test,sample1,sample1,sample1,sample2,sample2,sample2,sample3,sample3,R=10mm,H=26.7mm,t=0.56mm
dv (ml),p (kpa),p2,p3,p1,p2,p3,p2,p3,,,
6.022222222,-1.82454844,-2.345847994,-2.017805267,-1.88322287,-1.894893295,-1.954873328,-1.556944373,-1.563898663,,,
6.026666667,-1.694223551,-1.957429053,-1.75715549,-1.755453706,-2.152724859,-1.82454844,-1.95061143,-1.75807334,,,
6.031111111,-2.087360208,-2.016291192,-2.408779933,-2.013547759,-2.413374636,-1.624527074,-1.689961653,-1.69691052,,,
6.035555556,-2.14720817,-2.215523106,-2.148130156,-1.492248204,-2.083620471,-2.080071279,-2.08309831,-2.085198217,,,
6.04,-1.954873328,-2.476172883,-2.015375894,-2.013547759,-2.022399971,-1.891087873,-1.822711021,-2.215523106,,,
6.044444444,-2.215523106,-2.538380199,-2.474925435,-1.622573093,-2.152724859,-2.146616081,-1.429311876,-1.82454844,,,
6.048888889,-1.954873328,-2.217816341,-1.75715549,-1.755453706,-2.411076772,-2.604462925,-1.562323732,-2.023572279,,,
6.053333333,-1.89324739,-2.412059151,-2.278455044,-2.013547759,-1.892075082,-1.952180937,-1.493095942,-1.69691052,,,
6.057777778,-2.217553853,-2.217816341,-2.216632339,-1.947204101,-2.411076772,-1.627551287,-2.145048992,-1.82454844,,,
6.062222222,-2.345847994,-2.087622697,-2.015375894,-2.404522424,-2.283049748,-1.888332507,-1.429311876,-1.82454844,,,
6.066666667,-1.954873328,-1.954873328,-1.75715549,-1.814315845,-2.481876819,-1.888332507,-1.952904666,-1.827104164,,,
6.071111111,-2.153503633,-2.544281531,-2.408779933,-2.141706292,-2.083620471,-2.606497771,-1.495851308,-1.890956562,,,
6.075555556,-1.694223551,-2.476172883,-2.474925435,-2.075360349,-2.152724859,-1.893837692,-1.562323732,-2.345847994,,,
6.08,-1.763119269,-2.215523106,-2.280617036,-1.88322287,-2.152724859,-1.957560297,-1.756369775,-1.694223551,,,
6.084444444,-2.277730422,-2.021281451,-2.017805267,-2.146034639,-2.415667872,-1.954873328,-1.628729249,-2.147010807,,,
6.088888889,-2.343944657,-1.954873328,-1.887480379,-1.750337099,-2.674024413,-1.954873328,-1.822711021,-1.885966304,,,
6.093333333,-1.694223551,-2.799424703,-2.020229747,-1.819306104,-2.086249759,-1.954873328,-1.95061143,-1.952443955,,,
6.097777778,-2.217553853,-2.215523106,-2.278455044,-1.814315845,-2.150163977,-2.018723117,-2.211261207,-1.755444052,,,
6.102222222,-1.954873328,-2.670741888,-2.470987249,-2.077594711,-1.892075082,-1.957560297,-1.620857265,-2.147010807,,,
6.106666667,-2.083031862,-2.348009986,-2.148130156,-1.949565337,-2.479651449,-2.149113727,-2.211261207,-2.023572279,,,
6.111111111,-1.890890907,-2.73682266,-2.150423391,-1.752897981,-2.283049748,-2.217947585,-2.343485599,-2.213356751,,,
6.115555556,-1.694223551,-2.343681639,-2.017805267,-2.077594711,-2.216640369,-2.016093829,-1.822711021,-1.694223551,,,
6.12,-2.087360208,-2.606497771,-2.278455044,-1.88322287,-2.347030979,-1.957560297,-1.95061143,-2.085198217,,,
6.124444444,-1.758139061,-2.476172883,-2.470987249,-2.274197536,-2.54153317,-2.34814123,-1.948313566,-1.957297808,,,
6.128888889,-1.890890907,-2.217816341,-2.150423391,-2.075360349,-2.283049748,-1.893837692,-1.881901768,-2.215523106,,,
6.133333333,-2.085198217,-1.954873328,-2.278455044,-2.146034639,-2.152724859,-2.210659452,-1.562323732,-1.827104164,,,
6.137777778,-1.952575465,-2.544281531,-2.020229747,-2.404522424,-2.475187226,-2.215523106,-1.687400771,-1.433573774,,,
6.142222222,-2.408252674,-2.542318385,-2.216632339,-1.88322287,-2.477421589,-2.412124806,-2.01242402,-1.827104164,,,
6.146666667,-2.606497771,-2.082768844,-2.66942971,-2.075360349,-2.283049748,-2.215523106,-1.75885737,-1.694223551,,,
6.151111111,-2.085198217,-2.277335696,-2.342567718,-2.207985321,-2.283049748,-2.345847994,-1.432130088,-1.694223551,,,
6.155555556,-2.215523106,-2.668902451,-2.344666201,-1.880793497,-2.413374636,-2.085198217,-1.881901768,-1.954873328,,,
6.16,-2.347747497,-2.213225242,-2.017805267,-1.88322287,-2.022399971,-2.085198217,-2.080936318,-1.954873328,,,
6.164444444,-2.411927841,-1.954873328,-2.148130156,-2.143872647,-2.283049748,-2.085198217,-1.820286541,-2.023572279,,,
6.168888889,-2.345847994,-2.47820363,-2.41081068,-1.88564735,-2.285474228,-2.016093829,-1.559636764,-1.88846395,,,
6.173333333,-2.347747497,-2.284025289,-2.274117958,-1.878359216,-2.155280583,-2.154093934,-2.08309831,-1.82454844,,,
6.177777778,-1.82454844,-2.217816341,-2.408779933,-2.013547759,-2.477421589,-2.149113727,-1.751379516,-1.827104164,,,
6.182222222,-2.408252674,-2.279570058,-2.209942746,-2.143872647,-2.283049748,-2.021347106,-2.080936318,-1.827104164,,,
6.186666667,-1.82454844,-2.604594434,-2.278455044,-2.212178063,-2.605709478,-1.757941897,-2.016888242,-1.954873328,,,
6.191111111,-1.82454844,-2.476172883,-2.541004325,-2.013547759,-2.543699525,-2.217947585,-1.822711021,-1.69153116,,,
6.195555556,-2.087360208,-2.153897167,-2.079420494,-2.146034639,-2.022399971,-2.284222056,-1.952904666,-1.82454844,,,
6.2,-2.087360208,-2.476172883,-2.862554004,-1.88564735,-2.022399971,-1.957560297,-1.559636764,-1.563898663,,,
6.204444444,-2.023375511,-2.215523106,-2.280617036,-1.88322287,-2.086249759,-1.957560297,-1.95061143,-2.345847994,,,
6.208888889,-2.215523106,-2.544281531,-2.278455044,-1.88322287,-2.280620375,-2.476172883,-1.429311876,-2.217685097,,,
6.213333333,-2.476172883,-2.474138037,-2.537201485,-2.276228283,-2.605709478,-2.409894946,-2.211261207,-2.476172883,,,
6.217777778,-2.085198217,-2.73682266,-2.537201485,-2.207985321,-2.411076772,-2.146616081,-2.213291954,-1.954873328,,,
6.222222222,-2.347747497,-2.343681639,-2.340464998,-2.013547759,-2.150163977,-2.476172883,-1.689961653,-2.023572279,,,
6.226666667,-2.215523106,-2.284025289,-2.476888581,-2.404522424,-2.022399971,-2.407660584,-1.751379516,-1.563898663,,,
6.231111111,-2.087360208,-2.73682266,-2.66942971,-2.404522424,-2.150163977,-1.957560297,-1.822711021,-1.827104164,,,
6.235555556,-1.952575465,-2.082768844,-2.799754598,-1.944838097,-2.475187226,-2.085198217,-1.751379516,-2.215523106,,,
6.24,-2.538774925,-2.476172883,-2.276288689,-1.880793497,-2.022399971,-1.82454844,-2.01242402,-2.345847994,,,
6.244444444,-2.413759876,-2.476172883,-2.408779933,-2.336404852,-2.221620577,-1.82454844,-2.343485599,-2.279635779,,,
6.248888889,-2.016685918,-2.606497771,-2.601509501,-1.880793497,-2.671989568,-2.016093829,-1.692517377,-2.147010807,,,
6.253333333,-2.347747497,-2.544281531,-2.476888581,-1.622573093,-2.347030979,-2.023965813,-2.080936318,-1.821987558,,,
6.257777778,-2.219580514,-2.215523106,-2.280617036,-2.2058826,-2.543699525,-2.476172883,-1.95061143,-1.957297808,,,
6.262222222,-2.538774925,-2.476172883,-2.539104821,-2.404522424,-2.545861516,-2.085198217,-2.019113613,-2.408055311,,,
6.266666667,-2.347747497,-2.738590919,-2.340464998,-2.013547759,-2.674024413,-2.478334874,-1.429311876,-2.213356751,,,
6.271111111,-2.476172883,-2.279570058,-2.278455044,-2.013547759,-2.545861516,-2.34814123,-1.753877162,-1.694223551,,,
6.275555556,-2.410092111,-2.606497771,-1.887480379,-2.143872647,-2.155280583,-2.082637335,-1.881901768,-2.476172883,,,
6.28,-2.215523106,-2.73682266,-2.476888581,-2.2058826,-2.283049748,-1.954873328,-1.559636764,-1.957297808,,,
6.284444444,-2.14720817,-2.476172883,-2.539104821,-1.686422881,-2.413374636,-2.151606339,-1.952904666,-1.954873328,,,
6.288888889,-2.215523106,-2.215523106,-2.344666201,-2.274197536,-2.475187226,-2.018723117,-1.822711021,-2.213356751,,,
6.293333333,-2.606497771,-2.476172883,-2.408779933,-2.015840994,-2.674024413,-1.954873328,-1.692517377,-1.694223551,,,
6.297777778,-2.408252674,-2.476172883,-2.539104821,-2.27216269,-2.605709478,-2.476172883,-1.95061143,-2.085198217,,,
6.302222222,-2.606497771,-2.604594434,-2.601509501,-1.752897981,-2.022399971,-2.409894946,-1.559636764,-2.410026389,,,
6.306666667,-2.217553853,-2.997472437,-2.535294303,-1.686422881,-2.54153317,-1.954873328,-2.078769964,-2.345847994,,,
6.311111111,-2.476172883,-2.801132498,-2.732031753,-2.274197536,-2.344664975,-2.277138332,-1.429311876,-2.023572279,,,
6.315555556,-2.408252674,-2.86550723,-2.148130156,-2.013547759,-2.283049748,-2.476172883,-2.080936318,-2.085198217,,,
6.32,-2.018920281,-2.674409653,-2.278455044,-2.274197536,-2.674024413,-2.345847994,-1.689961653,-2.082900353,,,
6.324444444,-2.215523106,-2.931523108,-2.408779933,-1.95192182,-2.804349302,-2.476172883,-2.014658382,-1.885966304,,,
6.328888889,-2.345847994,-2.735050832,-2.148130156,-2.082049942,-2.150163977,-2.67460642,-2.08309831,-2.085198217,,,
6.333333333,-2.083031862,-2.804537774,-2.148130156,-2.143872647,-2.800538783,-2.668705088,-2.014658382,-2.474269546,,,
6.337777778,-2.083031862,-2.476172883,-2.607016703,-2.27216269,-2.216640369,-2.277138332,-1.817857168,-1.954873328,,,
6.342222222,-2.413759876,-2.738590919,-2.340464998,-2.338375931,-2.413374636,-2.345847994,-2.211261207,-2.147010807,,,
6.346666667,-2.215523106,-2.476172883,-2.667657882,-2.274197536,-2.674024413,-2.217947585,-1.689961653,-1.82454844,,,
6.351111111,-2.606497771,-2.799424703,-2.601509501,-2.665172201,-2.283049748,-2.215523106,-1.952904666,-2.215523106,,,
6.355555556,-2.283631754,-2.343681639,-2.340464998,-2.274197536,-2.607812199,-2.476172883,-1.689961653,-2.217685097,,,
6.36,-2.476172883,-2.604594434,-2.476888581,-2.342306184,-2.152724859,-2.087753941,-2.471910984,-1.954873328,,,
6.364444444,-2.413759876,-2.476172883,-2.671197969,-2.2058826,-2.413374636,-2.478334874,-1.753877162,-2.347878741,,,
6.368888889,-2.608134786,-2.606497771,-2.930079487,-2.011249895,-2.475187226,-2.606497771,-1.95061143,-1.563898663,,,
6.373333333,-2.476172883,-2.933096085,-2.342567718,-2.015840994,-2.607812199,-2.085198217,-1.689961653,-2.217685097,,,
6.377777778,-2.604857453,-2.606497771,-2.406745087,-2.336404852,-2.605709478,-2.082637335,-2.149241734,-1.82454844,,,
6.382222222,-2.73682266,-2.668902451,-2.864130158,-2.406421927,-2.605709478,-1.954873328,-2.341586095,-2.408055311,,,
6.386666667,-2.608134786,-2.868784563,-2.541004325,-1.752897981,-2.152724859,-2.476172883,-2.080936318,-1.957297808,,,
6.391111111,-2.606497771,-2.412059151,-2.66942971,-2.406421927,-2.344664975,-2.668705088,-2.273468523,-2.411993496,,,
6.395555556,-2.410092111,-2.476172883,-2.406745087,-2.406421927,-2.283049748,-2.476172883,-2.211261207,-2.1537004,,,
6.4,-2.345847994,-2.867147548,-2.799754598,-2.274197536,-2.152724859,-2.345847994,-2.209226361,-1.954873328,,,
6.404444444,-2.672446308,-2.345847994,-2.470987249,-2.274197536,-2.804349302,-2.478334874,-2.08309831,-2.217685097,,,
6.408888889,-2.604857453,-2.73682266,-2.66942971,-2.466927104,-2.415667872,-2.799227339,-1.822711021,-2.411993496,,,
6.413333333,-2.73682266,-2.476172883,-2.865703135,-2.336404852,-2.607812199,-2.345847994,-1.95061143,-2.217685097,,,
6.417777778,-2.802705541,-2.73682266,-2.66942971,-2.075360349,-2.413374636,-2.54238404,-1.687400771,-2.085198217,,,
6.422222222,-2.604857453,-2.997472437,-2.671197969,-2.143872647,-2.804349302,-2.345847994,-2.142946272,-2.281734263,,,
6.426666667,-2.476172883,-2.995963627,-2.66942971,-2.406421927,-2.152724859,-2.149113727,-2.014658382,-2.087491453,,,
6.431111111,-2.085198217,-2.538380199,-2.539104821,-2.534847313,-2.481876819,-2.409894946,-2.275439602,-1.694223551,,,
6.435555556,-2.217553853,-2.867147548,-2.408779933,-2.404522424,-2.413374636,-2.34814123,-2.019113613,-2.345847994,,,
6.44,-2.538774925,-2.608397274,-2.541004325,-2.146034639,-2.413374636,-2.668705088,-1.75885737,-1.952443955,,,
6.444444444,-2.608134786,-2.608397274,-2.799754598,-2.468766541,-2.349392215,-2.407660584,-1.95061143,-2.538577562,,,
6.448888889,-2.215523106,-2.929946954,-2.541004325,-2.406421927,-2.221620577,-2.478334874,-2.01242402,-2.023572279,,,
6.453333333,-2.21348826,-2.868784563,-2.539104821,-2.402619088,-2.674024413,-2.082637335,-1.95061143,-2.281734263,,,
6.457777778,-2.477941142,-2.668902451,-2.601509501,-2.468766541,-2.740169915,-2.217947585,-1.822711021,-2.281734263,,,
6.462222222,-2.476172883,-2.86550723,-3.060404376,-2.531300078,-2.543699525,-2.606497771,-2.01242402,-2.345847994,,,
6.466666667,-2.604857453,-2.674409653,-2.66942971,-2.075360349,-2.674024413,-2.604462925,-1.952904666,-2.085198217,,,
6.471111111,-2.606497771,-2.995963627,-2.406745087,-2.531300078,-2.344664975,-2.085198217,-1.95061143,-2.147010807,,,
6.475555556,-2.608134786,-2.73682266,-2.79811428,-1.88322287,-2.804349302,-2.277138332,-1.689961653,-2.408055311,,,
6.48,-2.476172883,-2.998978207,-2.66942971,-2.146034639,-2.934674191,-2.474006528,-1.95061143,-2.215523106,,,
6.484444444,-2.408252674,-2.738590919,-2.732031753,-2.276228283,-2.283049748,-2.538182836,-2.145048992,-2.345847994,,,
6.488888889,-2.343944657,-2.606497771,-2.799754598,-2.274197536,-2.545861516,-2.476172883,-2.08309831,-1.954873328,,,
6.493333333,-2.608134786,-3.190991458,-2.66942971,-2.210083804,-2.934674191,-2.277138332,-2.142946272,-2.217685097,,,
6.497777778,-2.608134786,-2.73682266,-2.476888581,-2.406421927,-2.413374636,-2.409894946,-2.343485599,-2.215523106,,,
6.502222222,-2.802705541,-2.867147548,-2.66942971,-2.015840994,-2.804349302,-2.090304523,-1.881901768,-2.606497771,,,
6.506666667,-2.21348826,-2.606497771,-2.66942971,-2.143872647,-2.674024413,-1.954873328,-2.471910984,-2.283828521,,,
6.511111111,-2.73682266,-3.258122214,-2.537201485,-2.536615572,-2.868593419,-2.474006528,-1.952904666,-2.410026389,,,
6.515555556,-2.538774925,-2.868784563,-2.671197969,-2.276228283,-2.152724859,-2.409894946,-2.277406709,-2.540416999,,,
6.52,-2.477941142,-2.934665895,-2.278455044,-2.406421927,-2.674024413,-2.538182836,-2.213291954,-2.413956643,,,
6.524444444,-2.413759876,-3.190991458,-2.928570678,-2.468766541,-2.866753982,-2.213093733,-1.884267772,-2.345847994,,,
6.528888889,-2.347747497,-2.738590919,-3.190729264,-2.466927104,-2.674024413,-2.604462925,-2.080936318,-2.408055311,,,
6.533333333,-2.21348826,-2.738590919,-2.537201485,-2.075360349,-2.674024413,-2.538182836,-1.888985492,-2.347878741,,,
6.537777778,-2.608134786,-2.604594434,-3.060404376,-2.274197536,-2.804349302,-2.606497771,-2.341586095,-2.670807609,,,
6.542222222,-2.477941142,-2.929946954,-2.735443902,-2.600861504,-2.605709478,-2.606497771,-2.602235873,-2.476172883,,,
6.546666667,-2.215523106,-2.867147548,-2.799754598,-2.402619088,-2.806248805,-2.345847994,-2.403990775,-2.151475029,,,
6.551111111,-2.67087333,-3.064794017,-2.997401067,-2.534847313,-2.475187226,-2.213093733,-2.211261207,-2.343813148,,,
6.555555556,-2.476172883,-3.321513709,-3.060404376,-2.536615572,-2.93644245,-2.867147548,-2.343485599,-2.474269546,,,
6.56,-2.21348826,-2.674409653,-2.801391613,-2.533075485,-1.961364334,-2.215523106,-1.952904666,-2.476172883,,,
6.564444444,-2.799819429,-2.73682266,-3.060404376,-2.141706292,-2.674024413,-2.476172883,-2.468363749,-2.538577562,,,
6.568888889,-2.73682266,-2.738590919,-2.930079487,-2.404522424,-2.802445965,-2.407660584,-2.471910984,-2.018854559,,,
6.573333333,-2.477941142,-2.868784563,-2.66942971,-2.727971607,-2.674024413,-2.867147548,-2.275439602,-2.151475029,,,
6.577777778,-3.060863932,-2.867147548,-2.994520768,-2.146034639,-2.934674191,-2.215523106,-1.952904666,-2.217685097,,,
6.582222222,-2.802705541,-2.799424703,-3.190729264,-2.534847313,-2.870429149,-2.476172883,-2.473679243,-1.82454844,,,
6.586666667,-2.73682266,-2.738590919,-3.123598508,-2.143872647,-3.064999079,-2.34355013,-2.534513027,-2.345847994,,,
6.591111111,-2.543887997,-2.606497771,-2.539104821,-2.79700286,-2.605709478,-2.215523106,-2.471910984,-2.478072386,,,
6.595555556,-2.865770248,-2.868784563,-3.123598508,-2.207985321,-2.674024413,-2.085198217,-2.403990775,-2.408055311,,,
6.6,-3.060863932,-3.190991458,-2.862554004,-2.534847313,-2.932902363,-2.540285556,-2.211261207,-2.345847994,,,
6.604444444,-2.93165455,-2.738590919,-2.667657882,-2.666809216,-2.54153317,-2.668705088,-2.019113613,-2.213356751,,,
6.608888889,-2.73682266,-2.738590919,-3.123598508,-2.274197536,-2.93644245,-2.668705088,-2.534513027,-2.606497771,,,
6.613333333,-2.477941142,-2.998978207,-2.66942971,-2.404522424,-3.064999079,-2.213093733,-2.211261207,-2.408055311,,,
6.617777778,-2.73682266,-2.738590919,-2.607016703,-2.406421927,-2.804349302,-2.279504337,-2.145048992,-2.60826603,,,
6.622222222,-2.867147548,-2.929946954,-2.799754598,-2.143872647,-2.93644245,-2.412124806,-2.142946272,-2.538577562,,,
6.626666667,-2.930341681,-2.931523108,-2.993076256,-2.600861504,-2.868593419,-2.474006528,-2.536220822,-2.476172883,,,
6.631111111,-2.73682266,-3.388447103,-2.862554004,-2.143872647,-2.802445965,-2.929749591,-2.145048992,-2.345847994,,,
6.635555556,-2.672446308,-3.388447103,-3.25412076,-2.727971607,-3.130947616,-2.931457386,-2.211261207,-2.085198217,,,
6.64,-2.543887997,-2.929946954,-2.66942971,-2.534847313,-2.54153317,-2.474006528,-2.08309831,-2.476172883,,,
6.644444444,-3.063224008,-3.129171852,-2.997401067,-2.466927104,-3.195323968,-2.540285556,-2.341586095,-2.867147548,,,
6.648888889,-2.997472437,-3.126420025,-3.059027075,-2.534847313,-3.064999079,-2.538182836,-2.080936318,-2.606497771,,,
6.653333333,-2.930341681,-3.388447103,-3.126221602,-2.406421927,-3.325648856,-2.476172883,-2.409497977,-2.865638739,,,
6.657777778,-2.997472437,-3.064794017,-2.862554004,-2.536615572,-2.93644245,-2.997472437,-2.341586095,-2.606497771,,,
6.662222222,-2.73682266,-3.388447103,-3.190729264,-2.468766541,-2.283049748,-2.606497771,-2.470139156,-2.215523106,,,
6.666666667,-3.258122214,-2.997472437,-3.190729264,-2.274197536,-2.934674191,-2.738722163,-2.277406709,-2.73682266,,,
6.671111111,-2.604857453,-2.934665895,-3.127529188,-2.404522424,-2.866753982,-2.478334874,-2.602235873,-2.804341007,,,
6.675555556,-2.80414424,-3.256876423,-2.930079487,-2.336404852,-2.804349302,-2.738722163,-2.341586095,-2.476172883,,,
6.68,-2.865770248,-3.388447103,-2.799754598,-2.79398828,-3.127798485,-2.345847994,-2.537925176,-2.279635779,,,
6.684444444,-2.799819429,-2.995963627,-2.930079487,-2.597449356,-2.804349302,-2.407660584,-2.078769964,-2.347878741,,,
6.688888889,-3.19243577,-3.38733282,-3.25412076,-2.534847313,-2.804349302,-2.478334874,-2.341586095,-2.669099814,,,
6.693333333,-2.867147548,-3.060469206,-3.321054153,-2.925821978,-2.806248805,-2.606497771,-2.471910984,-2.408055311,,,
6.697777778,-2.73682266,-3.323873785,-2.931585258,-2.666809216,-2.73623173,-2.478334874,-2.080936318,-2.476172883,,,
6.702222222,-2.345847994,-3.258122214,-2.867272946,-2.79398828,-3.195323968,-2.476172883,-2.149241734,-2.867147548,,,
6.706666667,-2.73682266,-2.931523108,-2.993076256,-2.602562427,-3.195323968,-3.127797325,-2.603872887,-2.345847994,,,
6.711111111,-2.476172883,-3.194922138,-2.931585258,-2.79549709,-3.064999079,-2.73682266,-2.729540094,-2.799622066,,,
6.715555556,-2.606497771,-3.38733282,-2.930079487,-2.274197536,-2.674024413,-2.867147548,-2.471910984,-2.867147548,,,
6.72,-2.867147548,-2.997472437,-3.060404376,-2.666809216,-3.196829738,-2.604462925,-2.666611432,-2.738459675,,,
6.724444444,-2.867147548,-2.934665895,-3.321054153,-2.143872647,-3.195323968,-2.994188486,-2.273468523,-2.73682266,,,
6.728888889,-2.799819429,-3.259365496,-2.931585258,-2.274197536,-3.064999079,-2.799227339,-2.08309831,-2.408055311,,,
6.733333333,-3.060863932,-2.995963627,-3.190729264,-2.534847313,-2.934674191,-2.867147548,-2.337775577,-2.476172883,,,
6.737777778,-3.126683043,-3.190991458,-2.930079487,-2.274197536,-2.671989568,-2.476172883,-2.078769964,-2.540416999,,,
6.742222222,-2.867147548,-2.995963627,-3.321054153,-2.666809216,-2.872261183,-2.538182836,-2.080936318,-2.931588829,,,
6.746666667,-2.73531385,-3.064794017,-3.450396268,-2.534847313,-2.674024413,-2.345847994,-2.405830212,-2.347878741,,,
6.751111111,-2.867147548,-2.995963627,-3.061778902,-2.663531883,-3.129374638,-2.215523106,-2.213291954,-2.538577562,,,
6.755555556,-2.80414424,-3.194922138,-3.060404376,-2.534847313,-3.193815158,-2.668705088,-2.341586095,-2.347878741,,,
6.76,-2.867147548,-2.997472437,-3.190729264,-2.534847313,-2.934674191,-2.73682266,-2.403990775,-2.149245169,,,
6.764444444,-2.73531385,-2.995963627,-3.060404376,-2.533075485,-2.866753982,-2.799227339,-2.343485599,-2.476172883,,,
6.768888889,-2.73682266,-2.997472437,-3.191972546,-2.534847313,-2.997276233,-2.73682266,-2.731051952,-2.538577562,,,
6.773333333,-3.388447103,-3.321513709,-3.451379041,-2.536615572,-2.934674191,-2.476172883,-2.602235873,-2.345847994,,,
6.777777778,-2.606497771,-3.389559141,-3.061778902,-2.925821978,-3.261206849,-2.995832118,-2.471910984,-2.478072386,,,
6.782222222,-3.128909363,-2.934665895,-3.449411509,-2.989016111,-2.934674191,-2.867147548,-2.603872887,-2.606497771,,,
6.786666667,-2.997472437,-3.064794017,-3.190729264,-2.534847313,-2.934674191,-2.934862663,-2.08309831,-2.738459675,,,
6.791111111,-2.73832843,-3.38733282,-3.191972546,-2.665172201,-3.193815158,-2.799227339,-2.211261207,-2.997472437,,,
6.795555556,-3.191386184,-3.190991458,-3.516083207,-2.927196505,-3.195323968,-2.606497771,-2.600595554,-2.606497771,,,
6.8,-2.73682266,-2.997472437,-2.930079487,-2.600861504,-3.258320737,-2.604462925,-2.403990775,-2.865638739,,,
6.804444444,-2.865770248,-3.258122214,-3.059027075,-2.666809216,-2.479651449,-3.063420973,-2.534513027,-2.738459675,,,
6.808888889,-2.997472437,-3.255628114,-3.25765731,-2.79700286,-2.93644245,-2.999109452,-2.797002042,-2.60826603,,,
6.813333333,-2.867147548,-3.388447103,-2.799754598,-2.727971607,-3.392773669,-3.127797325,-2.603872887,-2.73682266,,,
6.817777778,-2.73682266,-3.064794017,-3.25412076,-3.186471756,-2.93644245,-2.867147548,-2.665035279,-2.930144317,,,
6.822222222,-2.73832843,-3.455178381,-3.58170393,-2.534847313,-3.066636094,-2.867147548,-2.471910984,-2.735182341,,,
6.826666667,-2.997472437,-3.388447103,-3.126221602,-2.86281867,-3.195323968,-2.738722163,-2.339682759,-2.217685097,,,
6.831111111,-2.934272361,-3.779421768,-3.190729264,-2.989016111,-3.195323968,-2.606497771,-2.473679243,-2.604725944,,,
6.835555556,-2.997472437,-3.388447103,-3.451379041,-2.859938371,-2.738202809,-2.867147548,-2.339682759,-2.867147548,,,
6.84,-2.997472437,-3.582558213,-3.060404376,-2.665172201,-3.262645547,-3.258122214,-2.409497977,-2.413956643,,,
6.844444444,-2.799819429,-3.455178381,-3.126221602,-2.858493859,-3.327023383,-2.997472437,-2.602235873,-2.738459675,,,
6.848888889,-3.388447103,-2.997472437,-2.867272946,-2.666809216,-3.259765248,-2.997472437,-2.86288565,-3.258122214,,,
6.853333333,-2.997472437,-3.386216287,-3.059027075,-2.534847313,-3.002389305,-2.73682266,-2.66975422,-2.540416999,,,
6.857777778,-2.868522075,-3.518771991,-3.190729264,-3.057390149,-3.327023383,-2.867147548,-2.602235873,-2.868653319,,,
6.862222222,-3.128909363,-3.325050259,-3.321054153,-2.79549709,-3.064999079,-2.544478299,-2.211261207,-2.73682266,,,
6.866666667,-2.865770248,-3.388447103,-3.712028818,-2.534847313,-2.804349302,-2.934862663,-2.602235873,-2.476172883,,,
6.871111111,-3.386742854,-3.323873785,-3.321054153,-3.056146867,-3.195323968,-2.668705088,-3.122421145,-2.73682266,,,
6.875555556,-3.388447103,-3.582558213,-3.321054153,-2.536615572,-3.716623522,-3.127797325,-2.602235873,-2.868653319,,,
6.88,-3.258122214,-3.256876423,-2.930079487,-2.859938371,-3.195323968,-2.931457386,-2.602235873,-2.738459675,,,
6.884444444,-3.257139441,-3.259365496,-3.515165263,-2.989016111,-3.066636094,-2.997472437,-2.602235873,-2.996095136,,,
6.888888889,-2.997472437,-2.998978207,-2.995962368,-2.989016111,-3.327023383,-2.931457386,-2.473679243,-2.538577562,,,
6.893333333,-3.45321699,-3.585306502,-3.387785431,-3.186471756,-3.455973745,-2.672643273,-2.473679243,-2.73682266,,,
6.897777778,-3.518771991,-3.779421768,-3.322166191,-2.859938371,-3.129374638,-2.73682266,-2.473679243,-2.606497771,,,
6.902222222,-2.998715719,-3.715434623,-3.647258535,-2.731120738,-2.934674191,-2.867147548,-2.734066532,-2.738459675,,,
6.906666667,-3.258122214,-3.713080465,-3.450396268,-2.666809216,-3.195323968,-3.063420973,-2.279369856,-3.127797325,,,
6.911111111,-3.128909363,-3.64909688,-3.25412076,-2.924444678,-3.327023383,-2.606497771,-2.66975422,-2.996095136,,,
6.915555556,-3.64909688,-3.518771991,-3.25412076,-3.054901076,-2.998984028,-2.868915807,-2.665035279,-2.804341007,,,
6.92,-3.191386184,-3.519752785,-3.385692597,-2.858493859,-3.325648856,-2.668705088,-2.798443642,-2.868653319,,,
6.924444444,-2.996226645,-3.582558213,-3.582553479,-2.79549709,-3.195323968,-3.190794095,-2.666611432,-2.998846963,,,
6.928888889,-3.127797325,-3.909746657,-3.452359835,-2.859938371,-3.586298633,-2.868915807,-2.993210538,-2.867147548,,,
6.933333333,-2.867147548,-3.38733282,-3.190729264,-3.186471756,-3.196829738,-3.129303096,-2.534513027,-2.738459675,,,
6.937777778,-3.193483241,-3.648245615,-3.190729264,-2.858493859,-3.127798485,-2.799227339,-2.732560761,-2.867147548,,,
6.942222222,-3.518771991,-3.389559141,-3.190729264,-2.925821978,-3.324271556,-2.997472437,-2.602235873,-2.997472437,,,
6.946666667,-3.258122214,-3.127797325,-3.321054153,-2.927196505,-3.388842989,-2.997472437,-2.409497977,-2.738459675,,,
6.951111111,-3.127797325,-3.389559141,-3.515165263,-2.925821978,-3.064999079,-3.256744914,-2.732560761,-2.934469128,,,
6.955555556,-2.9999565,-3.518771991,-3.451379041,-2.79700286,-3.325648856,-3.388447103,-2.734066532,-2.542252729,,,
6.96,-3.127797325,-3.713080465,-3.126221602,-2.858493859,-3.455973745,-3.321316346,-3.057783262,-2.867147548,,,
6.964444444,-3.258122214,-3.64909688,-3.451379041,-2.727971607,-3.066636094,-3.388447103,-2.539626098,-2.867147548,,,
6.968888889,-3.64909688,-3.258122214,-3.580852666,-3.119538363,-3.002389305,-3.25949674,-2.926079782,-2.799622066,,,
