Test ,2folds_sample2_20220701_1753,2folds_sample2_20220701_1747,2folds_sample2_20220701_1743,2folds_sample1_20220701_1737,2folds_sample1_20220701_1723,2folds_sample0_20220701_1719,2folds_sample0_20220701_1713
dV (ml),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa)
5.165,-3.196114181,-3.062633111,-3.388246699,-2.73518469,-2.801986876,-3.059752917,-3.065789359
5.17,-3.653375672,-3.25792181,-2.867147548,-2.538912631,-2.932377485,-2.929365856,-2.740041087
5.175,-3.391534021,-3.584199092,-3.518440343,-2.60479408,-2.801986876,-2.798971697,-2.805008139
5.18,-3.261008728,-3.127936064,-3.779421768,-2.734924954,-3.193557179,-2.603548315,-3.196179969
5.185,-3.718338378,-3.323417872,-3.584133371,-2.474925435,-2.801986876,-2.342898537,-2.870365976
5.19,-3.06572003,-3.062633111,-3.388246699,-2.34401286,-2.541464868,-2.798971697,-3.326570578
5.195,-3.521858909,-3.193027263,-3.192965089,-2.279177251,-2.410423669,-2.994661719,-2.805398727
5.2,-3.522787499,-3.518771991,-3.323352151,-2.670476489,-2.346303811,-3.059888107,-2.609716199
5.205,-3.391534021,-3.193027263,-3.714523981,-2.538912631,-2.47552177,-2.864260176,-2.935398749
5.21,-3.196114181,-3.584199092,-3.518771991,-2.410089201,-2.410423669,-2.864073546,-3.26147938
5.215,-3.196114181,-3.062636653,-3.388246699,-2.60479408,-2.411205634,-2.5377991,-3.326570578
5.22,-3.326504791,-3.25792181,-3.062570931,-2.605184668,-2.410423669,-2.668581088,-2.804616762
5.225,-3.717676621,-3.714589702,-3.192958,-2.605184668,-2.932377485,-2.733873203,-3.065789359
5.23,-3.196114181,-3.650288753,-3.192965089,-2.865447206,-2.671468172,-2.99452298,-2.935657961
5.235,-3.261409941,-3.518309099,-3.258122214,-2.734924954,-2.73682266,-2.864260176,-3.261271482
5.24,-3.06572003,-3.062633111,-3.192965089,-2.8655753,-2.801983334,-2.733873203,-3.130891207
5.245,-3.130884244,-3.518309099,-3.844914591,-2.930677148,-3.062501801,-2.668840299,-3.326570578
5.25,-3.00062144,-3.258524236,-3.388849125,-2.60479408,-2.606109942,-2.798971697,-2.805398727
5.255,-3.326771623,-2.997410227,-3.64909688,-2.734924954,-2.932377485,-2.5377991,-2.674617529
5.26,-3.000497145,-3.193027263,-3.453476467,-2.473880451,-2.801986876,-2.473223426,-3.065789359
5.265,-3.196249371,-3.650288753,-3.323352151,-2.473880451,-3.062501801,-2.538190478,-3.196176427
5.27,-3.522787499,-3.323417872,-3.518440343,-2.734924954,-3.323549315,-2.603223087,-3.065789359
5.275,-3.391866338,-3.258524236,-3.388447103,-2.604402703,-2.410423669,-2.864260176,-3.065789359
5.28,-3.196114181,-3.062636653,-3.258122214,-2.8655753,-2.280424436,-2.798843604,-3.065661265
5.285,-3.653375672,-3.388115454,-3.780613642,-2.34401286,-2.541464868,-2.994661719,-3.065789359
5.29,-3.456895401,-2.932117949,-3.584133371,-2.930801694,-2.671596266,-2.603872887,-3.000497145
5.295,-3.651589661,-3.193027263,-3.714523981,-2.344666201,-2.932377485,-2.798971697,-3.131077837
5.3,-3.522787499,-3.062633111,-3.65002547,-2.473880451,-2.736698114,-2.864260176,-3.196183517
5.305,-3.326504791,-3.127728166,-3.258053054,-2.34401286,-2.346303811,-2.798971697,-2.674617529
5.31,-3.065723571,-2.932246043,-3.453742761,-2.930863778,-2.73676045,-2.407799868,-2.73912669
5.315,-3.587816126,-3.388115454,-3.323352151,-2.865447206,-2.54094592,-2.864260176,-2.935657961
5.32,-3.391534021,-3.453808482,-3.323352151,-2.47440347,-2.801986876,-2.603223087,-2.870690549
5.325,-3.521396017,-3.453808482,-3.258122214,-2.538912631,-2.410815046,-2.733873203,-3.456961188
5.33,-3.196249371,-3.519700581,-3.127797325,-2.734924954,-2.801986876,-2.798843604,-3.196179969
5.335,-3.587816126,-3.062633111,-3.714523981,-2.604402703,-2.476172883,-2.864198092,-3.326705769
5.34,-3.522787499,-3.258122214,-3.388849125,-2.539370291,-2.541205656,-2.798843604,-2.674617529
5.345,-3.196114181,-3.193027263,-3.454276964,-2.800476805,-2.801986876,-2.99452298,-2.740496904
5.35,-3.717676621,-3.062636653,-3.12785941,-3.126356519,-2.345847994,-2.668321352,-3.065789359
5.355,-3.586756963,-3.258122214,-3.584133371,-2.604402703,-2.410815046,-2.929358766,-2.804616762
5.36,-3.130884244,-3.193162453,-3.519437297,-2.995969458,-2.867078389,-2.538190478,-3.456961188
5.365,-3.521396017,-3.518309099,-3.714523981,-2.930863778,-3.323549315,-2.929362307,-2.935657961
5.37,-3.456895401,-3.25792181,-3.65002547,-2.670476489,-2.606109942,-2.538190478,-3.131077837
5.375,-3.391866338,-3.388447103,-3.323487341,-2.47440347,-2.475847655,-2.733873203,-3.000690864
5.38,-3.000559355,-3.519700581,-3.715054096,-2.734924954,-2.867147548,-2.929362307,-2.935139013
5.385,-3.521396017,-3.323417872,-3.323487341,-3.061057423,-2.606304052,-3.059888107,-3.131015753
5.39,-3.652183798,-3.192892345,-3.584133371,-2.930801694,-2.867147548,-2.929358766,-3.261271482
5.395,-3.521396017,-3.584729208,-3.844914591,-3.126356519,-3.127465677,-3.189877233,-2.870040748
5.4,-3.000559355,-3.323684704,-3.910473501,-2.995962368,-3.193557179,-3.124847869,-3.391465126
5.405,-3.391534021,-3.193027263,-3.845576348,-2.930863778,-2.736698114,-2.798971697,-3.392067552
5.41,-3.653375672,-3.25792181,-3.258122214,-2.734924954,-2.932377485,-2.994661719,-3.261409941
5.415,-3.912833575,-3.192892345,-3.714523981,-2.60479408,-2.801990424,-2.668581088,-3.326705769
5.42,-3.84806723,-3.518309099,-3.453476467,-2.930863778,-3.259050804,-2.798843604,-3.000303035
5.425,-3.586756963,-3.714589702,-3.778827632,-2.604402703,-3.324079431,-3.190143527,-3.196179969
5.43,-3.586756963,-3.258122214,-3.453476467,-2.73518469,-2.867078389,-2.994661719,-3.587351798
5.435,-3.325972738,-3.583670045,-3.584133371,-2.604402703,-2.671596266,-2.798971697,-3.522655725
5.44,-3.652183798,-3.258524236,-3.518440343,-2.73518469,-3.062768095,-2.733873203,-3.326570578
5.445,-3.261008728,-3.844980312,-3.845576348,-2.670476489,-3.323549315,-2.733873203,-2.935139013
5.45,-3.457293874,-3.193162453,-3.584133371,-2.995962368,-2.932377485,-2.929362307,-3.131015753
5.455,-3.586756963,-3.518309099,-3.453742761,-2.930863778,-2.606497771,-2.473223426,-3.652315307
5.46,-3.586756963,-3.71525146,-3.519437297,-2.73518469,-2.801983334,-2.538190478,-2.935398749
5.465,-3.456895401,-3.258524236,-3.713994934,-2.995969458,-2.801990424,-2.473223426,-3.456694894
5.47,-3.653375672,-3.192892345,-3.975305201,-2.800670134,-2.932377485,-3.059618,-3.326570578
5.475,-3.391534021,-3.323684704,-3.584133371,-2.800088976,-3.193158705,-3.190143527,-3.000303035
5.48,-3.521396017,-3.388447103,-3.5837357,-3.061265321,-2.801990424,-3.059752917,-3.196179969
5.485,-3.586756963,-3.64909688,-3.714523981,-2.865703135,-2.932377485,-2.929358766,-2.935398749
5.49,-3.653375672,-3.583670045,-3.9760986,-3.126221602,-3.127797325,-3.059752917,-3.261340641
5.495,-3.456895401,-3.453808482,-3.584133371,-2.539827028,-2.736884744,-3.059752917,-3.45722802
5.5,-3.261209132,-3.584199092,-3.648633987,-2.865447206,-2.932377485,-3.4503957,-3.131077837
5.505,-3.130884244,-3.714589702,-3.911201814,-2.930801694,-3.323549315,-2.929358766,-3.391465126
5.51,-3.391534021,-3.519235818,-3.584133371,-3.191853493,-2.997673245,-3.059752917,-3.391465126
5.515,-3.783235531,-3.780876926,-3.780613642,-2.669500804,-2.867078389,-2.668321352,-3.521990418
5.52,-3.196114181,-3.389112409,-3.648633987,-3.061057423,-3.062501801,-3.125048677,-2.935398749
5.525,-3.457293874,-3.518309099,-3.258122214,-2.735443902,-2.997673245,-3.320534137,-3.261340641
5.53,-3.391534021,-3.584199092,-3.519437297,-3.061057423,-2.932377485,-3.059618,-2.870690549
5.535,-3.587286011,-3.453808482,-3.518440343,-2.670476489,-2.932377485,-2.864073546,-3.065661265
5.54,-3.391534021,-3.713929278,-4.105695811,-2.995969458,-3.193557179,-3.059752917,-3.326570578
5.545,-3.783963844,-3.650288753,-3.844914591,-3.061057423,-3.127797325,-2.929362307,-3.261271482
5.55,-3.326504791,-3.388115454,-3.713994934,-2.670476489,-3.192761035,-2.798971697,-3.000690864
5.555,-3.326504791,-3.453808482,-3.388447103,-2.539827028,-3.389638976,-2.799099533,-3.065789359
5.56,-3.196114181,-3.258524236,-3.844914591,-3.387137739,-2.932377485,-2.864260176,-3.196179969
5.565,-3.912833575,-3.258122214,-3.845576348,-3.061057423,-3.323020268,-3.059752917,-3.130953543
5.57,-3.326771623,-3.584199092,-3.911201814,-2.60479408,-3.257659322,-2.864198092,-3.196179969
5.575,-3.652183798,-3.844980312,-3.453476467,-3.387137739,-2.867078389,-3.125249891,-3.587351798
5.58,-3.391534021,-3.453410812,-3.258122214,-3.12649171,-3.063034927,-2.798843604,-3.456694894
5.585,-3.651589661,-3.193027263,-3.519437297,-2.800670134,-2.801986876,-2.798843604,-3.196179969
5.59,-3.261209132,-3.714589702,-3.584133371,-3.517528349,-3.193158705,-3.190410359,-3.131077837
5.595,-3.587816126,-3.193162453,-3.519437297,-2.800476805,-3.063034927,-2.99452298,-3.261340641
5.6,-3.782508686,-3.583670045,-3.64909688,-2.800283086,-2.932377485,-3.059752917,-3.586954128
5.605,-3.587286011,-3.650288753,-3.323352151,-2.995969458,-2.997673245,-2.994592279,-3.586954128
5.61,-3.261209132,-3.193027263,-3.648633987,-2.930677148,-2.606497771,-3.190143527,-3.39166553
5.615,-3.914552016,-3.323151578,-3.909021276,-3.321776359,-2.867286287,-2.929358766,-3.652315307
5.62,-3.717676621,-3.714589702,-3.778827632,-3.452101248,-3.193557179,-2.929362307,-3.131015753
5.625,-3.587286011,-3.780876926,-3.9745134,-3.191451471,-3.259050804,-3.255838063,-3.456694894
5.63,-3.914552016,-3.38877942,-3.9760986,-3.517528349,-2.671468172,-3.059752917,-3.652315307
5.635,-3.783963844,-3.844980312,-3.779421768,-3.126356519,-2.73682266,-2.99445382,-3.326570578
5.64,-3.781783306,-3.584199092,-3.975305201,-3.126221602,-2.671724101,-2.99452298,-3.065661265
5.645,-3.261209132,-3.976295963,-3.714523981,-3.321776359,-2.997472437,-2.929362307,-3.587351798
5.65,-3.718338378,-3.584199092,-3.975305201,-3.257013961,-3.193158705,-3.255838063,-3.131077837
5.655,-3.717676621,-3.844980312,-3.778827632,-3.387137739,-2.801986876,-3.254841109,-3.196183517
5.66,-3.391534021,-3.388115454,-3.648633987,-2.930739484,-3.062768095,-2.99452298,-3.391866338
5.665,-3.652183798,-3.323417872,-3.258122214,-3.647918959,-2.932377485,-3.255172757,-3.000497145
5.67,-4.10884845,-4.041061408,-4.040071545,-2.73518469,-2.997472437,-3.125249891,-3.326705769
5.675,-3.717676621,-3.388447103,-3.9745134,-3.321444711,-3.128462632,-2.798971697,-3.586954128
5.68,-3.717676621,-3.193027263,-3.453742761,-3.386740069,-2.997272033,-2.929362307,-3.326570578
5.685,-3.522787499,-3.909746657,-3.648633987,-2.930739484,-3.389638976,-3.190410359,-3.326570578
5.69,-3.522787499,-3.911465098,-3.909021276,-2.930677148,-3.127797325,-3.059752917,-3.652315307
5.695,-3.521396017,-3.975370922,-3.5837357,-3.191251067,-3.063034927,-3.320932611,-3.131077837
5.7,-3.651589661,-3.323684704,-3.779421768,-2.930863778,-3.258122214,-2.929358766,-3.39166553
5.705,-3.84806723,-3.64909688,-3.9760986,-3.386740069,-3.193557179,-3.320136466,-3.261271482
5.71,-3.781783306,-3.64909688,-4.041789987,-3.257013961,-3.193158705,-2.929358766,-3.587351798
5.715,-3.586756963,-3.974447745,-3.909746657,-3.517528349,-3.062236043,-2.668581088,-3.52165877
5.72,-3.717676621,-3.778696388,-3.323352151,-3.061126582,-3.193557179,-3.124647465,-3.326570578
5.725,-3.97845784,-3.71525146,-3.844914591,-2.73518469,-3.063034927,-3.189877233,-3.717742408
5.73,-3.914552016,-3.454206956,-3.845576348,-3.061126582,-2.671596266,-3.190143527,-3.653243897
5.735,-3.652183798,-3.258122214,-3.9760986,-3.257013961,-2.997272033,-3.190143527,-3.130953543
5.74,-3.717676621,-3.453808482,-3.844254167,-2.73518469,-3.193557179,-3.059752917,-3.391465126
5.745,-3.914552016,-3.845773711,-3.780613642,-3.191853493,-3.323020268,-2.798843604,-3.391465126
5.75,-3.979382881,-3.650288753,-3.714523981,-3.321776359,-3.454601682,-3.190410359,-3.392067552
5.755,-3.84806723,-3.714589702,-3.778827632,-3.191251067,-3.193158705,-2.864135882,-3.456694894
5.76,-3.586756963,-3.714589702,-3.65002547,-3.126356519,-3.128129643,-3.320534137,-3.392067552
5.765,-3.912833575,-3.844188512,-3.584133371,-3.061126582,-3.062768095,-3.190143527,-3.651852415
5.77,-3.456895401,-3.714589702,-3.844254167,-2.995969458,-3.323020268,-2.929358766,-3.522322736
5.775,-3.653375672,-3.778696388,-4.236086421,-3.191652279,-2.801986876,-3.190143527,-3.718272524
5.78,-3.586756963,-3.844188512,-3.844914591,-3.061126582,-3.062768095,-2.99452298,-3.456961188
5.785,-4.043158464,-3.844188512,-4.106620852,-3.452101248,-3.323020268,-3.517014408,-3.848133018
5.79,-3.653375672,-3.648502743,-3.9745134,-3.321444711,-3.324079431,-3.581315357,-3.131015753
5.795,-3.979382881,-3.518309099,-3.844254167,-3.061195882,-2.801986876,-2.734066532,-3.587750272
5.8,-3.97845784,-3.64909688,-3.584133371,-3.126356519,-3.062768095,-3.124647465,-3.326705769
5.805,-3.91197695,-3.975370922,-3.584531845,-3.126356519,-3.387852966,-2.799227111,-3.587351798
5.81,-3.521396017,-3.976295963,-3.844254167,-3.517528349,-2.997272033,-3.190410359,-3.718272524
5.815,-3.717676621,-3.844980312,-3.584133371,-3.387137739,-3.388447103,-3.189877233,-3.521990418
5.82,-3.653375672,-3.453808482,-3.909021276,-3.386740069,-3.127797325,-3.581315357,-3.651852415
5.825,-3.522787499,-3.779421768,-3.844914591,-2.8655753,-3.324079431,-3.320534137,-3.652315307
5.83,-4.23923906,-3.648502743,-3.844914591,-3.126221602,-3.323020268,-3.385961472,-3.39166553
5.835,-3.718338378,-3.71525146,-3.909021276,-3.321776359,-2.801986876,-3.320534137,-3.651852415
5.84,-4.045140189,-3.71525146,-4.172378159,-3.256747129,-3.062768095,-3.190143527,-3.718272524
5.845,-3.977534664,-3.71525146,-3.910473501,-3.71347787,-3.062501801,-3.255838063,-3.456694894
5.85,-3.717676621,-3.976295963,-3.911201814,-3.322441666,-3.518771991,-3.515822534,-3.39166553
5.855,-3.97845784,-4.039083676,-3.9760986,-3.256747129,-3.323549315,-3.320932611,-3.131015753
5.86,-3.97845784,-3.779421768,-3.909746657,-3.451638356,-3.063034927,-2.864198092,-3.392067552
5.865,-4.042170595,-3.584729208,-3.779421768,-3.452101248,-3.388447103,-3.320534137,-3.717213361
5.87,-3.586756963,-3.974447745,-3.9760986,-3.517528349,-3.453939925,-2.994661719,-3.848133018
5.875,-3.912833575,-3.844980312,-4.105695811,-3.453029838,-3.193158705,-3.385034754,-3.45722802
5.88,-3.783963844,-3.64909688,-4.172378159,-2.995969458,-2.997472437,-3.515822534,-3.782046059
5.885,-4.36962967,-3.908890032,-3.844914591,-3.061126582,-3.389638976,-3.059888107,-3.718272524
5.89,-3.587286011,-3.845773711,-3.844914591,-3.322441666,-3.127797325,-3.059752917,-3.717213361
5.895,-3.84727543,-3.388447103,-3.909021276,-2.995969458,-2.932377485,-3.190143527,-3.521990418
5.9,-4.109905133,-3.583670045,-3.844254167,-3.322441666,-3.453279501,-3.190143527,-3.196179969
5.905,-4.042170595,-3.909746657,-3.518771991,-3.321776359,-3.453279501,-2.929365856,-3.717213361
5.91,-3.97845784,-3.844980312,-3.909746657,-3.517528349,-3.062501801,-3.515822534,-3.978523628
5.915,-3.97845784,-3.713929278,-3.9760986,-3.256747129,-2.997272033,-3.646874268,-3.717213361
5.92,-3.717016197,-3.71525146,-4.302966331,-3.451638356,-3.257659322,-3.320534137,-3.45722802
5.925,-4.045140189,-4.236152142,-3.911201814,-3.451638356,-3.193158705,-3.124647465,-3.783235531
5.93,-3.652183798,-3.844980312,-4.169408565,-2.995969458,-3.323020268,-3.255172757,-3.196179969
5.935,-3.782508686,-3.908890032,-4.366477031,-3.256747129,-3.389042438,-3.189877233,-3.326570578
5.94,-4.23923906,-3.780876926,-4.105695811,-3.516999302,-3.324079431,-3.255172757,-3.783832069
5.945,-3.912833575,-4.04205327,-3.780017104,-3.453029838,-2.997472437,-3.385034754,-3.522655725
5.95,-3.97845784,-3.91060501,-3.844914591,-3.061126582,-3.193158705,-3.059752917,-3.45722802
5.955,-4.107793897,-3.844980312,-3.911201814,-3.256480835,-3.323549315,-3.4503957,-3.261340641
5.96,-3.84806723,-3.713929278,-3.909021276,-3.061195882,-3.193557179,-3.255838063,-3.391465126
5.965,-4.109905133,-3.975370922,-4.237143103,-3.256480835,-3.584330535,-2.99452298,-3.39166553
5.97,-4.107793897,-3.844980312,-4.235031867,-3.191251067,-3.192761035,-3.254841109,-3.718272524
5.975,-3.91197695,-3.845773711,-3.64909688,-3.387137739,-3.127465677,-3.059752917,-3.718272524
5.98,-4.173483352,-4.236152142,-4.299602209,-3.517528349,-3.193158705,-3.385034754,-3.587351798
5.985,-3.977534664,-3.713929278,-4.366477031,-3.256480835,-3.650815321,-3.059752917,-3.587351798
5.99,-3.912833575,-3.976295963,-3.844914591,-3.452101248,-2.997272033,-3.059752917,-3.848133018
5.995,-4.370949637,-3.845773711,-4.431046211,-3.191251067,-3.323020268,-3.190410359,-3.651852415
6,-4.173483352,-4.300721322,-4.040071545,-3.322441666,-3.127797325,-3.320534137,-3.586954128
6.005,-4.23923906,-3.975370922,-3.9745134,-3.647918959,-3.323549315,-3.517014408,-3.196179969
6.01,-4.23923906,-3.975370922,-3.844914591,-3.843075914,-2.997272033,-3.320534137,-3.26147938
6.015,-4.306316533,-4.104706979,-4.236086421,-3.778309569,-2.867147548,-3.190143527,-3.652779133
6.02,-3.84806723,-3.778696388,-4.105695811,-3.387137739,-3.128462632,-3.581315357,-3.913691929
6.025,-4.36962967,-3.911465098,-4.106620852,-3.58361801,-3.192761035,-3.515822534,-3.717742408
6.03,-3.84727543,-3.714589702,-4.105695811,-3.191251067,-3.650815321,-3.385034754,-3.718272524
6.035,-4.240427385,-3.908890032,-4.366477031,-3.778309569,-3.64909688,-3.517014408,-3.717213361
6.04,-4.10884845,-3.778696388,-4.300721322,-3.451638356,-3.193557179,-3.190410359,-3.391465126
6.045,-4.173483352,-4.105761532,-3.909021276,-3.322441666,-3.258122214,-3.190410359,-3.326570578
6.05,-4.23923906,-3.974447745,-3.64909688,-2.995965909,-3.063034927,-3.255838063,-3.652315307
6.055,-3.587286011,-3.714589702,-4.366477031,-3.516999302,-2.801986876,-3.580654933,-3.326570578
6.06,-4.23923906,-3.714589702,-4.039214921,-3.387137739,-3.387852966,-3.255172757,-3.521990418
6.065,-4.175728361,-4.236152142,-4.236086421,-3.386740069,-3.257659322,-3.777330665,-3.45722802
6.07,-3.914552016,-3.778696388,-4.301842694,-3.061126582,-3.323020268,-3.580654933,-3.717742408
6.075,-3.652183798,-4.104706979,-4.62725825,-3.71347787,-3.583538735,-3.190143527,-3.912965084
6.08,-4.240427385,-3.844980312,-4.236086421,-3.517528349,-3.193158705,-3.647602581,-3.522655725
6.085,-4.173483352,-4.039083676,-4.236086421,-3.256747129,-3.389638976,-3.190143527,-3.978523628
6.09,-4.045140189,-3.844188512,-3.9745134,-3.321776359,-3.585123934,-3.515228398,-3.52165877
6.095,-3.912833575,-3.714589702,-4.172378159,-3.712751025,-3.715646186,-3.451454863,-3.848133018
6.1,-4.10884845,-3.909746657,-4.49686764,-3.90962522,-3.519498836,-3.320534137,-3.848133018
6.105,-4.50002028,-3.845773711,-4.365291101,-3.517528349,-3.714721145,-3.059752917,-3.848133018
6.11,-4.368312364,-4.234966212,-4.169408565,-3.061126582,-3.714721145,-3.581977114,-3.783235531
6.115,-3.97845784,-4.106818215,-4.367665355,-3.257013961,-3.911991666,-3.581315357,-3.652315307
6.12,-4.045140189,-4.040071545,-4.367665355,-3.256480835,-3.193557179,-3.711705967,-3.717742408
6.125,-4.302557883,-4.236152142,-4.236086421,-3.517528349,-2.932377485,-3.517014408,-4.108914238
6.13,-4.10884845,-3.975370922,-4.236086421,-4.039090789,-3.715646186,-3.059752917,-3.652315307
6.135,-3.97845784,-4.105761532,-4.62725825,-3.647918959,-3.51804661,-3.189877233,-3.652315307
6.14,-4.372272271,-3.844980312,-4.235031867,-3.387536213,-2.997472437,-3.712499366,-3.914420242
6.145,-4.10884845,-4.431046211,-4.170396434,-3.844794355,-2.997472437,-3.515228398,-3.717213361
6.15,-4.435517519,-3.908890032,-4.564142676,-3.843075914,-3.584330535,-3.386426236,-3.587750272
6.155,-4.36962967,-4.237340467,-4.62725825,-3.90962522,-3.910868029,-3.320534137,-3.848794775
6.16,-3.84806723,-4.040071545,-3.909746657,-3.387536213,-3.389638976,-3.255838063,-3.456694894
6.165,-4.10884845,-3.911465098,-4.106620852,-3.647918959,-3.845111755,-3.190143527,-3.717742408
6.17,-3.84806723,-4.366542752,-4.170396434,-3.777517769,-3.910868029,-3.451454863,-3.848133018
6.175,-4.042170595,-4.236152142,-4.170396434,-3.191251067,-3.389638976,-3.190143527,-3.718272524
6.18,-4.23923906,-4.105761532,-3.779421768,-3.126356519,-3.388447103,-3.451454863,-4.108914238
6.185,-4.50002028,-3.844980312,-4.170396434,-3.647918959,-3.453939925,-3.9067972,-3.912239703
6.19,-4.173483352,-4.303229615,-4.498187607,-3.712025644,-3.779421768,-3.51641787,-3.522322736
6.195,-4.50002028,-4.04205327,-4.498187607,-3.518058465,-3.583538735,-3.581977114,-3.651852415
6.2,-4.043158464,-4.237340467,-4.5613711,-3.452101248,-3.583538735,-3.386426236,-3.521990418
6.205,-4.498571597,-3.91060501,-4.498187607,-3.451638356,-3.454601682,-3.777330665,-3.848133018
6.21,-4.042170595,-4.237340467,-4.49686764,-3.712025644,-3.778433899,-3.581977114,-3.652315307
6.215,-3.912833575,-4.105761532,-4.169408565,-3.777517769,-3.64909688,-3.319739596,-4.044148326
6.22,-4.432751528,-4.105761532,-4.5613711,-3.842219289,-3.845111755,-3.320534137,-3.456961188
6.225,-4.498571597,-4.105761532,-4.429795854,-3.779102968,-3.844057202,-3.386426236,-3.848133018
6.23,-4.23923906,-4.172641443,-4.170396434,-3.516999302,-3.453939925,-3.712499366,-3.717213361
6.235,-4.306316533,-3.779421768,-3.975305201,-3.387536213,-3.909746657,-3.581315357,-3.979317027
6.24,-4.109905133,-4.105761532,-4.235031867,-3.387536213,-3.323549315,-3.710914167,-3.718272524
6.245,-4.63041089,-4.433817788,-4.235031867,-3.908700179,-3.846168438,-3.581315357,-3.587750272
6.25,-4.109905133,-4.105761532,-4.169408565,-3.714206183,-3.193158705,-3.778190753,-3.979317027
6.255,-4.435517519,-4.496933362,-4.5613711,-4.039090789,-3.520227149,-3.124847869,-3.848133018
6.26,-4.63041089,-4.234966212,-4.628709859,-3.778309569,-3.714721145,-3.450924747,-4.175596586
6.265,-4.36962967,-4.039083676,-4.236086421,-3.452565074,-3.585123934,-3.517014408,-3.848133018
6.27,-4.63041089,-4.299470965,-4.49686764,-3.451638356,-3.583538735,-3.190143527,-3.782640196
6.275,-4.172364239,-4.433817788,-4.105695811,-3.387536213,-3.846168438,-3.581315357,-3.977731828
6.28,-4.172364239,-3.909746657,-4.691695988,-3.191451471,-3.909746657,-3.320534137,-3.717742408
6.285,-4.567492878,-4.303229615,-4.756068801,-3.191451471,-3.323549315,-3.320932611,-3.717213361
6.29,-4.432751528,-4.236152142,-4.237143103,-3.647918959,-3.778433899,-3.515822534,-4.107991061
6.295,-4.370949637,-4.236152142,-4.559989498,-3.647918959,-3.388447103,-3.843021618,-4.172626992
6.3,-4.240427385,-4.559858254,-4.299602209,-4.169481399,-3.715646186,-3.581315357,-4.175596586
6.305,-4.694782906,-4.105761532,-4.5613711,-3.582426137,-3.585123934,-3.451454863,-3.587351798
6.31,-4.107793897,-4.628907222,-4.433554504,-3.778309569,-3.583538735,-3.710914167,-3.718272524
6.315,-4.240427385,-4.49838497,-4.040071545,-3.779102968,-3.778433899,-3.581315357,-3.651852415
6.32,-4.696430314,-4.300721322,-4.170396434,-3.451638356,-3.845111755,-3.581315357,-3.914420242
6.325,-4.7608015,-4.49838497,-4.756068801,-3.908700179,-3.585123934,-3.385034754,-4.173614861
6.33,-4.564458018,-4.431046211,-4.62725825,-3.778309569,-3.648240255,-3.843021618,-3.847472594
6.335,-4.498571597,-4.300721322,-4.236086421,-3.647918959,-3.585123934,-3.908778925,-3.912965084
6.34,-4.564458018,-4.757714582,-4.49686764,-3.777517769,-3.846168438,-3.646147423,-3.848794775
6.345,-4.50002028,-4.105761532,-4.564142676,-3.191451471,-3.844057202,-3.843021618,-3.912965084
6.35,-4.306316533,-4.041061408,-4.49686764,-3.972412933,-3.585123934,-3.4503957,-3.651852415
6.355,-4.432751528,-3.975370922,-4.694730849,-3.712751025,-3.780411631,-3.190143527,-3.978523628
6.36,-4.109905133,-4.366542752,-4.170396434,-3.778309569,-3.780411631,-3.972487187,-4.238250295
6.365,-4.434133129,-4.105761532,-4.299602209,-3.910552131,-3.714721145,-3.581315357,-4.369695458
6.37,-4.50002028,-4.300721322,-4.367665355,-3.779102968,-3.585123934,-3.710914167,-3.718272524
6.375,-4.694782906,-4.757714582,-4.625809567,-3.907777002,-3.844057202,-3.711705967,-3.717742408
6.38,-4.825107795,-4.495484679,-4.694730849,-3.777517769,-3.909746657,-3.711705967,-3.978523628
6.385,-4.50002028,-4.236152142,-4.171386297,-3.712025644,-3.974316435,-3.451454863,-4.369695458
6.39,-4.89119211,-3.975370922,-4.365291101,-3.778309569,-3.909746657,-3.843021618,-4.043289973
6.395,-4.698081051,-4.236152142,-4.88803947,-4.040147472,-3.714721145,-3.905809331,-4.369695458
6.4,-4.50002028,-4.23378267,-4.495550334,-3.387137739,-3.845111755,-3.581315357,-4.172626992
6.405,-4.50002028,-4.5613711,-4.429795854,-3.843075914,-3.519498836,-3.647602581,-4.045008414
6.41,-4.436904706,-4.366542752,-4.301842694,-4.103725691,-3.520227149,-3.843021618,-3.978523628
6.415,-4.436904706,-4.496933362,-4.825319021,-3.907777002,-3.909746657,-3.777330665,-4.436772931
6.42,-4.50002028,-4.299470965,-4.366477031,-3.777517769,-3.518771991,-3.843021618,-3.914420242
6.425,-4.370949637,-4.429664609,-4.886328034,-3.975382527,-3.51804661,-3.51641787,-3.979317027
6.43,-4.36962967,-4.49838497,-4.88803947,-3.779102968,-3.975502365,-3.711705967,-3.848133018
6.435,-4.63041089,-4.303229615,-4.825319021,-3.842219289,-3.387852966,-3.320534137,-4.107991061
6.44,-4.63041089,-4.625743912,-4.690183142,-3.582426137,-3.648240255,-3.908778925,-3.847472594
6.445,-4.698081051,-4.628907222,-4.364107558,-3.451638356,-3.388447103,-3.710914167,-4.240361531
6.45,-4.693138816,-4.693343396,-4.690183142,-3.90962522,-3.976690689,-3.711705967,-3.912965084
6.455,-4.63041089,-3.974447745,-4.365291101,-3.842219289,-3.453939925,-4.039367098,-4.434264638
6.46,-4.762516392,-4.170396434,-4.559989498,-4.039090789,-3.973132892,-3.972487187,-4.436772931
6.465,-4.63041089,-4.299470965,-4.625809567,-3.778309569,-3.715646186,-3.842096577,-3.978523628
