test,1,2,3,4,R=8mm,H=20mm,t=0.5mm
dv (ml),p (kpa),p,p,p,,,
2.526666667,-3.90857551,-3.715181195,-3.192501953,-3.063753916,,,
2.528888889,-3.90857551,-4.298289767,-3.190201642,-3.194144526,,,
2.531111111,-3.709734354,-4.298289767,-2.931852176,-3.061516974,,,
2.533333333,-3.84222831,-4.106353024,-3.455719702,-3.255690659,,,
2.535555556,-3.64779429,-4.428483412,-3.322826842,-3.255690659,,,
2.537777778,-4.041470863,-4.168096123,-3.320395287,-2.99530337,,,
2.54,-3.709734354,-4.303157785,-3.130700003,-3.125497015,,,
2.542222222,-4.171993114,-4.428483412,-3.190201642,-3.388447103,,,
2.544444444,-3.839927999,-4.236743634,-3.322826842,-3.255690659,,,
2.546666667,-3.716254701,-4.168096123,-2.867677324,-3.063753916,,,
2.548888889,-3.57954071,-3.913834652,-3.192501953,-3.194144526,,,
2.551111111,-3.839927999,-3.907708834,-3.650020984,-2.99530337,,,
2.553333333,-4.29974734,-4.037902479,-3.192501953,-2.933363306,,,
2.555555556,-3.711903421,-4.298289767,-3.583476619,-3.324535136,,,
2.557777778,-3.780426359,-4.040071545,-3.060007998,-3.385884303,,,
2.56,-3.451253644,-3.907708834,-3.389239764,-3.258122214,,,
2.562222222,-4.100315288,-4.298289767,-3.450588931,-2.935473123,,,
2.564444444,-4.29974734,-4.367134244,-3.192501953,-3.518771991,,,
2.566666667,-3.90857551,-4.305599169,-3.522266758,-3.385884303,,,
2.568888889,-4.29974734,-4.104116082,-3.192501953,-2.865109726,,,
2.571111111,-4.23860739,-4.303157785,-3.389239764,-3.065995375,,,
2.573333333,-4.100315288,-4.431046211,-3.588881034,-2.99530337,,,
2.575555556,-3.972553198,-4.428483412,-3.522266758,-3.45756213,,,
2.577777778,-4.233202975,-4.431046211,-3.583476619,-3.388447103,,,
2.58,-3.839927999,-4.428483412,-3.522266758,-3.518771991,,,
2.582222222,-3.910948611,-4.63068349,-3.062177065,-3.388447103,,,
2.584444444,-3.773715519,-4.367134244,-3.650020984,-3.454925746,,,
2.586666667,-3.910948611,-4.431046211,-3.650020984,-3.063753916,,,
2.588888889,-3.910948611,-4.236743634,-3.516999302,-3.263000061,,,
2.591111111,-4.302515366,-4.5613711,-3.256480835,-3.45756213,,,
2.593333333,-4.233202975,-4.5613711,-3.650020984,-3.258122214,,,
2.595555556,-3.84222831,-4.106353024,-3.519630374,-3.125497015,,,
2.597777778,-3.780426359,-4.168096123,-3.190201642,-3.518771991,,,
2.6,-3.972553198,-4.170396434,-3.190201642,-3.258122214,,,
2.602222222,-3.839927999,-4.236743634,-3.389239764,-2.867147548,,,
2.604444444,-4.29974734,-4.627915464,-3.190201642,-2.99530337,,,
2.606666667,-3.910948611,-4.369638987,-3.389239764,-3.125497015,,,
2.608888889,-3.7781849,-4.040071545,-3.128458544,-3.258122214,,,
2.611111111,-3.906207192,-4.5613711,-3.519630374,-2.869189484,,,
2.613333333,-3.910948611,-4.369638987,-3.719469206,-3.518771991,,,
2.615555556,-4.302515366,-4.168096123,-3.258849154,-3.130102279,,,
2.617777778,-3.711903421,-4.627915464,-3.322826842,-3.388447103,,,
2.62,-3.839927999,-4.627915464,-3.389239764,-3.324535136,,,
2.622222222,-4.102878087,-4.494893783,-3.386740069,-3.391015074,,,
2.624444444,-4.036466425,-4.300721322,-3.519630374,-3.45756213,,,
2.626666667,-3.64779429,-4.362139886,-3.062177065,-2.997472437,,,
2.628888889,-3.839927999,-4.300721322,-3.45315173,-3.255690659,,,
2.631111111,-4.108019218,-4.5613711,-3.519630374,-3.45756213,,,
2.633333333,-4.233202975,-4.298289767,-3.192501953,-3.255690659,,,
2.635555556,-3.910948611,-4.300721322,-3.583476619,-3.518771991,,,
2.637777778,-4.102878087,-4.108594483,-3.325263304,-3.64909688,,,
2.64,-4.363527864,-4.827951859,-3.261222255,-3.324535136,,,
2.642222222,-4.102878087,-4.431046211,-3.45315173,-3.385884303,,,
2.644444444,-4.363527864,-4.433614182,-3.261222255,-3.585316356,,,
2.646666667,-4.363527864,-4.56407058,-3.258849154,-3.194144526,,,
2.648888889,-4.363527864,-4.5613711,-3.128458544,-3.718606634,,,
2.651111111,-4.102878087,-4.300721322,-3.519630374,-3.516077948,,,
2.653333333,-3.970121643,-4.300721322,-3.45315173,-3.263000061,,,
2.655555556,-3.972553198,-4.428483412,-3.458292861,-3.191776207,,,
2.657777778,-4.302515366,-4.367134244,-3.716632497,-3.388447103,,,
2.66,-4.233202975,-4.040071545,-3.522266758,-3.324535136,,,
2.662222222,-4.100315288,-4.040071545,-3.45315173,-3.588084382,,,
2.664444444,-4.233202975,-4.168096123,-3.126221602,-3.196517627,,,
2.666666667,-4.56052856,-4.5613711,-3.391744506,-3.454925746,,,
2.668888889,-4.102878087,-4.63068349,-3.580782575,-3.063753916,,,
2.671111111,-4.360702576,-4.6888707,-3.261222255,-3.454925746,,,
2.673333333,-4.490896221,-4.691695988,-3.192501953,-3.454925746,,,
2.675555556,-3.970121643,-4.367134244,-3.45315173,-3.64909688,,,
2.677777778,-4.233202975,-4.691695988,-3.261222255,-3.388447103,,,
2.68,-3.7781849,-4.234375316,-3.65278901,-3.063753916,,,
2.682222222,-4.233202975,-4.239116735,-3.780411594,-3.255690659,,,
2.684444444,-4.29974734,-4.040071545,-3.45315173,-3.127797325,,,
2.686666667,-3.84222831,-4.63068349,-3.716632497,-3.516077948,,,
2.688888889,-3.977431045,-4.558677056,-3.65278901,-3.388447103,,,
2.691111111,-4.360702576,-4.431046211,-3.580782575,-3.324535136,,,
2.693333333,-4.230508932,-4.428483412,-3.128458544,-3.063753916,,,
2.695555556,-4.360702576,-4.234375316,-3.256480835,-3.57979702,,,
2.697777778,-3.839927999,-4.040071545,-3.650020984,-3.255690659,,,
2.7,-4.302515366,-4.298289767,-3.062177065,-3.654764578,,,
2.702222222,-4.102878087,-4.431046211,-3.580782575,-3.454925746,,,
2.704444444,-4.296984892,-4.428483412,-3.777517769,-3.385884303,,,
2.706666667,-4.036466425,-4.497524854,-3.583476619,-3.45756213,,,
2.708888889,-4.102878087,-4.367134244,-3.974451285,-3.388447103,,,
2.711111111,-4.041470863,-4.500161239,-3.583476619,-3.255690659,,,
2.713333333,-4.100315288,-4.364634549,-3.713801508,-3.255690659,,,
2.715555556,-4.29974734,-4.558677056,-3.5861761,-3.588084382,,,
2.717777778,-3.972553198,-4.300721322,-3.783311261,-3.258122214,,,
2.72,-4.230508932,-4.431046211,-3.45315173,-3.255690659,,,
2.722222222,-4.29974734,-4.172701387,-3.913833513,-3.258122214,,,
2.724444444,-4.171993114,-4.239116735,-3.713801508,-3.718606634,,,
2.726666667,-3.972553198,-4.497524854,-3.71097622,-3.385884303,,,
2.728888889,-3.972553198,-4.627915464,-3.650020984,-3.263000061,,,
2.731111111,-4.041470863,-4.5613711,-3.322826842,-3.324535136,,,
2.733333333,-3.90857551,-4.305599169,-3.71097622,-3.255690659,,,
2.735555556,-4.363527864,-4.497524854,-3.974451285,-3.518771991,,,
2.737777778,-4.23860739,-4.300721322,-3.522266758,-3.454925746,,,
2.74,-4.102878087,-4.63068349,-3.783311261,-3.191776207,,,
2.742222222,-4.230508932,-4.040071545,-3.841169864,-3.516077948,,,
2.744444444,-4.29974734,-4.5613711,-3.841169864,-3.127797325,,,
2.746666667,-4.302515366,-4.431046211,-3.65278901,-3.196517627,,,
2.748888889,-4.233202975,-4.298289767,-3.974451285,-3.063753916,,,
2.751111111,-3.970121643,-4.691695988,-3.844126396,-3.78535275,,,
2.753333333,-4.43013795,-4.761205742,-3.522266758,-3.255690659,,,
2.755555556,-4.433037618,-4.627915464,-3.650020984,-3.258122214,,,
2.757777778,-4.100315288,-4.369638987,-3.455719702,-3.327039878,,,
2.76,-4.29974734,-4.5613711,-3.974451285,-3.385884303,,,
2.762222222,-4.03896612,-4.758306074,-3.650020984,-3.327039878,,,
2.764444444,-4.233202975,-4.888696684,-3.71097622,-3.127797325,,,
2.766666667,-4.230508932,-4.627915464,-3.650020984,-3.651927869,,,
2.768888889,-4.100315288,-4.755412249,-3.783311261,-3.385884303,,,
2.771111111,-4.427244125,-4.75252425,-3.841169864,-3.385884303,,,
2.773333333,-4.433037618,-4.761205742,-3.450588931,-3.715706966,,,
2.775555556,-4.624177641,-4.761205742,-3.65278901,-3.718606634,,,
2.777777778,-4.557503359,-4.622396129,-3.907777002,-3.651927869,,,
2.78,-4.171993114,-4.819064345,-4.041192813,-3.846097576,,,
2.782222222,-3.974989661,-4.040071545,-3.77462977,-3.585316356,,,
2.784444444,-4.102878087,-4.500161239,-3.71097622,-3.127797325,,,
2.786666667,-4.230508932,-4.827951859,-3.716632497,-3.385884303,,,
2.788888889,-4.233202975,-4.761205742,-4.041192813,-3.452294674,,,
2.791111111,-4.302515366,-4.558677056,-3.650020984,-3.582553907,,,
2.793333333,-4.427244125,-4.761205742,-3.913833513,-3.585316356,,,
2.795555556,-4.296984892,-4.170396434,-3.907777002,-3.518771991,,,
2.797777778,-4.490896221,-4.952345765,-3.450588931,-3.391015074,,,
2.8,-4.230508932,-4.428483412,-3.780411594,-3.718606634,,,
2.802222222,-4.69091917,-4.627915464,-3.450588931,-3.64909688,,,
2.804444444,-4.624177641,-4.891727994,-3.780411594,-3.518771991,,,
2.806666667,-4.624177641,-4.300721322,-3.971363509,-3.127797325,,,
2.808888889,-4.557503359,-4.627915464,-3.841169864,-3.585316356,,,
2.811111111,-4.751283509,-4.891727994,-3.980645551,-3.646271592,,,
2.813333333,-4.366358854,-4.428483412,-3.713801508,-3.646271592,,,
2.815555556,-4.424356126,-4.822020877,-3.519630374,-3.324535136,,,
2.817777778,-4.100315288,-4.369638987,-3.650020984,-3.782384267,,,
2.82,-4.233202975,-4.761205742,-3.71097622,-3.45756213,,,
2.822222222,-4.03896612,-4.236743634,-3.910802203,-3.843072374,,,
2.824444444,-4.493852753,-4.428483412,-3.844126396,-3.385884303,,,
2.826666667,-4.687762592,-4.627915464,-3.844126396,-3.385884303,,,
2.828888889,-4.69091917,-4.300721322,-3.783311261,-4.040071545,,,
2.831111111,-4.363527864,-4.888696684,-3.519630374,-3.78535275,,,
2.833333333,-4.433037618,-4.691695988,-3.910802203,-3.585316356,,,
2.835555556,-4.16935673,-4.566775514,-4.044355765,-3.849128885,,,
2.837777778,-4.69091917,-4.761205742,-3.650020984,-3.125497015,,,
2.84,-4.43013795,-4.63068349,-3.583476619,-3.64909688,,,
2.842222222,-4.230508932,-4.891727994,-4.044355765,-3.646271592,,,
2.844444444,-4.69091917,-4.691695988,-3.844126396,-3.718606634,,,
2.846666667,-4.233202975,-4.691695988,-3.844126396,-3.588084382,,,
2.848888889,-4.624177641,-4.558677056,-3.971363509,-3.585316356,,,
2.851111111,-4.363527864,-4.888696684,-3.777517769,-3.327039878,,,
2.853333333,-4.75450253,-4.822020877,-3.650020984,-3.391015074,,,
2.855555556,-4.171993114,-4.761205742,-3.780411594,-3.976488185,,,
2.857777778,-4.171993114,-4.819064345,-4.101557153,-3.78535275,,,
2.86,-4.235902456,-4.694526978,-4.104776173,-3.849128885,,,
2.862222222,-4.296984892,-4.952345765,-3.971363509,-3.718606634,,,
2.864444444,-4.363527864,-4.691695988,-3.713801508,-3.45756213,,,
2.866666667,-4.624177641,-4.558677056,-3.910802203,-3.849128885,,,
2.868888889,-4.233202975,-4.952345765,-4.36542595,-3.915940923,,,
2.871111111,-4.233202975,-4.691695988,-3.650020984,-3.846097576,,,
2.873333333,-4.624177641,-4.819064345,-4.101557153,-4.040071545,,,
2.875555556,-4.302515366,-4.5613711,-3.974451285,-3.45756213,,,
2.877777778,-4.230508932,-5.212995542,-3.980645551,-3.588084382,,,
2.88,-4.363527864,-4.888696684,-3.971363509,-3.651927869,,,
2.882222222,-4.824604373,-4.558677056,-4.305400268,-4.106878795,,,
2.884444444,-4.554484247,-4.625153016,-3.650020984,-3.909746657,,,
2.886666667,-4.694082121,-4.958540031,-3.980645551,-3.582553907,,,
2.888888889,-4.56052856,-4.691695988,-4.044355765,-3.909746657,,,
2.891111111,-4.427244125,-5.079451634,-4.43592252,-3.779421768,,,
2.893333333,-4.824604373,-5.022250245,-3.913833513,-3.588084382,,,
2.895555556,-4.687762592,-5.149477904,-3.910802203,-3.718606634,,,
2.897777778,-4.29974734,-4.949257989,-4.174878017,-3.518771991,,,
2.9,-4.360702576,-4.819064345,-3.850057378,-3.970181384,,,
2.902222222,-4.363527864,-5.015930716,-3.71097622,-3.585316356,,,
2.904444444,-4.69091917,-5.019087294,-4.235101062,-3.718606634,,,
2.906666667,-4.233202975,-4.822020877,-4.372410068,-4.040071545,,,
2.908888889,-4.43013795,-4.822020877,-3.980645551,-3.388447103,,,
2.911111111,-4.621089865,-4.558677056,-3.580782575,-3.518771991,,,
2.913333333,-4.164099883,-5.079451634,-4.231750797,-3.849128885,,,
2.915555556,-4.433037618,-4.627915464,-3.841169864,-3.518771991,,,
2.917777778,-4.69091917,-4.819064345,-3.847088895,-3.909746657,,,
2.92,-4.760960079,-4.827951859,-3.974451285,-3.651927869,,,
2.922222222,-4.757728046,-5.085896171,-3.713801508,-3.715706966,,,
2.924444444,-4.751283509,-5.022250245,-4.104776173,-4.431046211,,,
2.926666667,-4.75450253,-5.152772497,-3.974451285,-3.906658881,,,
2.928888889,-4.499783735,-4.691695988,-4.36542595,-3.979651137,,,
2.931111111,-4.694082121,-4.888696684,-4.038036236,-3.776465236,,,
2.933333333,-4.493852753,-4.952345765,-4.495750839,-3.518771991,,,
2.935555556,-4.490896221,-4.952345765,-4.104776173,-4.043297062,,,
2.937777778,-4.694082121,-5.079451634,-4.305400268,-4.177117268,,,
2.94,-4.360702576,-5.283294749,-3.974451285,-3.973331608,,,
2.942222222,-4.891548252,-4.952345765,-4.171583423,-3.646271592,,,
2.944444444,-4.621089865,-4.958540031,-3.910802203,-3.976488185,,,
2.946666667,-4.29974734,-4.558677056,-4.562755253,-3.909746657,,,
2.948888889,-4.95170039,-4.888696684,-3.977545292,-3.712813141,,,
2.951111111,-4.366358854,-4.949257989,-4.238458088,-4.036852525,,,
2.953333333,-4.824604373,-5.212995542,-3.977545292,-4.170396434,,,
2.955555556,-4.56052856,-5.012780493,-4.235101062,-3.906658881,,,
2.957777778,-4.624177641,-4.5613711,-4.626075727,-3.909746657,,,
2.96,-4.230508932,-4.952345765,-3.844126396,-4.036852525,,,
2.962222222,-4.366358854,-5.279868514,-4.566444772,-3.906658881,,,
2.964444444,-4.233202975,-5.012780493,-4.492138086,-4.040071545,,,
2.966666667,-4.891548252,-4.952345765,-4.231750797,-3.843072374,,,
2.968888889,-4.56052856,-4.949257989,-4.301974033,-4.177117268,,,
2.971111111,-4.56355987,-5.343320431,-4.235101062,-3.906658881,,,
2.973333333,-4.69091917,-5.413817001,-3.844126396,-4.167046169,,,
2.975555556,-5.015152307,-5.152772497,-4.174878017,-4.498050625,,,
2.977777778,-4.624177641,-4.822020877,-4.101557153,-4.106878795,,,
2.98,-4.43013795,-5.019087294,-4.104776173,-4.297239814,,,
2.982222222,-4.366358854,-4.891727994,-4.361944442,-4.167046169,,,
2.984444444,-4.624177641,-5.209645278,-4.764174585,-4.367660015,,,
2.986666667,-4.493852753,-5.473645319,-4.823536473,-4.106878795,,,
2.988888889,-4.624177641,-4.891727994,-4.104776173,-4.170396434,,,
2.991111111,-5.015152307,-5.410259124,-4.492138086,-4.040071545,,,
2.993333333,-4.493852753,-4.758306074,-4.361944442,-4.24069564,,,
2.995555556,-4.75450253,-4.819064345,-4.36542595,-4.297239814,,,
2.997777778,-4.363527864,-4.891727994,-4.693145863,-4.297239814,,,
3,-5.082091,-5.082670654,-3.974451285,-3.906658881,,,
3.002222222,-4.760960079,-5.283294749,-4.301974033,-4.170396434,,,
3.004444444,-4.75450253,-4.952345765,-4.62233173,-4.24069564,,,
3.006666667,-4.624177641,-4.888696684,-4.566444772,-4.170396434,,,
3.008888889,-4.624177641,-5.343320431,-4.566444772,-4.5613711,,,
3.011111111,-4.82130978,-4.822020877,-4.36542595,-4.371217892,,,
3.013333333,-4.824604373,-5.022250245,-4.36542595,-4.494368541,,,
3.015555556,-4.557503359,-5.082670654,-4.495750839,-3.979651137,,,
3.017777778,-4.630371907,-4.888696684,-4.231750797,-4.431046211,,,
3.02,-4.363527864,-4.888696684,-4.36542595,-3.779421768,,,
3.022222222,-4.624177641,-5.470032567,-4.626075727,-4.237269405,,,
3.024444444,-5.011670798,-5.470032567,-4.495750839,-4.427433458,,,
3.026666667,-5.085648877,-5.540649734,-4.764174585,-4.5613711,,,
3.028888889,-4.69091917,-5.410259124,-4.764174585,-4.110173389,,,
3.031111111,-4.493852753,-5.082670654,-4.231750797,-4.170396434,,,
3.033333333,-4.621089865,-4.822020877,-4.819591636,-4.110173389,,,
3.035555556,-4.82130978,-5.082670654,-4.301974033,-4.167046169,,,
3.037777778,-4.624177641,-5.082670654,-4.752525375,-4.628441235,,,
3.04,-4.69091917,-5.343320431,-4.827489275,-4.300721322,,,
3.042222222,-5.21248161,-5.273036736,-4.894762757,-3.846097576,,,
3.044444444,-4.884827418,-5.339838922,-4.562755253,-4.367660015,,,
3.046666667,-4.75450253,-5.53696765,-4.823536473,-4.624627775,,,
3.048888889,-5.141864442,-5.470032567,-4.756400616,-4.300721322,,,
3.051111111,-5.011670798,-5.082670654,-4.492138086,-4.304209857,,,
3.053333333,-5.216171128,-4.888696684,-4.953927083,-4.167046169,,,
3.055555556,-4.621089865,-5.343320431,-4.693145863,-4.628441235,,,
3.057777778,-4.751283509,-5.413817001,-4.566444772,-4.300721322,,,
3.06,-4.95170039,-5.540649734,-5.147375282,-4.30770544,,,
3.062222222,-5.015152307,-5.473645319,-4.626075727,-4.624627775,,,
3.064444444,-4.621089865,-5.470032567,-4.823536473,-4.5613711,,,
3.066666667,-4.624177641,-5.540649734,-4.626075727,-4.30770544,,,
3.068888889,-4.881477154,-5.082670654,-4.626075727,-4.632262396,,,
3.071111111,-5.085648877,-4.952345765,-4.882719019,-4.230437627,,,
3.073333333,-4.624177641,-5.600226211,-5.017050393,-4.040071545,,,
3.075555556,-4.757728046,-5.544339252,-4.36542595,-4.300721322,,,
3.077777778,-5.34669338,-5.92774535,-4.566444772,-4.557627103,,,
3.08,-4.824604373,-5.544339252,-4.958011527,-4.632262396,,,
3.082222222,-5.216171128,-5.343320431,-4.827489275,-4.110173389,,,
3.084444444,-5.141864442,-5.339838922,-5.012912664,-4.624627775,,,
3.086666667,-5.145477195,-5.931821563,-4.760283678,-4.5613711,,,
3.088888889,-5.283312769,-5.540649734,-4.693145863,-4.297239814,,,
3.091111111,-5.145477195,-5.738178159,-5.021196473,-4.557627103,,,
3.093333333,-5.342872219,-5.346808966,-4.764174585,-4.758831845,,,
3.095555556,-4.888184444,-5.343320431,-5.155939102,-4.628441235,,,
3.097777778,-5.141864442,-5.473645319,-4.827489275,-4.628441235,,,
3.1,-4.881477154,-5.805383756,-4.756400616,-4.427433458,,,
3.102222222,-5.406126972,-5.470032567,-4.752525375,-4.889222455,,,
3.104444444,-5.342872219,-5.082670654,-4.696967024,-4.297239814,,,
3.106666667,-5.532445376,-5.540649734,-5.214708303,-4.300721322,,,
3.108888889,-5.141864442,-5.671040344,-4.882719019,-4.632262396,,,
3.111111111,-5.342872219,-5.149477904,-4.886725505,-4.501740144,,,
3.113333333,-5.145477195,-5.343320431,-4.953927083,-4.498050625,,,
3.115555556,-5.141864442,-5.603970208,-5.080110103,-4.300721322,,,
3.117777778,-5.469317992,-5.742069065,-5.017050393,-4.427433458,,,
3.12,-5.216171128,-5.734295097,-4.626075727,-4.758831845,,,
3.122222222,-5.342872219,-5.730419855,-5.088533779,-4.762784647,,,
3.124444444,-4.884827418,-5.413817001,-4.886725505,-4.691695988,,,
3.126666667,-5.216171128,-5.544339252,-4.81565474,-5.082670654,,,
3.128888889,-5.342872219,-6.062212173,-5.408025059,-4.691695988,,,
3.131111111,-5.477215632,-5.410259124,-4.949850869,-4.628441235,,,
3.133333333,-5.402251731,-5.477265363,-4.827489275,-4.699469957,,,
3.135555556,-5.406126972,-5.544339252,-4.756400616,-4.885146242,,,
3.137777778,-5.477215632,-5.273036736,-4.827489275,-5.019613065,,,
3.14,-5.536451861,-5.544339252,-5.27770017,-4.822020877,,,
3.142222222,-5.275802084,-5.671040344,-4.958011527,-4.5613711,,,
3.144444444,-5.141864442,-5.603970208,-5.214708303,-4.691695988,,,
3.146666667,-4.884827418,-5.994944874,-5.075910983,-5.150003675,,,
3.148888889,-5.275802084,-5.603970208,-5.417115447,-5.082670654,,,
3.151111111,-5.205124854,-5.544339252,-4.823536473,-5.082670654,,,
3.153333333,-5.342872219,-5.544339252,-4.958011527,-4.948208036,,,
3.155555556,-5.738260135,-5.734295097,-5.349578282,-4.557627103,,,
3.157777778,-5.21248161,-5.738178159,-5.34062857,-4.948208036,,,
3.16,-5.145477195,-5.734295097,-5.214708303,-5.082670654,,,
3.162222222,-5.797101638,-5.603970208,-5.143106308,-4.628441235,,,
3.164444444,-5.734044049,-5.8606135,-5.475489523,-5.343320431,,,
3.166666667,-5.406126972,-5.738178159,-4.626075727,-5.212995542,,,
3.168888889,-5.34669338,-6.125269762,-5.282109269,-4.893306899,,,
3.171111111,-5.145477195,-5.868634556,-5.538349947,-5.082670654,,,
3.173333333,-5.729836459,-5.343320431,-5.345098913,-4.628441235,,,
3.175555556,-5.797101638,-6.196950511,-5.017050393,-4.5613711,,,
3.177777778,-5.410010035,-5.734295097,-5.147375282,-5.023829151,,,
3.18,-5.734044049,-5.671040344,-5.080110103,-4.948208036,,,
3.182222222,-5.734044049,-5.674861504,-4.886725505,-4.818014391,,,
3.184444444,-5.406126972,-6.125269762,-5.543022064,-5.086948243,,,
3.186666667,-5.66677675,-6.322993393,-5.412565666,-4.948208036,,,
3.188888889,-5.860095693,-5.864619985,-5.214708303,-4.952345765,,,
3.191111111,-5.342872219,-6.196950511,-5.273299952,-4.628441235,,,
3.193333333,-5.66677675,-5.935906008,-5.538349947,-5.154351403,,,
3.195555556,-5.66263902,-6.453384003,-5.736270742,-5.284873654,,,
3.197777778,-5.607737883,-6.192602783,-5.403493597,-5.284873654,,,
3.2,-5.406126972,-5.8606135,-5.143106308,-4.5613711,,,
3.202222222,-5.797101638,-6.385919539,-5.349578282,-4.952345765,,,
3.204444444,-5.864434659,-6.066428259,-5.336167226,-5.280394285,,,
3.206666667,-5.66677675,-6.062212173,-5.219056031,-5.150003675,,,
3.208888889,-5.66677675,-5.734295097,-4.886725505,-5.154351403,,,
3.211111111,-5.66263902,-6.00324541,-5.601147036,-4.628441235,,,
3.213333333,-5.402251731,-6.192602783,-5.017050393,-5.473645319,,,
3.215555556,-5.66677675,-6.121000789,-5.273299952,-5.141334477,,,
3.217777778,-5.342872219,-5.864619985,-5.143106308,-5.284873654,,,
3.22,-5.66263902,-6.31852305,-5.084317693,-4.758831845,,,
3.222222222,-5.734044049,-6.385919539,-5.605880133,-4.889222455,,,
3.224444444,-5.67092283,-6.327472763,-5.017050393,-5.212995542,,,
3.226666667,-5.66263902,-5.734295097,-5.605880133,-5.208595324,,,
3.228888889,-5.532445376,-6.453384003,-5.480100534,-4.687820747,,,
3.231111111,-5.473262829,-5.734295097,-5.408025059,-5.082670654,,,
3.233333333,-5.675077286,-6.192602783,-5.219056031,-4.948208036,,,
3.235555556,-6.12982689,-6.058004583,-5.736270742,-5.284873654,,,
3.237777778,-6.255606489,-6.125269762,-5.678291791,-5.082670654,,,
3.24,-5.406126972,-5.734295097,-5.73140627,-5.154351403,,,
3.242222222,-5.864434659,-6.322993393,-5.408025059,-5.874763508,,,
3.244444444,-5.406126972,-6.066428259,-5.273299952,-5.338788969,,,
3.246666667,-5.532445376,-6.327472763,-5.475489523,-4.948208036,,,
3.248888889,-5.805665458,-6.516244428,-5.408025059,-4.952345765,,,
3.251111111,-5.734044049,-6.453384003,-5.538349947,-5.082670654,,,
3.253333333,-5.797101638,-5.990807144,-5.538349947,-5.603970208,,,
3.255555556,-6.057751415,-6.125269762,-5.798999725,-5.015405475,,,
3.257777778,-5.734044049,-6.251194433,-5.538349947,-5.343320431,,,
3.26,-5.729836459,-5.935906008,-5.741145037,-5.07840168,,,
3.262222222,-5.868782387,-6.579041517,-5.349578282,-4.948208036,,,
3.264444444,-5.603653439,-6.385919539,-5.866661352,-4.822020877,,,
3.266666667,-6.188076304,-6.121000789,-5.408025059,-4.952345765,,,
3.268888889,-5.797101638,-6.520916544,-5.668674836,-5.545918158,,,
3.271111111,-5.66263902,-6.453384003,-5.668674836,-5.603970208,,,
3.273333333,-5.792832664,-6.453384003,-5.736270742,-5.545918158,,,
3.275555556,-5.792832664,-6.31852305,-5.741145037,-5.599176258,,,
3.277777778,-6.125215879,-6.255594651,-5.736270742,-5.545918158,,,
3.28,-6.260349142,-6.255594651,-5.741145037,-5.019613065,,,
3.282222222,-6.057751415,-6.646569317,-5.610622786,-5.150003675,,,
3.284444444,-6.260349142,-6.511581722,-5.610622786,-5.67644041,,,
3.286666667,-6.260349142,-6.511581722,-5.79407453,-5.280394285,,,
3.288888889,-6.255606489,-6.385919539,-5.736270742,-5.212995542,,,
3.291111111,-5.738260135,-6.125269762,-5.929324613,-5.154351403,,,
3.293333333,-6.260349142,-6.588517266,-5.668674836,-5.154351403,,,
3.295555556,-6.188076304,-6.457995015,-5.27770017,-5.603970208,,,
3.297777778,-6.260349142,-5.994944874,-5.79407453,-5.019613065,,,
3.3,-6.057751415,-6.84956177,-5.668674836,-5.864619985,,,
3.302222222,-6.260349142,-6.511581722,-5.610622786,-5.729369902,,,
3.304444444,-6.19274842,-6.974946443,-6.054461819,-5.284873654,,,
3.306666667,-6.188076304,-6.385919539,-5.663880885,-5.536442409,,,
3.308888889,-5.999304639,-6.776894205,-6.059649502,-5.599176258,,,
3.311111111,-6.260349142,-6.192602783,-5.798999725,-5.473645319,,,
3.313333333,-5.999304639,-6.583774613,-5.605880133,-5.343320431,,,
3.315555556,-5.864434659,-7.037543982,-6.257833182,-5.473645319,,,
3.317777778,-6.260349142,-6.444189828,-6.184655463,-5.864619985,,,
3.32,-6.183413597,-6.776894205,-6.12218397,-5.734295097,,,
3.322222222,-5.797101638,-6.327472763,-5.924268174,-5.806962661,,,
3.324444444,-5.923026309,-6.381388077,-5.929324613,-5.666701642,,,
3.326666667,-6.183413597,-6.70444607,-6.064847654,-5.806962661,,,
3.328888889,-6.125215879,-6.381388077,-5.871667289,-5.729369902,,,
3.331111111,-5.66677675,-6.84956177,-5.73140627,-5.932347334,,,
3.333333333,-5.868782387,-6.776894205,-5.741145037,-5.541175505,,,
3.335555556,-5.734044049,-6.839559984,-5.72655159,-6.005351681,,,
3.337777778,-5.797101638,-6.980084021,-6.388223792,-5.545918158,,,
3.34,-5.999304639,-6.714165223,-6.263234044,-5.806962661,,,
3.342222222,-5.923026309,-6.453384003,-5.798999725,-5.599176258,,,
3.344444444,-6.255606489,-6.776894205,-6.257833182,-5.599176258,,,
3.346666667,-6.053219953,-7.037543982,-6.393756296,-5.343320431,,,
3.348888889,-6.318401192,-6.70444607,-6.059649502,-5.343320431,,,
3.351111111,-6.260349142,-6.583774613,-6.388223792,-5.541175505,,,
3.353333333,-6.448726081,-6.641775366,-6.32576045,-5.599176258,,,
3.355555556,-6.318401192,-6.776894205,-5.798999725,-5.468982613,,,
3.357777778,-5.931835625,-6.776894205,-6.18997439,-5.671566115,,,
3.36,-6.579050969,-6.588517266,-6.263234044,-5.932347334,,,
3.362222222,-6.385997099,-6.907219094,-6.32576045,-5.864619985,,,
3.364444444,-6.313607242,-7.032356299,-6.002189541,-5.603970208,,,
3.366666667,-6.197429975,-6.385919539,-6.518614402,-5.801956725,,,
