test,1,2,Test #,0321_1538,0321_1530,0321_1524,0321_1522,0321_1515,FEA,R=8mm,H=20mm,t=0.5mm
dv,p,p,dv,p (kps),p,p (0.7865),p (0.8486),p (1.173),dv,p,,
1.380333333,-2.473753824,-3.195650362,1.346666667,-2.931008893,-2.085198217,-2.603619457,-2.73682266,-3.194543995,,,,
1.382611111,-2.995316264,-2.870959423,1.348888889,-2.99445382,-2.347039868,-2.407867467,-2.738277817,-2.607426361,,,,
1.384888889,-2.865982336,-3.132534042,1.351111111,-2.669565915,-2.150559597,-2.603090409,-2.541599984,-3.193487312,,,,
1.387166667,-2.668910778,-2.740568813,1.353333333,-3.061531144,-2.542524826,-2.407867467,-2.672652351,-2.931914292,,,,
1.389444444,-2.668910778,-3.065456718,1.355555556,-2.734066532,-2.150559597,-2.604149572,-2.73682266,-2.411410484,,,,
1.391722222,-2.53858589,-2.935263073,1.357777778,-3.192053396,-2.73682266,-2.14721769,-2.671990594,-3.454268532,,,,
1.394,-2.343363214,-3.132534042,1.36,-2.734529424,-2.345847994,-2.407535819,-2.215523106,-2.866422168,,,,
1.396277778,-3.062393737,-3.196506987,1.362222222,-2.735458014,-2.345847994,-2.603619457,-2.737549504,-2.802315482,,,,
1.398555556,-2.864925654,-2.674875785,1.364444444,-3.191128355,-2.673047077,-2.668517244,-2.867147548,-2.933499491,,,,
1.400833333,-2.865982336,-2.871489538,1.366666667,-2.930347135,-2.215060213,-2.407535819,-2.541599984,-2.997472437,,,,
1.403111111,-2.8638711,-2.870959423,1.368888889,-3.190205178,-2.672122037,-2.734671824,-2.802381204,-3.126809456,,,,
1.405388889,-2.537860509,-3.195650362,1.371111111,-2.799427478,-2.672122037,-2.603619457,-2.737549504,-2.932706092,,,,
1.407666667,-2.67062922,-3.001350033,1.373333333,-2.604204535,-2.085198217,-2.734671824,-2.345516346,-2.736228523,,,,
1.409944444,-2.928441442,-2.805069429,1.375555556,-2.603872887,-2.542524826,-2.407867467,-2.542130099,-2.606497771,,,,
1.412222222,-2.604937833,-3.001350033,1.377777778,-2.799427478,-2.34644333,-2.668517244,-2.410811703,-2.996615812,,,,
1.4145,-2.604937833,-3.066182098,1.38,-3.127222531,-2.605641146,-2.603090409,-2.867147548,-3.193487312,,,,
1.416777778,-3.059885444,-3.197365341,1.382222222,-3.059945945,-2.281480322,-2.603619457,-2.541599984,-2.933499491,,,,
1.419055556,-2.864925654,-3.001350033,1.384444444,-2.800486641,-2.150958071,-2.80029729,-2.085198217,-3.127797325,,,,
1.421333333,-2.995316264,-2.93585721,1.386666667,-2.539175305,-2.672122037,-2.798116752,-2.67133017,-2.999190878,,,,
1.423611111,-2.603352633,-2.805069429,1.388888889,-2.539175305,-2.411340817,-2.472831176,-2.541599984,-2.606497771,,,,
1.425888889,-2.604937833,-3.131740642,1.391111111,-3.191128355,-2.411340817,-2.667923107,-2.671990594,-2.932706092,,,,
1.428166667,-2.996504588,-3.132534042,1.393333333,-2.931008893,-2.280421159,-2.929167021,-2.67133017,-2.80297724,,,,
1.430444444,-2.992946791,-3.066182098,1.395555556,-2.864854313,-2.345847994,-2.929167021,-2.736097279,-2.737417995,,,,
1.432722222,-2.798247798,-3.001350033,1.397777778,-2.473879647,-2.345847994,-2.798116752,-2.542130099,-2.932706092,,,,
1.435,-2.996504588,-3.522912472,1.4,-2.799427478,-2.73682266,-2.47362732,-2.3465133,-2.867147548,,,,
1.437277778,-2.604937833,-3.067637256,1.402222222,-3.256818841,-2.345847994,-2.407535819,-2.541070937,-3.063096702,,,,
1.439555556,-2.604144434,-3.066182098,1.404444444,-3.060737745,-2.542524826,-2.669709118,-2.867147548,-3.325066247,,,,
1.441833333,-2.929560555,-3.524100797,1.406666667,-2.99445382,-2.215060213,-2.668517244,-2.606497771,-2.802315482,,,,
1.444111111,-3.320535221,-3.131740642,1.408888889,-2.734529424,-2.411340817,-2.537729463,-2.411607848,-3.192432759,,,,
1.446388889,-2.668054153,-3.195650362,1.411111111,-2.866046186,-2.150958071,-2.603090409,-2.542130099,-2.867147548,,,,
1.448666667,-2.931805564,-3.391467309,1.413333333,-2.604204535,-2.802512646,-2.864400676,-2.345516346,-3.127797325,,,,
1.450944444,-3.188828731,-3.066182098,1.415555556,-3.12550409,-2.345847994,-2.668517244,-2.476172883,-3.192432759,,,,
1.453222222,-2.995316264,-2.870959423,1.417777778,-2.864854313,-2.997472437,-3.125181896,-2.671990594,-3.193487312,,,,
1.4555,-2.4730934,-3.391467309,1.42,-3.191128355,-2.607356125,-2.603619457,-2.345847994,-2.933499491,,,,
1.457777778,-2.995316264,-3.066908943,1.422222222,-2.864854313,-2.215060213,-2.865194076,-2.671990594,-3.325066247,,,,
1.460055556,-2.668054153,-2.870959423,1.424444444,-2.734066532,-2.020168987,-2.342838237,-2.47570999,-3.193487312,,,,
1.462333333,-2.798247798,-3.457156764,1.426666667,-2.864854313,-2.345847994,-3.385963116,-2.800799197,-3.583210459,,,,
1.464611111,-2.735460085,-3.262131252,1.428888889,-2.930347135,-2.803569329,-2.473228847,-2.932771814,-2.933499491,,,,
1.466888889,-2.668054153,-3.001350033,1.431111111,-2.604204535,-2.672122037,-2.864400676,-3.063162424,-3.323877922,,,,
1.469166667,-2.539312734,-3.195650362,1.433333333,-3.060737745,-2.932903256,-2.993868109,-2.86886599,-3.126809456,,,,
1.471444444,-2.864925654,-3.131740642,1.435555556,-3.127222531,-2.672122037,-2.537729463,-2.411209374,-2.801655059,,,,
1.473722222,-2.864925654,-3.132534042,1.437777778,-2.800486641,-2.673047077,-2.537729463,-2.47570999,-3.323877922,,,,
1.476,-2.604144434,-2.935263073,1.44,-2.866046186,-2.867147548,-2.604149572,-2.672652351,-3.193487312,,,,
1.478277778,-2.668910778,-3.132534042,1.442222222,-2.800486641,-2.934091581,-3.125181896,-2.67133017,-2.997472437,,,,
1.480555556,-2.798247798,-3.066182098,1.444444444,-2.864854313,-2.99998073,-2.798116752,-2.671990594,-3.126809456,,,,
1.482833333,-2.53858589,-2.93585721,1.446666667,-2.669565915,-2.475447502,-2.734010066,-2.671990594,-2.999190878,,,,
1.485111111,-2.996504588,-3.393578545,1.448888889,-2.799956525,-2.410680393,-3.125181896,-2.411607848,-3.323877922,,,,
1.487388889,-3.12702684,-3.326831876,1.451111111,-2.99445382,-2.410680393,-2.407867467,-2.931848637,-3.127797325,,,,
1.489666667,-2.53858589,-3.066182098,1.453333333,-3.060737745,-2.412002574,-2.342838237,-2.47570999,-2.606497771,,,,
1.491944444,-3.12702684,-3.393578545,1.455555556,-3.388398876,-2.605641146,-2.928310396,-2.541070937,-3.194543995,,,,
1.494222222,-2.864925654,-3.653303082,1.457777778,-2.929686711,-2.997472437,-2.865194076,-2.671990594,-3.584659142,,,,
1.4965,-2.669769132,-3.653303082,1.46,-2.864260176,-2.475447502,-2.995716327,-2.86886599,-3.584659142,,,,
1.498777778,-2.8638711,-3.262131252,1.462222222,-2.930347135,-2.672122037,-2.734671824,-2.541070937,-3.063096702,,,,
1.501055556,-2.735460085,-3.522912472,1.464444444,-2.99445382,-2.542524826,-2.864400676,-2.86886599,-3.063096702,,,,
1.503333333,-3.386488093,-3.262131252,1.466666667,-2.996634359,-2.672122037,-2.669709118,-2.542130099,-2.997472437,,,,
1.505611111,-2.53858589,-3.522912472,1.468888889,-3.257810703,-2.215060213,-2.604149572,-2.801589403,-3.192432759,,,,
1.507888889,-3.058635087,-3.262131252,1.471111111,-2.995179201,-2.866028435,-2.668517244,-2.607093107,-3.518771991,,,,
1.510166667,-2.408261001,-2.93585721,1.473333333,-3.320464412,-2.931717327,-2.603619457,-2.933696855,-3.127797325,,,,
1.512444444,-2.604937833,-3.066182098,1.475555556,-3.321518965,-2.803569329,-2.864400676,-2.542130099,-2.931914292,,,,
1.514722222,-3.320535221,-3.589989945,1.477777778,-3.192053396,-2.411340817,-2.993868109,-2.801589403,-2.80297724,,,,
1.517,-2.53858589,-3.393578545,1.48,-3.124647465,-2.476172883,-2.734010066,-2.996484568,-3.063096702,,,,
1.519277778,-2.929560555,-3.001350033,1.482222222,-3.254841109,-2.867147548,-3.189816798,-2.801589403,-3.325066247,,,,
1.521555556,-2.865982336,-3.653303082,1.484444444,-2.864260176,-2.410680393,-2.604149572,-2.47570999,-2.996615812,,,,
1.523833333,-2.798247798,-3.586231295,1.486666667,-3.060737745,-2.801458093,-3.060481772,-2.411209374,-2.997472437,,,,
1.526111111,-2.928441442,-3.327821738,1.488888889,-2.864260176,-2.738804385,-2.14721769,-2.73682266,-2.866422168,,,,
1.528388889,-2.995316264,-3.326831876,1.491111111,-3.060737745,-2.475447502,-3.058504041,-2.999454162,-3.192432759,,,,
1.530666667,-2.53858589,-3.327821738,1.493333333,-2.864260176,-2.931717327,-3.125181896,-2.411209374,-3.715049752,,,,
1.532944444,-2.865982336,-3.392521862,1.495555556,-3.191128355,-2.475447502,-2.667923107,-2.476636709,-2.933499491,,,,
1.535222222,-2.473753824,-3.132534042,1.497777778,-3.191128355,-2.411340817,-3.255572506,-3.06210787,-3.063096702,,,,
1.5375,-2.864925654,-3.325844007,1.5,-2.996634359,-2.932903256,-2.993868109,-3.063162424,-2.933499491,,,,
1.539777778,-2.668054153,-3.001350033,1.502222222,-3.322575648,-2.410680393,-3.125181896,-2.671990594,-3.452951226,,,,
1.542055556,-3.125706873,-3.457156764,1.504444444,-2.800486641,-2.280950207,-3.125181896,-2.932771814,-2.997472437,,,,
1.544333333,-2.864925654,-2.93585721,1.506666667,-3.451909575,-2.934091581,-2.667923107,-2.736097279,-3.388447103,,,,
1.546611111,-2.798247798,-3.132534042,1.508888889,-2.996634359,-2.476172883,-2.864400676,-3.130042334,-3.454268532,,,,
1.548888889,-2.540041047,-2.805532321,1.511111111,-3.451909575,-2.672122037,-2.994791286,-2.671990594,-3.192432759,,,,
1.551166667,-2.604144434,-3.457156764,1.513333333,-2.931008893,-2.801458093,-2.342838237,-2.999454162,-2.997472437,,,,
1.553444444,-2.604144434,-3.393578545,1.515555556,-3.192053396,-2.345847994,-3.124127343,-2.671990594,-3.126809456,,,,
1.555722222,-2.343363214,-3.524100797,1.517777778,-2.930347135,-2.608216213,-2.667923107,-2.605903635,-3.583210459,,,,
1.558,-2.865982336,-3.325844007,1.52,-3.320464412,-2.672122037,-3.125181896,-2.606497771,-3.325066247,,,,
1.560277778,-2.668054153,-3.325844007,1.522222222,-3.257810703,-2.412002574,-2.929167021,-2.996484568,-3.389699983,,,,
1.562555556,-2.604937833,-3.521726542,1.524444444,-3.060737745,-2.867147548,-2.734010066,-2.803174603,-3.129779051,,,,
1.564833333,-2.798247798,-3.457156764,1.526666667,-2.930347135,-2.932903256,-3.192061807,-2.801589403,-3.452951226,,,,
1.567111111,-2.798247798,-3.914084302,1.528888889,-2.995179201,-2.672122037,-2.603090409,-2.802381204,-2.998330791,,,,
1.569388889,-2.799235667,-3.457156764,1.531111111,-3.582300185,-2.932903256,-2.538656182,-2.671990594,-3.193487312,,,,
1.571666667,-2.865982336,-3.392521862,1.533333333,-2.734529424,-2.608216213,-3.189816798,-3.06210787,-3.521543568,,,,
1.573944444,-2.799235667,-3.001350033,1.535555556,-3.192053396,-2.934091581,-2.928310396,-3.127797325,-3.129779051,,,,
1.576222222,-2.604937833,-3.521726542,1.537777778,-2.864854313,-2.541731427,-2.995716327,-2.867147548,-3.193487312,,,,
1.5785,-2.8638711,-3.001350033,1.54,-3.12550409,-2.541731427,-2.864400676,-3.32526361,-2.996615812,,,,
1.580777778,-2.798247798,-2.93585721,1.542222222,-2.996634359,-2.606497771,-2.538192355,-2.605903635,-3.64909688,,,,
1.583055556,-2.604937833,-3.653303082,1.544444444,-3.254841109,-2.608216213,-2.473228847,-2.996484568,-3.126809456,,,,
1.585333333,-2.668910778,-3.392521862,1.546666667,-2.929686711,-2.475447502,-2.994791286,-2.672652351,-3.063096702,,,,
1.587611111,-2.668910778,-3.195650362,1.548888889,-3.124647465,-2.934091581,-3.255572506,-2.86886599,-2.932706092,,,,
1.589888889,-2.53858589,-3.196506987,1.551111111,-3.191128355,-2.672122037,-3.124127343,-3.193553034,-3.387196745,,,,
1.592166667,-2.408261001,-3.326831876,1.553333333,-2.864260176,-2.605641146,-2.734010066,-2.86886599,-3.192432759,,,,
1.594444444,-2.733611867,-3.001350033,1.555555556,-3.061531144,-2.345253858,-3.058504041,-2.476172883,-3.193487312,,,,
1.596722222,-2.668910778,-3.066182098,1.557777778,-2.99445382,-2.606497771,-2.995716327,-2.737549504,-3.521543568,,,,
1.599,-2.53858589,-3.262131252,1.56,-3.321518965,-2.475447502,-2.930885462,-2.802381204,-2.802315482,,,,
1.601277778,-3.125706873,-3.195650362,1.562222222,-3.061531144,-2.34644333,-2.863608876,-2.73682266,-3.257003101,,,,
1.603555556,-2.798247798,-3.196506987,1.564444444,-2.995179201,-2.673047077,-2.734010066,-3.063162424,-3.258122214,,,,
1.605833333,-2.473753824,-3.262131252,1.566666667,-2.930347135,-2.99998073,-2.603090409,-2.67133017,-2.867147548,,,,
1.608111111,-2.408261001,-3.521726542,1.568888889,-2.99445382,-2.541731427,-3.061473635,-2.67133017,-3.258122214,,,,
1.610388889,-2.473753824,-3.328813601,1.571111111,-2.799956525,-2.412002574,-2.865194076,-2.476172883,-3.194543995,,,,
1.612666667,-3.058635087,-3.456037651,1.573333333,-3.192053396,-2.803569329,-2.798842132,-3.323943643,-3.845440362,,,,
1.614944444,-2.995316264,-3.262131252,1.575555556,-3.059945945,-2.606497771,-2.864400676,-3.127797325,-3.192432759,,,,
1.617222222,-2.604937833,-3.001350033,1.577777778,-3.254841109,-2.280950207,-2.928310396,-3.064219106,-2.997472437,,,,
1.6195,-2.798247798,-2.936452545,1.58,-3.321518965,-2.934091581,-2.603619457,-2.73682266,-2.932706092,,,,
1.621777778,-2.8638711,-3.196506987,1.582222222,-3.124647465,-2.542524826,-2.928310396,-2.996484568,-2.866422168,,,,
1.624055556,-2.473753824,-3.00201179,1.584444444,-3.060737745,-2.476899727,-2.538656182,-3.127797325,-3.257003101,,,,
1.626333333,-3.058635087,-3.262131252,1.586666667,-3.255828978,-2.608216213,-2.930885462,-3.063162424,-3.455588498,,,,
1.628611111,-2.537860509,-3.457156764,1.588888889,-3.321518965,-3.063293866,-2.929167021,-2.86886599,-3.193487312,,,,
1.630888889,-3.058635087,-3.263056293,1.591111111,-3.127222531,-2.932903256,-3.126238579,-2.736097279,-3.325066247,,,,
1.633166667,-2.537860509,-3.066908943,1.593333333,-2.930347135,-2.542524826,-2.734010066,-3.06210787,-3.258122214,,,,
1.635444444,-2.602562427,-3.262131252,1.595555556,-3.517731636,-2.605641146,-2.798842132,-3.06210787,-3.127797325,,,,
1.637722222,-2.733611867,-3.522912472,1.597777778,-3.12550409,-2.672122037,-2.928310396,-2.932771814,-2.867147548,,,,
1.64,-2.603352633,-3.456037651,1.6,-3.124647465,-2.932903256,-2.603619457,-2.606497771,-3.584659142,,,,
1.642277778,-2.408261001,-3.262131252,1.602222222,-3.321518965,-2.735834791,-2.667923107,-2.738277817,-2.802315482,,,,
1.644555556,-2.539312734,-3.196506987,1.604444444,-3.192053396,-2.541731427,-2.798842132,-2.73682266,-3.387196745,,,,
1.646833333,-2.668054153,-3.00201179,1.606666667,-2.931008893,-2.932903256,-3.126238579,-2.736097279,-3.129779051,,,,
1.649111111,-2.798247798,-3.262131252,1.608888889,-3.321518965,-2.606497771,-2.798842132,-2.933696855,-3.258122214,,,,
1.651388889,-2.53858589,-3.196506987,1.611111111,-3.386153867,-3.195136084,-2.603090409,-2.672652351,-3.454268532,,,,
1.653666667,-2.604937833,-3.457156764,1.613333333,-3.191128355,-2.606497771,-3.189816798,-2.867147548,-2.802315482,,,,
1.655944444,-2.408261001,-3.262131252,1.615555556,-3.322575648,-2.541731427,-2.734671824,-2.736097279,-3.127797325,,,,
1.658222222,-3.124389567,-3.587481653,1.617777778,-3.451909575,-2.867147548,-2.994791286,-2.932771814,-3.063096702,,,,
1.6605,-3.192981909,-3.392521862,1.62,-3.127222531,-2.345253858,-2.537729463,-2.932771814,-2.866422168,,,,
1.662777778,-2.408261001,-3.524100797,1.622222222,-2.930347135,-2.411340817,-2.734010066,-2.738277817,-3.323877922,,,,
1.665055556,-2.799235667,-3.522912472,1.624444444,-3.124647465,-2.542524826,-2.864400676,-2.867147548,-3.194543995,,,,
1.667333333,-2.865982336,-3.196506987,1.626666667,-2.930347135,-2.607356125,-2.865194076,-2.932771814,-3.455588498,,,,
1.669611111,-2.799235667,-3.587481653,1.628888889,-2.931008893,-2.541731427,-2.995716327,-2.802381204,-2.999190878,,,,
1.671888889,-2.408261001,-2.93585721,1.631111111,-3.060737745,-2.869392557,-2.995716327,-3.130042334,-3.193487312,,,,
1.674166667,-2.668910778,-3.066908943,1.633333333,-2.799956525,-2.608216213,-2.865194076,-2.672652351,-3.521543568,,,,
1.676444444,-3.192981909,-3.457156764,1.635555556,-3.127222531,-2.803569329,-3.189816798,-2.345847994,-2.736228523,,,,
1.678722222,-2.80022553,-3.130948842,1.637777778,-2.930347135,-2.606497771,-2.669112579,-2.867147548,-3.126809456,,,,
1.681,-3.062393737,-3.587481653,1.64,-2.930347135,-2.738804385,-2.734010066,-3.193553034,-3.063096702,,,,
1.683277778,-2.604937833,-3.198225428,1.642222222,-2.931008893,-2.867147548,-2.865194076,-2.931848637,-2.932706092,,,,
1.685555556,-2.799235667,-3.587481653,1.644444444,-3.322575648,-2.99998073,-2.667923107,-3.06210787,-3.064021743,,,,
1.687833333,-2.604937833,-3.326831876,1.646666667,-3.321518965,-2.541731427,-2.733349643,-2.931848637,-3.323877922,,,,
1.690111111,-2.799235667,-2.93585721,1.648888889,-3.450723645,-2.606497771,-2.604149572,-2.867147548,-2.997472437,,,,
1.692388889,-2.928441442,-3.457156764,1.651111111,-3.322575648,-2.673047077,-2.668517244,-2.996484568,-3.387196745,,,,
1.694666667,-2.604937833,-3.196506987,1.653333333,-3.257810703,-2.869392557,-2.798116752,-2.671990594,-3.258122214,,,,
1.696944444,-2.995316264,-3.524100797,1.655555556,-2.864260176,-2.73682266,-2.798842132,-2.73682266,-3.064021743,,,,
1.699222222,-2.734535044,-3.456037651,1.657777778,-3.322575648,-2.605641146,-3.058504041,-2.605903635,-3.323877922,,,,
1.7015,-2.408261001,-2.93585721,1.66,-3.322575648,-2.47762804,-2.603090409,-2.996484568,-3.454268532,,,,
1.703777778,-2.995316264,-3.001350033,1.662222222,-2.799956525,-2.867147548,-2.994791286,-2.933696855,-3.32150845,,,,
1.706055556,-2.798247798,-3.457156764,1.664444444,-3.451909575,-2.867147548,-2.929167021,-2.931848637,-3.387196745,,,,
1.708333333,-2.537860509,-3.457156764,1.666666667,-3.320464412,-2.345847994,-2.929167021,-2.802381204,-3.129779051,,,,
1.710611111,-2.928441442,-3.065456718,1.668888889,-2.864260176,-2.672122037,-2.538192355,-2.672652351,-3.258122214,,,,
1.712888889,-2.537860509,-3.392521862,1.671111111,-3.451909575,-2.542524826,-2.929167021,-3.323943643,-3.715049752,,,,
1.715166667,-2.408261001,-3.130948842,1.673333333,-3.319411981,-2.735834791,-2.669112579,-2.606497771,-2.997472437,,,,
1.717444444,-2.864925654,-3.586231295,1.675555556,-3.451909575,-2.608216213,-2.668517244,-2.542130099,-2.802315482,,,,
1.719722222,-2.799235667,-3.130948842,1.677777778,-3.320464412,-3.063293866,-2.603619457,-2.802381204,-3.129779051,,,,
1.722,-2.669769132,-3.522912472,1.68,-3.061531144,-2.47762804,-2.798116752,-2.541599984,-3.322691992,,,,
1.724277778,-2.931805564,-3.717806541,1.682222222,-2.864260176,-2.869392557,-2.993868109,-2.996484568,-3.127797325,,,,
1.726555556,-2.799235667,-3.653303082,1.684444444,-3.255828978,-2.801458093,-2.798116752,-2.867147548,-3.126809456,,,,
1.728833333,-3.058635087,-3.325844007,1.686666667,-2.864854313,-2.606497771,-2.863608876,-2.802381204,-3.193487312,,,,
1.731111111,-2.798247798,-3.717806541,1.688888889,-3.191128355,-2.606497771,-3.255572506,-2.802381204,-3.126809456,,,,
1.733388889,-2.996504588,-3.195650362,1.691111111,-3.451909575,-2.997472437,-2.798842132,-2.803174603,-3.323877922,,,,
1.735666667,-2.668054153,-2.935263073,1.693333333,-3.320464412,-2.345253858,-2.733349643,-2.867147548,-2.802315482,,,,
1.737944444,-3.12702684,-3.392521862,1.695555556,-2.930347135,-2.542524826,-3.124127343,-2.73682266,-3.323877922,,,,
1.740222222,-2.604144434,-3.392521862,1.697777778,-2.864260176,-2.411340817,-2.864400676,-2.671990594,-2.932706092,,,,
1.7425,-2.995316264,-3.456037651,1.7,-3.124647465,-2.932903256,-2.864400676,-2.672652351,-2.737417995,,,,
1.744777778,-2.408261001,-3.326831876,1.702222222,-2.930347135,-2.869392557,-2.734671824,-2.866290923,-3.323877922,,,,
1.747055556,-2.995316264,-3.783693692,1.704444444,-2.864854313,-2.475447502,-3.189816798,-2.802381204,-3.193487312,,,,
1.749333333,-2.668910778,-3.456037651,1.706666667,-2.864260176,-2.803569329,-2.993868109,-2.867147548,-3.126809456,,,,
1.751611111,-2.473753824,-3.326831876,1.708888889,-3.124647465,-2.608216213,-3.321394567,-2.932771814,-3.322691992,,,,
1.753888889,-2.604937833,-3.459401773,1.711111111,-3.320464412,-2.345253858,-2.865194076,-2.606497771,-3.260367223,,,,
1.756166667,-2.604937833,-3.393578545,1.713333333,-3.191128355,-2.411340817,-2.864400676,-2.996484568,-2.933499491,,,,
1.758444444,-2.734535044,-3.132534042,1.715555556,-2.864854313,-2.540939626,-2.734671824,-2.541599984,-3.520156381,,,,
