Test,Sample1,Sample2,Sample3,theta=90,t1=0.25mm,t2=0.75mm,H=18mm,R=10mm,flow=0.3ml/min
dv (ml),p (kpa),p (kpa),p (kpa),,,,,,
0.0695,-0.178897525,-0.291022522,-0.321242256,,,,,,
0.069666667,-0.234960024,-0.206928774,-0.293211006,,,,,,
0.069833333,-0.208921685,-0.176872273,-0.181086009,,,,,,
0.07,-0.262991273,-0.195922192,-0.263211134,,,,,,
0.070166667,-0.176872273,-0.232991401,-0.263211134,,,,,,
0.070333333,-0.178897525,-0.206928774,-0.24818846,,,,,,
0.0705,-0.206928774,-0.180918693,-0.222127843,,,,,,
0.070666667,-0.261050965,-0.150866275,-0.237148507,,,,,,
0.070833333,-0.319053772,-0.150866275,-0.293211006,,,,,,
0.071,-0.234960024,-0.236924677,-0.252154022,,,,,,
0.071166667,-0.264927669,-0.232991401,-0.237148507,,,,,,
0.071333333,-0.180918693,-0.180918693,-0.153054759,,,,,,
0.0715,-0.189894984,-0.261050965,-0.26714441,,,,,,
0.071666667,-0.261050965,-0.262991273,-0.237148507,,,,,,
0.071833333,-0.234960024,-0.150866275,-0.211138426,,,,,,
0.072,-0.178897525,-0.180918693,-0.336205363,,,,,,
0.072166667,-0.292930661,-0.161821241,-0.265179757,,,,,,
0.072333333,-0.274116212,-0.251899962,-0.224136909,,,,,,
0.0725,-0.279888846,-0.264927669,-0.168102681,,,,,,
0.072666667,-0.204931837,-0.176872273,-0.168102681,,,,,,
0.072833333,-0.234960024,-0.251899962,-0.26714441,,,,,,
0.073,-0.264927669,-0.178897525,-0.293211006,,,,,,
0.073166667,-0.289110529,-0.232991401,-0.24818846,,,,,,
0.073333333,-0.234960024,-0.122835026,-0.24818846,,,,,,
0.0735,-0.204931837,-0.232991401,-0.207092006,,,,,,
0.073666667,-0.249951403,-0.262991273,-0.263211134,,,,,,
0.073833333,-0.178897525,-0.234960024,-0.291270698,,,,,,
0.074,-0.289110529,-0.277968516,-0.26714441,,,,,,
0.074166667,-0.307877731,-0.167933308,-0.181086009,,,,,,
0.074333333,-0.219953509,-0.165900062,-0.263211134,,,,,,
0.0745,-0.264927669,-0.291022522,-0.179032442,,,,,,
0.074666667,-0.249951403,-0.150866275,-0.196119795,,,,,,
0.074833333,-0.289110529,-0.234960024,-0.252154022,,,,,,
0.075,-0.261050965,-0.195922192,-0.207092006,,,,,,
0.075166667,-0.204931837,-0.291022522,-0.265179757,,,,,,
0.075333333,-0.234960024,-0.246042469,-0.237148507,,,,,,
0.0755,-0.249951403,-0.176872273,-0.295147402,,,,,,
0.075666667,-0.291022522,-0.180918693,-0.209117258,,,,,,
0.075833333,-0.261050965,-0.291022522,-0.237148507,,,,,,
0.076,-0.319053772,-0.180918693,-0.181086009,,,,,,
0.076166667,-0.195922192,-0.176872273,-0.293211006,,,,,,
0.076333333,-0.277968516,-0.19190811,-0.153054759,,,,,,
0.0765,-0.234960024,-0.232991401,-0.237148507,,,,,,
0.076666667,-0.236924677,-0.206928774,-0.226141926,,,,,,
0.076833333,-0.193917175,-0.234960024,-0.26714441,,,,,,
0.077,-0.264927669,-0.206928774,-0.265179757,,,,,,
0.077166667,-0.289110529,-0.206928774,-0.293211006,,,,,,
0.077333333,-0.319053772,-0.19190811,-0.252154022,,,,,,
0.0775,-0.234960024,-0.261050965,-0.25413081,,,,,,
0.077666667,-0.223911077,-0.236924677,-0.181086009,,,,,,
0.077833333,-0.16386271,-0.161821241,-0.211138426,,,,,,
0.078,-0.261050965,-0.236924677,-0.211138426,,,,,,
0.078166667,-0.208921685,-0.217968726,-0.252154022,,,,,,
0.078333333,-0.232991401,-0.221934289,-0.23515157,,,,,,
0.0785,-0.247998909,-0.246042469,-0.237148507,,,,,,
0.078666667,-0.319053772,-0.236924677,-0.26714441,,,,,,
0.078833333,-0.262991273,-0.176872273,-0.224136909,,,,,,
0.079,-0.234960024,-0.176872273,-0.226141926,,,,,,
0.079166667,-0.262991273,-0.246042469,-0.237148507,,,,,,
0.079333333,-0.178897525,-0.319053772,-0.26714441,,,,,,
0.0795,-0.206928774,-0.152915701,-0.153054759,,,,,,
0.079666667,-0.304089708,-0.208921685,-0.308188249,,,,,,
0.079833333,-0.148812709,-0.236924677,-0.183135434,,,,,,
0.08,-0.262991273,-0.150866275,-0.12502351,,,,,,
0.080166667,-0.376939637,-0.264927669,-0.168102681,,,,,,
0.080333333,-0.249951403,-0.30598563,-0.237148507,,,,,,
0.0805,-0.221934289,-0.178897525,-0.336205363,,,,,,
0.080666667,-0.264927669,-0.221934289,-0.237148507,,,,,,
0.080833333,-0.347085021,-0.234960024,-0.207092006,,,,,,
0.081,-0.279888846,-0.291022522,-0.168102681,,,,,,
0.081166667,-0.274116212,-0.204931837,-0.25413081,,,,,,
0.081333333,-0.219953509,-0.176872273,-0.336205363,,,,,,
0.0815,-0.234960024,-0.261050965,-0.263211134,,,,,,
0.081666667,-0.204931837,-0.264927669,-0.239141418,,,,,,
0.081833333,-0.206928774,-0.234960024,-0.237148507,,,,,,
0.082,-0.264927669,-0.135817311,-0.237148507,,,,,,
0.082166667,-0.279888846,-0.150866275,-0.282119695,,,,,,
0.082333333,-0.206928774,-0.221934289,-0.226141926,,,,,,
0.0825,-0.232991401,-0.148812709,-0.166037044,,,,,,
0.082666667,-0.234960024,-0.19190811,-0.237148507,,,,,,
0.082833333,-0.178897525,-0.193917175,-0.183135434,,,,,,
0.083,-0.262991273,-0.234960024,-0.26714441,,,,,,
0.083166667,-0.189894984,-0.208921685,-0.24818846,,,,,,
0.083333333,-0.234960024,-0.234960024,-0.250173243,,,,,,
0.0835,-0.180918693,-0.276044309,-0.237148507,,,,,,
0.083666667,-0.206928774,-0.206928774,-0.237148507,,,,,,
0.083833333,-0.234960024,-0.206928774,-0.209117258,,,,,,
0.084,-0.232991401,-0.261050965,-0.24818846,,,,,,
0.084166667,-0.319053772,-0.246042469,-0.24818846,,,,,,
0.084333333,-0.249951403,-0.251899962,-0.237148507,,,,,,
0.0845,-0.234960024,-0.30598563,-0.237148507,,,,,,
0.084666667,-0.247998909,-0.19190811,-0.295147402,,,,,,
0.084833333,-0.232991401,-0.234960024,-0.207092006,,,,,,
0.085,-0.264927669,-0.206928774,-0.207092006,,,,,,
0.085166667,-0.221934289,-0.264927669,-0.25413081,,,,,,
0.085333333,-0.261050965,-0.236924677,-0.209117258,,,,,,
0.0855,-0.234960024,-0.189894984,-0.137991645,,,,,,
0.085666667,-0.289110529,-0.176872273,-0.224136909,,,,,,
0.085833333,-0.206928774,-0.161821241,-0.25413081,,,,,,
0.086,-0.208921685,-0.262991273,-0.237148507,,,,,,
0.086166667,-0.279888846,-0.180918693,-0.183135434,,,,,,
0.086333333,-0.206928774,-0.291022522,-0.207092006,,,,,,
0.0865,-0.277968516,-0.291022522,-0.194082444,,,,,,
0.086666667,-0.150866275,-0.234960024,-0.168102681,,,,,,
0.086833333,-0.264927669,-0.150866275,-0.224136909,,,,,,
0.087,-0.334002743,-0.246042469,-0.168102681,,,,,,
0.087166667,-0.264927669,-0.206928774,-0.293211006,,,,,,
0.087333333,-0.236924677,-0.189894984,-0.237148507,,,,,,
0.0875,-0.307877731,-0.251899962,-0.282119695,,,,,,
0.087666667,-0.334002743,-0.165900062,-0.209117258,,,,,,
0.087833333,-0.236924677,-0.208921685,-0.26714441,,,,,,
0.088,-0.319053772,-0.249951403,-0.237148507,,,,,,
0.088166667,-0.234960024,-0.291022522,-0.252154022,,,,,,
0.088333333,-0.262991273,-0.221934289,-0.211138426,,,,,,
0.0885,-0.262991273,-0.219953509,-0.265179757,,,,,,
0.088666667,-0.234960024,-0.289110529,-0.226141926,,,,,,
0.088833333,-0.302189954,-0.279888846,-0.153054759,,,,,,
0.089,-0.292930661,-0.261050965,-0.24818846,,,,,,
0.089166667,-0.204931837,-0.195922192,-0.211138426,,,,,,
0.089333333,-0.223911077,-0.176872273,-0.181086009,,,,,,
0.0895,-0.289110529,-0.208921685,-0.321242256,,,,,,
0.089666667,-0.289110529,-0.236924677,-0.153054759,,,,,,
0.089833333,-0.219953509,-0.208921685,-0.24818846,,,,,,
0.09,-0.262991273,-0.279888846,-0.237148507,,,,,,
0.090166667,-0.264927669,-0.234960024,-0.265179757,,,,,,
0.090333333,-0.264927669,-0.232991401,-0.207092006,,,,,,
0.0905,-0.291022522,-0.262991273,-0.183135434,,,,,,
0.090666667,-0.292930661,-0.234960024,-0.183135434,,,,,,
0.090833333,-0.262991273,-0.206928774,-0.237148507,,,,,,
0.091,-0.307877731,-0.206928774,-0.252154022,,,,,,
0.091166667,-0.319053772,-0.262991273,-0.183135434,,,,,,
0.091333333,-0.289110529,-0.189894984,-0.293211006,,,,,,
0.0915,-0.264927669,-0.180918693,-0.153054759,,,,,,
0.091666667,-0.234960024,-0.204931837,-0.265179757,,,,,,
0.091833333,-0.292930661,-0.208921685,-0.265179757,,,,,,
0.092,-0.262991273,-0.246042469,-0.222127843,,,,,,
0.092166667,-0.249951403,-0.262991273,-0.321242256,,,,,,
0.092333333,-0.292930661,-0.276044309,-0.153054759,,,,,,
0.0925,-0.264927669,-0.246042469,-0.183135434,,,,,,
0.092666667,-0.304089708,-0.276044309,-0.183135434,,,,,,
0.092833333,-0.262991273,-0.165900062,-0.209117258,,,,,,
0.093,-0.193917175,-0.206928774,-0.26714441,,,,,,
0.093166667,-0.319053772,-0.236924677,-0.211138426,,,,,,
0.093333333,-0.251899962,-0.234960024,-0.207092006,,,,,,
0.0935,-0.249951403,-0.264927669,-0.226141926,,,,,,
0.093666667,-0.317170093,-0.206928774,-0.153054759,,,,,,
0.093833333,-0.304089708,-0.148812709,-0.295147402,,,,,,
0.094,-0.319053772,-0.195922192,-0.293211006,,,,,,
0.094166667,-0.223911077,-0.291022522,-0.224136909,,,,,,
0.094333333,-0.234960024,-0.234960024,-0.23515157,,,,,,
0.0945,-0.347085021,-0.304089708,-0.192040974,,,,,,
0.094666667,-0.262991273,-0.234960024,-0.26714441,,,,,,
0.094833333,-0.391844385,-0.289110529,-0.226141926,,,,,,
0.095,-0.264927669,-0.234960024,-0.168102681,,,,,,
0.095166667,-0.317170093,-0.264927669,-0.168102681,,,,,,
0.095333333,-0.291022522,-0.223911077,-0.140085568,,,,,,
0.0955,-0.236924677,-0.234960024,-0.181086009,,,,,,
0.095666667,-0.277968516,-0.264927669,-0.263211134,,,,,,
0.095833333,-0.347085021,-0.204931837,-0.226141926,,,,,,
0.096,-0.208921685,-0.234960024,-0.237148507,,,,,,
0.096166667,-0.319053772,-0.180918693,-0.263211134,,,,,,
0.096333333,-0.262991273,-0.264927669,-0.137991645,,,,,,
0.0965,-0.277968516,-0.219953509,-0.295147402,,,,,,
0.096666667,-0.232991401,-0.208921685,-0.252154022,,,,,,
0.096833333,-0.292930661,-0.276044309,-0.265179757,,,,,,
0.097,-0.204931837,-0.161821241,-0.276262202,,,,,,
0.097166667,-0.334002743,-0.261050965,-0.168102681,,,,,,
0.097333333,-0.274116212,-0.150866275,-0.239141418,,,,,,
0.0975,-0.289110529,-0.234960024,-0.153054759,,,,,,
0.097666667,-0.277968516,-0.249951403,-0.198153041,,,,,,
0.097833333,-0.332135108,-0.234960024,-0.26714441,,,,,,
0.098,-0.317170093,-0.249951403,-0.207092006,,,,,,
0.098166667,-0.360180507,-0.195922192,-0.209117258,,,,,,
0.098333333,-0.319053772,-0.193917175,-0.239141418,,,,,,
0.0985,-0.262991273,-0.236924677,-0.224136909,,,,,,
0.098666667,-0.262991273,-0.246042469,-0.222127843,,,,,,
0.098833333,-0.292930661,-0.193917175,-0.293211006,,,,,,
0.099,-0.347085021,-0.204931837,-0.23515157,,,,,,
0.099166667,-0.236924677,-0.291022522,-0.295147402,,,,,,
0.099333333,-0.291022522,-0.204931837,-0.293211006,,,,,,
0.0995,-0.262991273,-0.264927669,-0.224136909,,,,,,
0.099666667,-0.232991401,-0.289110529,-0.295147402,,,,,,
0.099833333,-0.262991273,-0.261050965,-0.237148507,,,,,,
0.1,-0.292930661,-0.204931837,-0.237148507,,,,,,
0.100166667,-0.236924677,-0.249951403,-0.263211134,,,,,,
0.100333333,-0.236924677,-0.291022522,-0.24818846,,,,,,
0.1005,-0.320933653,-0.219953509,-0.220114717,,,,,,
0.100666667,-0.262991273,-0.291022522,-0.198153041,,,,,,
0.100833333,-0.307877731,-0.264927669,-0.239141418,,,,,,
0.101,-0.279888846,-0.249951403,-0.168102681,,,,,,
0.101166667,-0.236924677,-0.261050965,-0.153054759,,,,,,
0.101333333,-0.206928774,-0.219953509,-0.263211134,,,,,,
0.1015,-0.246042469,-0.204931837,-0.293211006,,,,,,
0.101666667,-0.236924677,-0.279888846,-0.209117258,,,,,,
0.101833333,-0.247998909,-0.246042469,-0.183135434,,,,,,
0.102,-0.262991273,-0.178897525,-0.252154022,,,,,,
0.102166667,-0.317170093,-0.193917175,-0.224136909,,,,,,
0.102333333,-0.362019857,-0.150866275,-0.23515157,,,,,,
0.1025,-0.262991273,-0.246042469,-0.308188249,,,,,,
0.102666667,-0.317170093,-0.234960024,-0.26714441,,,,,,
0.102833333,-0.232991401,-0.319053772,-0.263211134,,,,,,
0.103,-0.347085021,-0.234960024,-0.252154022,,,,,,
0.103166667,-0.362019857,-0.30598563,-0.263211134,,,,,,
0.103333333,-0.347085021,-0.178897525,-0.282119695,,,,,,
0.1035,-0.249951403,-0.264927669,-0.26714441,,,,,,
0.103666667,-0.217968726,-0.221934289,-0.194082444,,,,,,
0.103833333,-0.277968516,-0.261050965,-0.308188249,,,,,,
0.104,-0.206928774,-0.249951403,-0.183135434,,,,,,
0.104166667,-0.249951403,-0.232991401,-0.263211134,,,,,,
0.104333333,-0.234960024,-0.208921685,-0.222127843,,,,,,
0.1045,-0.249951403,-0.204931837,-0.26714441,,,,,,
0.104666667,-0.320933653,-0.261050965,-0.263211134,,,,,,
0.104833333,-0.334002743,-0.161821241,-0.153054759,,,,,,
0.105,-0.246042469,-0.178897525,-0.153054759,,,,,,
0.105166667,-0.307877731,-0.208921685,-0.198153041,,,,,,
0.105333333,-0.335866615,-0.289110529,-0.163967232,,,,,,
0.1055,-0.332135108,-0.193917175,-0.26714441,,,,,,
0.105666667,-0.317170093,-0.178897525,-0.209117258,,,,,,
0.105833333,-0.206928774,-0.234960024,-0.168102681,,,,,,
0.106,-0.291022522,-0.234960024,-0.26714441,,,,,,
0.106166667,-0.262991273,-0.264927669,-0.23515157,,,,,,
0.106333333,-0.317170093,-0.30598563,-0.278218642,,,,,,
0.1065,-0.251899962,-0.195922192,-0.137991645,,,,,,
0.106666667,-0.264927669,-0.289110529,-0.168102681,,,,,,
0.106833333,-0.292930661,-0.236924677,-0.280171136,,,,,,
0.107,-0.264927669,-0.208921685,-0.207092006,,,,,,
0.107166667,-0.347085021,-0.262991273,-0.237148507,,,,,,
0.107333333,-0.249951403,-0.264927669,-0.23515157,,,,,,
0.1075,-0.292930661,-0.274116212,-0.26714441,,,,,,
0.107666667,-0.277968516,-0.264927669,-0.209117258,,,,,,
0.107833333,-0.232991401,-0.249951403,-0.263211134,,,,,,
0.108,-0.317170093,-0.277968516,-0.198153041,,,,,,
0.108166667,-0.317170093,-0.223911077,-0.153054759,,,,,,
0.108333333,-0.347085021,-0.189894984,-0.181086009,,,,,,
0.1085,-0.317170093,-0.234960024,-0.183135434,,,,,,
0.108666667,-0.247998909,-0.234960024,-0.291270698,,,,,,
0.108833333,-0.289110529,-0.262991273,-0.263211134,,,,,,
0.109,-0.19190811,-0.261050965,-0.263211134,,,,,,
0.109166667,-0.302189954,-0.262991273,-0.293211006,,,,,,
0.109333333,-0.291022522,-0.232991401,-0.220114717,,,,,,
0.1095,-0.276044309,-0.320933653,-0.23515157,,,,,,
0.109666667,-0.277968516,-0.262991273,-0.237148507,,,,,,
0.109833333,-0.264927669,-0.178897525,-0.198153041,,,,,,
0.11,-0.262991273,-0.264927669,-0.153054759,,,,,,
0.110166667,-0.317170093,-0.291022522,-0.293211006,,,,,,
0.110333333,-0.320933653,-0.234960024,-0.308188249,,,,,,
0.1105,-0.261050965,-0.262991273,-0.252154022,,,,,,
0.110666667,-0.307877731,-0.217968726,-0.209117258,,,,,,
0.110833333,-0.291022522,-0.289110529,-0.137991645,,,,,,
0.111,-0.317170093,-0.264927669,-0.263211134,,,,,,
0.111166667,-0.291022522,-0.219953509,-0.207092006,,,,,,
0.111333333,-0.234960024,-0.178897525,-0.24818846,,,,,,
0.1115,-0.292930661,-0.232991401,-0.183135434,,,,,,
0.111666667,-0.347085021,-0.180918693,-0.183135434,,,,,,
0.111833333,-0.317170093,-0.189894984,-0.280171136,,,,,,
0.112,-0.206928774,-0.204931837,-0.293211006,,,,,,
0.112166667,-0.236924677,-0.234960024,-0.26714441,,,,,,
0.112333333,-0.30598563,-0.262991273,-0.237148507,,,,,,
0.1125,-0.291022522,-0.232991401,-0.211138426,,,,,,
0.112666667,-0.234960024,-0.208921685,-0.308188249,,,,,,
0.112833333,-0.232991401,-0.274116212,-0.291270698,,,,,,
0.113,-0.264927669,-0.319053772,-0.263211134,,,,,,
0.113166667,-0.291022522,-0.249951403,-0.308188249,,,,,,
0.113333333,-0.262991273,-0.189894984,-0.237148507,,,,,,
0.1135,-0.279888846,-0.234960024,-0.237148507,,,,,,
0.113666667,-0.234960024,-0.264927669,-0.263211134,,,,,,
0.113833333,-0.376939637,-0.274116212,-0.179032442,,,,,,
0.114,-0.279888846,-0.204931837,-0.26714441,,,,,,
0.114166667,-0.347085021,-0.217968726,-0.153054759,,,,,,
0.114333333,-0.221934289,-0.264927669,-0.295147402,,,,,,
0.1145,-0.249951403,-0.262991273,-0.293211006,,,,,,
0.114666667,-0.291022522,-0.232991401,-0.263211134,,,,,,
0.114833333,-0.317170093,-0.262991273,-0.192040974,,,,,,
0.115,-0.362019857,-0.193917175,-0.222127843,,,,,,
0.115166667,-0.236924677,-0.347085021,-0.153054759,,,,,,
0.115333333,-0.307877731,-0.247998909,-0.222127843,,,,,,
0.1155,-0.217968726,-0.232991401,-0.183135434,,,,,,
0.115666667,-0.277968516,-0.291022522,-0.263211134,,,,,,
0.115833333,-0.320933653,-0.249951403,-0.26714441,,,,,,
0.116,-0.373289221,-0.232991401,-0.207092006,,,,,,
0.116166667,-0.345229657,-0.274116212,-0.263211134,,,,,,
0.116333333,-0.317170093,-0.289110529,-0.278218642,,,,,,
0.1165,-0.249951403,-0.292930661,-0.263211134,,,,,,
0.116666667,-0.317170093,-0.277968516,-0.166037044,,,,,,
0.116833333,-0.261050965,-0.262991273,-0.183135434,,,,,,
0.117,-0.264927669,-0.251899962,-0.211138426,,,,,,
0.117166667,-0.262991273,-0.319053772,-0.24818846,,,,,,
0.117333333,-0.30598563,-0.204931837,-0.336205363,,,,,,
0.1175,-0.345229657,-0.289110529,-0.252154022,,,,,,
0.117666667,-0.291022522,-0.347085021,-0.321242256,,,,,,
0.117833333,-0.276044309,-0.247998909,-0.224136909,,,,,,
0.118,-0.30598563,-0.262991273,-0.224136909,,,,,,
0.118166667,-0.291022522,-0.193917175,-0.183135434,,,,,,
0.118333333,-0.264927669,-0.319053772,-0.196119795,,,,,,
0.1185,-0.347085021,-0.274116212,-0.168102681,,,,,,
0.118666667,-0.262991273,-0.206928774,-0.209117258,,,,,,
0.118833333,-0.307877731,-0.219953509,-0.263211134,,,,,,
0.119,-0.317170093,-0.334002743,-0.226141926,,,,,,
0.119166667,-0.249951403,-0.206928774,-0.237148507,,,,,,
0.119333333,-0.236924677,-0.292930661,-0.293211006,,,,,,
0.1195,-0.320933653,-0.236924677,-0.237148507,,,,,,
0.119666667,-0.30598563,-0.261050965,-0.24818846,,,,,,
0.119833333,-0.279888846,-0.206928774,-0.265179757,,,,,,
0.12,-0.317170093,-0.264927669,-0.237148507,,,,,,
0.120166667,-0.317170093,-0.292930661,-0.263211134,,,,,,
0.120333333,-0.264927669,-0.292930661,-0.237148507,,,,,,
0.1205,-0.334002743,-0.277968516,-0.26714441,,,,,,
0.120666667,-0.189894984,-0.262991273,-0.26714441,,,,,,
0.120833333,-0.262991273,-0.317170093,-0.278218642,,,,,,
0.121,-0.317170093,-0.262991273,-0.250173243,,,,,,
0.121166667,-0.261050965,-0.292930661,-0.153054759,,,,,,
0.121333333,-0.291022522,-0.274116212,-0.194082444,,,,,,
0.1215,-0.330263697,-0.262991273,-0.291270698,,,,,,
0.121666667,-0.234960024,-0.317170093,-0.183135434,,,,,,
0.121833333,-0.335866615,-0.317170093,-0.23515157,,,,,,
0.122,-0.234960024,-0.206928774,-0.26714441,,,,,,
0.122166667,-0.320933653,-0.302189954,-0.265179757,,,,,,
0.122333333,-0.234960024,-0.217968726,-0.295147402,,,,,,
0.1225,-0.375116271,-0.19190811,-0.263211134,,,,,,
0.122666667,-0.291022522,-0.319053772,-0.237148507,,,,,,
0.122833333,-0.347085021,-0.262991273,-0.263211134,,,,,,
0.123,-0.319053772,-0.262991273,-0.308188249,,,,,,
0.123166667,-0.345229657,-0.262991273,-0.291270698,,,,,,
0.123333333,-0.375116271,-0.292930661,-0.306264042,,,,,,
0.1235,-0.289110529,-0.236924677,-0.321242256,,,,,,
0.123666667,-0.317170093,-0.264927669,-0.278218642,,,,,,
0.123833333,-0.274116212,-0.317170093,-0.263211134,,,,,,
0.124,-0.291022522,-0.319053772,-0.280171136,,,,,,
0.124166667,-0.39003697,-0.236924677,-0.181086009,,,,,,
0.124333333,-0.335866615,-0.232991401,-0.207092006,,,,,,
0.1245,-0.291022522,-0.251899962,-0.237148507,,,,,,
0.124666667,-0.291022522,-0.362019857,-0.211138426,,,,,,
0.124833333,-0.234960024,-0.262991273,-0.207092006,,,,,,
0.125,-0.261050965,-0.264927669,-0.265179757,,,,,,
0.125166667,-0.345229657,-0.221934289,-0.237148507,,,,,,
0.125333333,-0.347085021,-0.319053772,-0.291270698,,,,,,
0.1255,-0.217968726,-0.302189954,-0.265179757,,,,,,
0.125666667,-0.307877731,-0.232991401,-0.196119795,,,,,,
0.125833333,-0.249951403,-0.274116212,-0.181086009,,,,,,
0.126,-0.234960024,-0.219953509,-0.207092006,,,,,,
0.126166667,-0.251899962,-0.307877731,-0.308188249,,,,,,
0.126333333,-0.320933653,-0.234960024,-0.26714441,,,,,,
0.1265,-0.317170093,-0.274116212,-0.291270698,,,,,,
0.126666667,-0.246042469,-0.232991401,-0.239141418,,,,,,
0.126833333,-0.234960024,-0.249951403,-0.181086009,,,,,,
0.127,-0.291022522,-0.317170093,-0.252154022,,,,,,
0.127166667,-0.345229657,-0.217968726,-0.198153041,,,,,,
0.127333333,-0.317170093,-0.347085021,-0.239141418,,,,,,
0.1275,-0.261050965,-0.236924677,-0.291270698,,,,,,
0.127666667,-0.317170093,-0.276044309,-0.321242256,,,,,,
0.127833333,-0.262991273,-0.317170093,-0.237148507,,,,,,
0.128,-0.345229657,-0.193917175,-0.308188249,,,,,,
0.128166667,-0.348936645,-0.317170093,-0.209117258,,,,,,
0.128333333,-0.234960024,-0.277968516,-0.293211006,,,,,,
0.1285,-0.319053772,-0.206928774,-0.211138426,,,,,,
0.128666667,-0.262991273,-0.262991273,-0.23515157,,,,,,
0.128833333,-0.279888846,-0.277968516,-0.291270698,,,,,,
0.129,-0.291022522,-0.347085021,-0.304335945,,,,,,
0.129166667,-0.234960024,-0.193917175,-0.265179757,,,,,,
0.129333333,-0.30598563,-0.320933653,-0.209117258,,,,,,
0.1295,-0.348936645,-0.277968516,-0.237148507,,,,,,
0.129666667,-0.291022522,-0.292930661,-0.265179757,,,,,,
0.129833333,-0.261050965,-0.302189954,-0.166037044,,,,,,
0.13,-0.334002743,-0.292930661,-0.192040974,,,,,,
0.130166667,-0.291022522,-0.277968516,-0.166037044,,,,,,
0.130333333,-0.345229657,-0.307877731,-0.280171136,,,,,,
0.1305,-0.292930661,-0.279888846,-0.209117258,,,,,,
0.130666667,-0.373289221,-0.236924677,-0.207092006,,,,,,
0.130833333,-0.264927669,-0.232991401,-0.207092006,,,,,,
0.131,-0.291022522,-0.251899962,-0.250173243,,,,,,
0.131166667,-0.347085021,-0.317170093,-0.278218642,,,,,,
0.131333333,-0.39003697,-0.236924677,-0.196119795,,,,,,
0.1315,-0.261050965,-0.261050965,-0.308188249,,,,,,
0.131666667,-0.234960024,-0.317170093,-0.166037044,,,,,,
0.131833333,-0.262991273,-0.208921685,-0.25413081,,,,,,
0.132,-0.347085021,-0.262991273,-0.295147402,,,,,,
0.132166667,-0.317170093,-0.232991401,-0.237148507,,,,,,
0.132333333,-0.345229657,-0.347085021,-0.310108579,,,,,,
0.1325,-0.291022522,-0.289110529,-0.321242256,,,,,,
0.132666667,-0.261050965,-0.292930661,-0.153054759,,,,,,
0.132833333,-0.276044309,-0.292930661,-0.211138426,,,,,,
0.133,-0.289110529,-0.291022522,-0.237148507,,,,,,
0.133166667,-0.276044309,-0.232991401,-0.351153386,,,,,,
0.133333333,-0.388225907,-0.317170093,-0.293211006,,,,,,
0.1335,-0.375116271,-0.319053772,-0.280171136,,,,,,
0.133666667,-0.330263697,-0.291022522,-0.276262202,,,,,,
