test,sample1,sample1,sample2,sample3,sample3,R=10mm,H=26.7mm,t=0.56mm,flow=0.6ml/min
dv (ml),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),,,,
0.105666667,-0.391844385,-0.306858047,-0.349359183,-0.478123581,-0.51627635,,,,
0.106,-0.417175545,-0.349570358,-0.306633407,-0.559568457,-0.446821878,,,,
0.106333333,-0.306437293,-0.364222476,-0.406692703,-0.563474215,-0.573656238,,,,
0.106666667,-0.390488634,-0.390994245,-0.418758405,-0.462012587,-0.446821878,,,,
0.107,-0.391844385,-0.308188249,-0.389409767,-0.559568457,-0.545624988,,,,
0.107333333,-0.406508632,-0.378859825,-0.392041888,-0.603571166,-0.432097659,,,,
0.107666667,-0.434483423,-0.349570358,-0.362695906,-0.547508667,-0.390731079,,,,
0.108,-0.402479654,-0.377601607,-0.404091493,-0.5488234,-0.530958077,,,,
0.108333333,-0.319731609,-0.32022172,-0.305231075,-0.507496446,-0.502912677,,,,
0.108666667,-0.474539974,-0.390994245,-0.336035904,-0.463414919,-0.476225766,,,,
0.109,-0.406508632,-0.393482425,-0.402786945,-0.464814424,-0.474867278,,,,
0.109333333,-0.335866615,-0.334903446,-0.305231075,-0.532827606,-0.445432301,,,,
0.109666667,-0.350559049,-0.277451413,-0.348000694,-0.5488234,-0.544335914,,,,
0.11,-0.37853384,-0.406862817,-0.308032912,-0.490072151,-0.474867278,,,,
0.110333333,-0.36247152,-0.350856833,-0.319955295,-0.563474215,-0.501579786,,,,
0.110666667,-0.402479654,-0.376340848,-0.293324955,-0.559568457,-0.460157223,,,,
0.111,-0.405168347,-0.376340848,-0.290491975,-0.491446168,-0.529653529,,,,
0.111333333,-0.390488634,-0.389746384,-0.305231075,-0.518131715,-0.434899495,,,,
0.111666667,-0.321159371,-0.378859825,-0.28002992,-0.492817416,-0.477581517,,,,
0.112,-0.446522861,-0.361672641,-0.334664656,-0.478123581,-0.445432301,,,,
0.112333333,-0.3638555,-0.32022172,-0.364038896,-0.574250843,-0.518908471,,,,
0.112666667,-0.321159371,-0.378859825,-0.364038896,-0.574250843,-0.490905479,,,,
0.113,-0.37853384,-0.334903446,-0.418758405,-0.463414919,-0.446821878,,,,
0.113333333,-0.361084746,-0.264102592,-0.389409767,-0.588918405,-0.530958077,,,,
0.113666667,-0.446522861,-0.348281284,-0.278602158,-0.603571166,-0.474867278,,,,
0.114,-0.459887856,-0.377601607,-0.390727155,-0.492817416,-0.420191539,,,,
0.114333333,-0.390488634,-0.405632857,-0.306633407,-0.419199744,-0.489562489,,,,
0.114666667,-0.318300962,-0.404400412,-0.392041888,-0.562174922,-0.417358558,,,,
0.115,-0.377165355,-0.420256704,-0.40539341,-0.506140695,-0.389284816,,,,
0.115333333,-0.445220944,-0.447085044,-0.336035904,-0.546191279,-0.417358558,,,,
0.115666667,-0.350559049,-0.349570358,-0.362695906,-0.576826392,-0.474867278,,,,
0.116,-0.318300962,-0.449460194,-0.334664656,-0.492817416,-0.473506044,,,,
0.116333333,-0.391844385,-0.32022172,-0.334664656,-0.574250843,-0.418776479,,,,
0.116666667,-0.334454407,-0.389746384,-0.364038896,-0.463414919,-0.473506044,,,,
0.117,-0.334454407,-0.350856833,-0.305231075,-0.574250843,-0.433499991,,,,
0.117333333,-0.390488634,-0.378859825,-0.334664656,-0.534157808,-0.474867278,,,,
0.117666667,-0.335866615,-0.361672641,-0.374713203,-0.5876422,-0.460157223,,,,
0.118,-0.445220944,-0.32022172,-0.404091493,-0.519477418,-0.462902487,,,,
0.118333333,-0.402479654,-0.337504656,-0.308032912,-0.576826392,-0.474867278,,,,
0.118666667,-0.390488634,-0.26547661,-0.374713203,-0.574250843,-0.490905479,,,,
0.119,-0.390488634,-0.32022172,-0.308032912,-0.591463099,-0.573656238,,,,
0.119333333,-0.37442009,-0.321539108,-0.333290639,-0.547508667,-0.545624988,,,,
0.119666667,-0.36247152,-0.337504656,-0.308032912,-0.603571166,-0.446821878,,,,
0.12,-0.346360526,-0.42147131,-0.336035904,-0.520820408,-0.518908471,,,,
0.120333333,-0.36247152,-0.321539108,-0.334664656,-0.507496446,-0.417358558,,,,
0.120666667,-0.402479654,-0.377601607,-0.293324955,-0.519477418,-0.460157223,,,,
0.121,-0.390488634,-0.433664106,-0.364038896,-0.559568457,-0.489562489,,,,
0.121333333,-0.361084746,-0.36549354,-0.278602158,-0.507496446,-0.462902487,,,,
0.121666667,-0.334454407,-0.293507859,-0.263864496,-0.559568457,-0.417358558,,,,
0.122,-0.445220944,-0.378859825,-0.319955295,-0.491446168,-0.390731079,,,,
0.122333333,-0.306437293,-0.39223959,-0.392041888,-0.534157808,-0.462902487,,,,
0.122666667,-0.36247152,-0.377601607,-0.278602158,-0.591463099,-0.501579786,,,,
0.123,-0.447822154,-0.336205363,-0.334664656,-0.602310407,-0.518908471,,,,
0.123333333,-0.430539218,-0.378859825,-0.390727155,-0.518131715,-0.489562489,,,,
0.123666667,-0.37853384,-0.376340848,-0.334664656,-0.490072151,-0.448208653,,,,
0.124,-0.517180315,-0.433664106,-0.278602158,-0.591463099,-0.490905479,,,,
0.124333333,-0.406508632,-0.404400412,-0.392041888,-0.518131715,-0.545624988,,,,
0.124666667,-0.474539974,-0.377601607,-0.389409767,-0.562174922,-0.489562489,,,,
0.125,-0.417175545,-0.378859825,-0.336035904,-0.518131715,-0.530958077,,,,
0.125333333,-0.445220944,-0.377601607,-0.364038896,-0.603571166,-0.489562489,,,,
0.125666667,-0.431856606,-0.322853841,-0.290491975,-0.463414919,-0.476225766,,,,
0.126,-0.334454407,-0.322853841,-0.28002992,-0.574250843,-0.501579786,,,,
0.126333333,-0.390488634,-0.348281284,-0.308032912,-0.576826392,-0.417358558,,,,
0.126666667,-0.36247152,-0.305525156,-0.308032912,-0.519477418,-0.530958077,,,,
0.127,-0.321159371,-0.322853841,-0.392041888,-0.518131715,-0.489562489,,,,
0.127333333,-0.418505747,-0.364222476,-0.318565717,-0.603571166,-0.434899495,,,,
0.127666667,-0.375794108,-0.349570358,-0.389409767,-0.591463099,-0.433499991,,,,
0.128,-0.334454407,-0.377601607,-0.336035904,-0.602310407,-0.488216786,,,,
0.128333333,-0.3638555,-0.350856833,-0.250570908,-0.547508667,-0.474867278,,,,
0.128666667,-0.349162363,-0.378859825,-0.290491975,-0.492817416,-0.545624988,,,,
0.129,-0.390488634,-0.461695355,-0.34663946,-0.576826392,-0.418776479,,,,
0.129333333,-0.447822154,-0.432459976,-0.364038896,-0.546191279,-0.489562489,,,,
0.129666667,-0.474539974,-0.350856833,-0.390727155,-0.534157808,-0.418776479,,,,
0.13,-0.3638555,-0.448273817,-0.418758405,-0.562174922,-0.405468741,,,,
0.130333333,-0.434483423,-0.406862817,-0.319955295,-0.519477418,-0.474867278,,,,
0.130666667,-0.402479654,-0.293507859,-0.364038896,-0.520820408,-0.462902487,,,,
0.131,-0.377165355,-0.321539108,-0.334664656,-0.562174922,-0.545624988,,,,
0.131333333,-0.445220944,-0.364222476,-0.390727155,-0.590192035,-0.405468741,,,,
0.131666667,-0.346360526,-0.321539108,-0.364038896,-0.506140695,-0.476225766,,,,
0.132,-0.390488634,-0.364222476,-0.334664656,-0.492817416,-0.559003476,,,,
0.132333333,-0.418505747,-0.305525156,-0.263864496,-0.562174922,-0.432097659,,,,
0.132666667,-0.361084746,-0.322853841,-0.333290639,-0.574250843,-0.518908471,,,,
0.133,-0.389130145,-0.293507859,-0.321342069,-0.53548533,-0.501579786,,,,
0.133333333,-0.445220944,-0.349570358,-0.293324955,-0.547508667,-0.518908471,,,,
0.133666667,-0.390488634,-0.378859825,-0.390727155,-0.518131715,-0.476225766,,,,
0.134,-0.390488634,-0.322853841,-0.34663946,-0.618209149,-0.518908471,,,,
0.134333333,-0.446522861,-0.348281284,-0.334664656,-0.519477418,-0.474867278,,,,
0.134666667,-0.405168347,-0.350856833,-0.308032912,-0.507496446,-0.445432301,,,,
0.135,-0.306437293,-0.349570358,-0.334664656,-0.507496446,-0.490905479,,,,
0.135333333,-0.390488634,-0.378859825,-0.40539341,-0.576826392,-0.433499991,,,,
0.135666667,-0.405168347,-0.36549354,-0.305231075,-0.574250843,-0.530958077,,,,
0.136,-0.445220944,-0.433664106,-0.389409767,-0.491446168,-0.446821878,,,,
0.136333333,-0.346360526,-0.377601607,-0.334664656,-0.547508667,-0.460157223,,,,
0.136666667,-0.390488634,-0.42147131,-0.336035904,-0.547508667,-0.418776479,,,,
0.137,-0.36247152,-0.362948846,-0.291909895,-0.519477418,-0.474867278,,,,
0.137333333,-0.406508632,-0.393482425,-0.278602158,-0.574250843,-0.377437492,,,,
0.137666667,-0.445220944,-0.376340848,-0.348000694,-0.492817416,-0.418776479,,,,
0.138,-0.489177323,-0.42147131,-0.334664656,-0.519477418,-0.545624988,,,,
0.138333333,-0.350559049,-0.349570358,-0.306633407,-0.503420972,-0.434899495,,,,
0.138666667,-0.361084746,-0.39223959,-0.308032912,-0.547508667,-0.417358558,,,,
0.139,-0.350559049,-0.433664106,-0.418758405,-0.53548533,-0.433499991,,,,
0.139333333,-0.405168347,-0.349570358,-0.250570908,-0.492817416,-0.462902487,,,,
0.139666667,-0.418505747,-0.349570358,-0.28002992,-0.5488234,-0.390731079,,,,
0.14,-0.334454407,-0.433664106,-0.291909895,-0.547508667,-0.434899495,,,,
0.140333333,-0.430539218,-0.321539108,-0.278602158,-0.588918405,-0.418776479,,,,
0.140666667,-0.3638555,-0.362948846,-0.362695906,-0.602310407,-0.545624988,,,,
0.141,-0.390488634,-0.293507859,-0.34663946,-0.519477418,-0.51627635,,,,
0.141333333,-0.489177323,-0.349570358,-0.291909895,-0.520820408,-0.473506044,,,,
0.141666667,-0.418505747,-0.419039645,-0.334664656,-0.531494715,-0.36268568,,,,
0.142,-0.474539974,-0.293507859,-0.334664656,-0.492817416,-0.46153124,,,,
0.142333333,-0.418505747,-0.349570358,-0.291909895,-0.603571166,-0.473506044,,,,
0.142666667,-0.390488634,-0.280171136,-0.362695906,-0.562174922,-0.377437492,,,,
0.143,-0.475811038,-0.433664106,-0.389409767,-0.519477418,-0.446821878,,,,
0.143333333,-0.445220944,-0.364222476,-0.334664656,-0.506140695,-0.446821878,,,,
0.143666667,-0.37442009,-0.406862817,-0.262418232,-0.576826392,-0.490905479,,,,
0.144,-0.390488634,-0.377601607,-0.28002992,-0.478123581,-0.434899495,,,,
0.144333333,-0.390488634,-0.433664106,-0.306633407,-0.491446168,-0.377437492,,,,
0.144666667,-0.335866615,-0.349570358,-0.378703818,-0.547508667,-0.390731079,,,,
0.145,-0.391844385,-0.377601607,-0.376046094,-0.5488234,-0.406896503,,,,
0.145333333,-0.390488634,-0.364222476,-0.250570908,-0.576826392,-0.501579786,,,,
0.145666667,-0.3638555,-0.378859825,-0.265307842,-0.576826392,-0.530958077,,,,
0.146,-0.390488634,-0.322853841,-0.262418232,-0.5488234,-0.446821878,,,,
0.146333333,-0.462458215,-0.322853841,-0.362695906,-0.602310407,-0.490905479,,,,
0.146666667,-0.489177323,-0.406862817,-0.392041888,-0.478123581,-0.36268568,,,,
0.147,-0.434483423,-0.377601607,-0.389409767,-0.492817416,-0.418776479,,,,
0.147333333,-0.391844385,-0.461695355,-0.364038896,-0.53548533,-0.462902487,,,,
0.147666667,-0.418505747,-0.378859825,-0.40539341,-0.519477418,-0.473506044,,,,
0.148,-0.433171339,-0.362948846,-0.235819096,-0.563474215,-0.462902487,,,,
0.148333333,-0.405168347,-0.39223959,-0.305231075,-0.518131715,-0.417358558,,,,
0.148666667,-0.418505747,-0.404400412,-0.418758405,-0.492817416,-0.488216786,,,,
0.149,-0.434483423,-0.433664106,-0.291909895,-0.504782206,-0.390731079,,,,
0.149333333,-0.335866615,-0.305525156,-0.306633407,-0.531494715,-0.445432301,,,,
0.149666667,-0.430539218,-0.389746384,-0.277171511,-0.631602415,-0.418776479,,,,
0.15,-0.406508632,-0.405632857,-0.28002992,-0.603571166,-0.46153124,,,,
0.150333333,-0.390488634,-0.334903446,-0.34663946,-0.519477418,-0.405468741,,,,
0.150666667,-0.334454407,-0.361672641,-0.294737164,-0.518131715,-0.489562489,,,,
0.151,-0.3638555,-0.348281284,-0.250570908,-0.463414919,-0.490905479,,,,
0.151333333,-0.361084746,-0.349570358,-0.390727155,-0.519477418,-0.392174426,,,,
0.151666667,-0.390488634,-0.433664106,-0.362695906,-0.463414919,-0.389284816,,,,
0.152,-0.433171339,-0.293507859,-0.308032912,-0.478123581,-0.545624988,,,,
0.152333333,-0.361084746,-0.349570358,-0.336035904,-0.519477418,-0.417358558,,,,
0.152666667,-0.445220944,-0.294850849,-0.262418232,-0.5488234,-0.404038095,,,,
0.153,-0.418505747,-0.280171136,-0.336035904,-0.507496446,-0.474867278,,,,
0.153333333,-0.434483423,-0.32022172,-0.262418232,-0.618209149,-0.433499991,,,,
0.153666667,-0.3638555,-0.350856833,-0.40539341,-0.504782206,-0.517593739,,,,
0.154,-0.445220944,-0.334903446,-0.306633407,-0.507496446,-0.389284816,,,,
0.154333333,-0.333039346,-0.349570358,-0.390727155,-0.506140695,-0.473506044,,,,
0.154666667,-0.418505747,-0.32022172,-0.290491975,-0.590192035,-0.462902487,,,,
0.155,-0.390488634,-0.278812647,-0.306633407,-0.492817416,-0.418776479,,,,
0.155333333,-0.334454407,-0.364222476,-0.389409767,-0.534157808,-0.389284816,,,,
0.155666667,-0.402479654,-0.364222476,-0.250570908,-0.462012587,-0.36268568,,,,
0.156,-0.445220944,-0.349570358,-0.250570908,-0.603571166,-0.390731079,,,,
0.156333333,-0.445220944,-0.305525156,-0.277171511,-0.590192035,-0.406896503,,,,
0.156666667,-0.377165355,-0.349570358,-0.28002992,-0.463414919,-0.418776479,,,,
0.157,-0.36247152,-0.377601607,-0.306633407,-0.574250843,-0.418776479,,,,
0.157333333,-0.502557088,-0.349570358,-0.262418232,-0.491446168,-0.433499991,,,,
0.157666667,-0.406508632,-0.305525156,-0.362695906,-0.519477418,-0.418776479,,,,
0.158,-0.461174331,-0.322853841,-0.28002992,-0.519477418,-0.406896503,,,,
0.158333333,-0.445220944,-0.378859825,-0.306633407,-0.53548533,-0.490905479,,,,
0.158666667,-0.321159371,-0.377601607,-0.265307842,-0.547508667,-0.406896503,,,,
0.159,-0.406508632,-0.26547661,-0.336035904,-0.574250843,-0.473506044,,,,
0.159333333,-0.405168347,-0.378859825,-0.250570908,-0.5488234,-0.446821878,,,,
0.159666667,-0.333039346,-0.376340848,-0.28002992,-0.562174922,-0.530958077,,,,
0.16,-0.390488634,-0.405632857,-0.291909895,-0.490072151,-0.389284816,,,,
0.160333333,-0.3638555,-0.280171136,-0.336035904,-0.43538367,-0.418776479,,,,
0.160666667,-0.391844385,-0.348281284,-0.293324955,-0.534157808,-0.406896503,,,,
0.161,-0.349162363,-0.393482425,-0.277171511,-0.575539917,-0.406896503,,,,
0.161333333,-0.462458215,-0.309515771,-0.250570908,-0.5488234,-0.36268568,,,,
0.161666667,-0.361084746,-0.292162156,-0.262418232,-0.53548533,-0.462902487,,,,
0.162,-0.389130145,-0.376340848,-0.306633407,-0.546191279,-0.406896503,,,,
0.162333333,-0.390488634,-0.32022172,-0.306633407,-0.575539917,-0.404038095,,,,
0.162666667,-0.446522861,-0.349570358,-0.334664656,-0.491446168,-0.490905479,,,,
0.163,-0.350559049,-0.334903446,-0.250570908,-0.462012587,-0.433499991,,,,
0.163333333,-0.419833269,-0.393482425,-0.306633407,-0.519477418,-0.462902487,,,,
0.163666667,-0.405168347,-0.364222476,-0.291909895,-0.492817416,-0.51627635,,,,
0.164,-0.419833269,-0.404400412,-0.250570908,-0.475347229,-0.406896503,,,,
0.164333333,-0.417175545,-0.32022172,-0.390727155,-0.563474215,-0.418776479,,,,
0.164666667,-0.318300962,-0.349570358,-0.250570908,-0.575539917,-0.390731079,,,,
0.165,-0.3638555,-0.390994245,-0.277171511,-0.462012587,-0.462902487,,,,
0.165333333,-0.333039346,-0.294850849,-0.306633407,-0.491446168,-0.473506044,,,,
0.165666667,-0.276948547,-0.405632857,-0.306633407,-0.451518676,-0.418776479,,,,
0.166,-0.430539218,-0.378859825,-0.250570908,-0.519477418,-0.46153124,,,,
0.166333333,-0.390488634,-0.349570358,-0.361350203,-0.575539917,-0.406896503,,,,
0.166666667,-0.390488634,-0.305525156,-0.321342069,-0.603571166,-0.36268568,,,,
0.167,-0.417175545,-0.349570358,-0.290491975,-0.479507561,-0.33464028,,,,
0.167333333,-0.417175545,-0.361672641,-0.235819096,-0.476736807,-0.418776479,,,,
0.167666667,-0.335866615,-0.294850849,-0.364038896,-0.462012587,-0.489562489,,,,
0.168,-0.419833269,-0.32022172,-0.390727155,-0.560873005,-0.418776479,,,,
0.168333333,-0.406508632,-0.364222476,-0.222539659,-0.436811432,-0.462902487,,,,
0.168666667,-0.445220944,-0.280171136,-0.334664656,-0.590192035,-0.393614863,,,,
0.169,-0.334454407,-0.378859825,-0.318565717,-0.534157808,-0.433499991,,,,
0.169333333,-0.446522861,-0.322853841,-0.306633407,-0.463414919,-0.36268568,,,,
0.169666667,-0.430539218,-0.305525156,-0.336035904,-0.506140695,-0.392174426,,,,
0.17,-0.36247152,-0.321539108,-0.28002992,-0.377833895,-0.378893511,,,,
0.170333333,-0.321159371,-0.322853841,-0.336035904,-0.491446168,-0.389284816,,,,
0.170666667,-0.375794108,-0.393482425,-0.34663946,-0.463414919,-0.418776479,,,,
0.171,-0.321159371,-0.378859825,-0.306633407,-0.433953023,-0.434899495,,,,
0.171333333,-0.474539974,-0.405632857,-0.306633407,-0.479507561,-0.446821878,,,,
0.171666667,-0.417175545,-0.364222476,-0.306633407,-0.575539917,-0.389284816,,,,
0.172,-0.349162363,-0.349570358,-0.336035904,-0.490072151,-0.462902487,,,,
0.172333333,-0.446522861,-0.26547661,-0.277171511,-0.491446168,-0.462902487,,,,
0.172666667,-0.390488634,-0.294850849,-0.250570908,-0.450106467,-0.445432301,,,,
0.173,-0.306437293,-0.390994245,-0.418758405,-0.506140695,-0.418776479,,,,
0.173333333,-0.390488634,-0.322853841,-0.306633407,-0.506140695,-0.346428683,,,,
0.173666667,-0.446522861,-0.336205363,-0.237290728,-0.532827606,-0.434899495,,,,
0.174,-0.390488634,-0.361672641,-0.235819096,-0.546191279,-0.406896503,,,,
0.174333333,-0.306437293,-0.348281284,-0.362695906,-0.531494715,-0.462902487,,,,
0.174666667,-0.335866615,-0.390994245,-0.364038896,-0.476736807,-0.433499991,,,,
0.175,-0.37853384,-0.280171136,-0.277171511,-0.546191279,-0.33464028,,,,
0.175333333,-0.405168347,-0.322853841,-0.250570908,-0.520820408,-0.517593739,,,,
0.175666667,-0.390488634,-0.309515771,-0.277171511,-0.490072151,-0.418776479,,,,
0.176,-0.474539974,-0.349570358,-0.364038896,-0.475347229,-0.473506044,,,,
0.176333333,-0.306437293,-0.349570358,-0.362695906,-0.40735242,-0.349406242,,,,
0.176666667,-0.417175545,-0.32022172,-0.376046094,-0.476736807,-0.349406242,,,,
0.177,-0.306437293,-0.348281284,-0.306633407,-0.547508667,-0.46153124,,,,
0.177333333,-0.318300962,-0.349570358,-0.252026928,-0.475347229,-0.489562489,,,,
0.177666667,-0.390488634,-0.336205363,-0.390727155,-0.392600608,-0.462902487,,,,
0.178,-0.37853384,-0.294850849,-0.390727155,-0.419199744,-0.445432301,,,,
0.178333333,-0.402479654,-0.377601607,-0.222539659,-0.546191279,-0.462902487,,,,
0.178666667,-0.474539974,-0.292162156,-0.350714934,-0.476736807,-0.389284816,,,,
0.179,-0.446522861,-0.348281284,-0.250570908,-0.490072151,-0.375978531,,,,
0.179333333,-0.350559049,-0.362948846,-0.376046094,-0.546191279,-0.462902487,,,,
0.179666667,-0.335866615,-0.349570358,-0.318565717,-0.519477418,-0.389284816,,,,
0.18,-0.36247152,-0.349570358,-0.334664656,-0.43538367,-0.418776479,,,,
0.180333333,-0.36247152,-0.278812647,-0.291909895,-0.506140695,-0.389284816,,,,
0.180666667,-0.36247152,-0.333598898,-0.306633407,-0.464814424,-0.462902487,,,,
0.181,-0.406508632,-0.334903446,-0.390727155,-0.520820408,-0.474867278,,,,
0.181333333,-0.417175545,-0.376340848,-0.34663946,-0.491446168,-0.462902487,,,,
0.181666667,-0.306437293,-0.292162156,-0.235819096,-0.436811432,-0.418776479,,,,
0.182,-0.474539974,-0.405632857,-0.34663946,-0.546191279,-0.433499991,,,,
0.182333333,-0.365236694,-0.405632857,-0.278602158,-0.420646008,-0.462902487,,,,
0.182666667,-0.446522861,-0.292162156,-0.235819096,-0.491446168,-0.445432301,,,,
0.183,-0.346360526,-0.250767248,-0.291909895,-0.462012587,-0.36268568,,,,
0.183333333,-0.36247152,-0.23744536,-0.234344489,-0.546191279,-0.392174426,,,,
0.183666667,-0.306437293,-0.433664106,-0.361350203,-0.546191279,-0.433499991,,,,
0.184,-0.306437293,-0.26547661,-0.308032912,-0.531494715,-0.473506044,,,,
0.184333333,-0.430539218,-0.23744536,-0.277171511,-0.464814424,-0.390731079,,,,
0.184666667,-0.431856606,-0.333598898,-0.278602158,-0.546191279,-0.389284816,,,,
0.185,-0.350559049,-0.32022172,-0.333290639,-0.506140695,-0.389284816,,,,
0.185333333,-0.419833269,-0.321539108,-0.334664656,-0.464814424,-0.377437492,,,,
0.185666667,-0.461174331,-0.378859825,-0.390727155,-0.492817416,-0.517593739,,,,
0.186,-0.3638555,-0.294850849,-0.321342069,-0.464814424,-0.517593739,,,,
0.186333333,-0.335866615,-0.321539108,-0.235819096,-0.518131715,-0.36268568,,,,
0.186666667,-0.391844385,-0.321539108,-0.291909895,-0.575539917,-0.517593739,,,,
0.187,-0.37853384,-0.377601607,-0.40539341,-0.575539917,-0.406896503,,,,
0.187333333,-0.291700359,-0.364222476,-0.250570908,-0.447273487,-0.406896503,,,,
0.187666667,-0.390488634,-0.281526887,-0.336035904,-0.433953023,-0.418776479,,,,
0.188,-0.333039346,-0.361672641,-0.291909895,-0.43538367,-0.433499991,,,,
0.188333333,-0.36247152,-0.350856833,-0.336035904,-0.491446168,-0.488216786,,,,
0.188666667,-0.402479654,-0.350856833,-0.291909895,-0.463414919,-0.36268568,,,,
0.189,-0.36247152,-0.321539108,-0.277171511,-0.40735242,-0.433499991,,,,
0.189333333,-0.419833269,-0.361672641,-0.336035904,-0.450106467,-0.418776479,,,,
0.189666667,-0.417175545,-0.321539108,-0.207773697,-0.547508667,-0.406896503,,,,
0.19,-0.419833269,-0.376340848,-0.306633407,-0.546191279,-0.434899495,,,,
0.190333333,-0.446522861,-0.292162156,-0.249111947,-0.546191279,-0.390731079,,,,
