test,sample1,sample2,sample2,sample3,sample3,R=10mm,H=18mm,t=0.56mm,flow=0.6ml/min
dv (ml),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),,,,
0.104333333,-0.600964376,-0.745474673,-0.689412174,-0.558704231,-0.535198116,,,,
0.104666667,-0.569918314,-0.648722115,-0.717443423,-0.640772027,-0.518576938,,,,
0.105,-0.585464841,-0.662271795,-0.660488254,-0.613719401,-0.45118914,,,,
0.105333333,-0.529402342,-0.688547818,-0.634268803,-0.585674002,-0.42204096,,,,
0.105666667,-0.502459766,-0.689412174,-0.606265811,-0.656276061,-0.42204096,,,,
0.106,-0.572975491,-0.745474673,-0.561783143,-0.60124572,-0.491580998,,,,
0.106333333,-0.55846575,-0.646004371,-0.633349675,-0.544151063,-0.406281967,,,,
0.106666667,-0.445308594,-0.703852255,-0.634268803,-0.545239736,-0.42204096,,,,
0.107,-0.445308594,-0.648722115,-0.578262819,-0.600213562,-0.561191279,,,,
0.107333333,-0.529402342,-0.63242869,-0.660488254,-0.573242728,-0.43435571,,,,
0.107666667,-0.55846575,-0.745474673,-0.605318426,-0.60124572,-0.448953023,,,,
0.108,-0.516997722,-0.660488254,-0.605318426,-0.629248712,-0.518576938,,,,
0.108333333,-0.473339844,-0.717443423,-0.689412174,-0.68430731,-0.547671797,,,,
0.108666667,-0.62703023,-0.634268803,-0.676711,-0.614738458,-0.506134709,,,,
0.109,-0.445308594,-0.716607382,-0.549255927,-0.629248712,-0.463535599,,,,
0.109333333,-0.600964376,-0.717443423,-0.549255927,-0.573242728,-0.507195124,,,,
0.109666667,-0.529402342,-0.704699885,-0.689412174,-0.571119755,-0.478103459,,,,
0.11,-0.514848632,-0.704699885,-0.578262819,-0.528477057,-0.448953023,,,,
0.110333333,-0.514848632,-0.759886482,-0.605318426,-0.585674002,-0.478103459,,,,
0.110666667,-0.473339844,-0.718277779,-0.578262819,-0.556550799,-0.423186148,,,,
0.111,-0.500280221,-0.703852255,-0.576309562,-0.628244811,-0.43435571,,,,
0.111333333,-0.502459766,-0.605318426,-0.561783143,-0.544151063,-0.462429453,,,,
0.111666667,-0.473339844,-0.661380925,-0.660488254,-0.600213562,-0.477012587,,,,
0.112,-0.556399349,-0.717443423,-0.589856885,-0.586721345,-0.533131715,,,,
0.112333333,-0.585464841,-0.634268803,-0.660488254,-0.600213562,-0.534165958,,,,
0.112666667,-0.557433592,-0.633349675,-0.674957514,-0.657251704,-0.618259706,,,,
0.113,-0.473339844,-0.704699885,-0.564755462,-0.627238883,-0.563201108,,,,
0.113333333,-0.584458912,-0.661380925,-0.561783143,-0.629248712,-0.561191279,,,,
0.113666667,-0.543941374,-0.718277779,-0.578262819,-0.545239736,-0.535198116,,,,
0.114,-0.55846575,-0.661380925,-0.633349675,-0.60124572,-0.506134709,,,,
0.114333333,-0.458757833,-0.63242869,-0.605318426,-0.556550799,-0.562197208,,,,
0.114666667,-0.613496091,-0.745474673,-0.605318426,-0.60124572,-0.491580998,,,,
0.115,-0.571958488,-0.605318426,-0.605318426,-0.557628602,-0.478103459,,,,
0.115333333,-0.543941374,-0.605318426,-0.605318426,-0.627238883,-0.535198116,,,,
0.115666667,-0.514848632,-0.675835141,-0.550259827,-0.543060191,-0.506134709,,,,
0.116,-0.458757833,-0.688547818,-0.617930628,-0.600213562,-0.45118914,,,,
0.116333333,-0.529402342,-0.717443423,-0.549255927,-0.557628602,-0.518576938,,,,
0.116666667,-0.584458912,-0.674078113,-0.660488254,-0.516119814,-0.562197208,,,,
0.117,-0.556399349,-0.703002914,-0.660488254,-0.641764801,-0.462429453,,,,
0.117333333,-0.584458912,-0.660488254,-0.63242869,-0.573242728,-0.43435571,,,,
0.117666667,-0.458757833,-0.605318426,-0.563766687,-0.599179319,-0.562197208,,,,
0.118,-0.487907147,-0.717443423,-0.662271795,-0.586721345,-0.562197208,,,,
0.118333333,-0.501371093,-0.675835141,-0.576309562,-0.500403314,-0.423186148,,,,
0.118666667,-0.599975601,-0.690274787,-0.674957514,-0.530687117,-0.518576938,,,,
0.119,-0.529402342,-0.577287176,-0.591783801,-0.528477057,-0.534165958,,,,
0.119333333,-0.55846575,-0.676711,-0.578262819,-0.585674002,-0.478103459,,,,
0.119666667,-0.500280221,-0.606265811,-0.634268803,-0.517236744,-0.507195124,,,,
0.12,-0.556399349,-0.604369126,-0.590821316,-0.473492404,-0.492656627,,,,
0.120333333,-0.417277345,-0.604369126,-0.662271795,-0.643744346,-0.562197208,,,,
0.120666667,-0.55846575,-0.731869369,-0.590821316,-0.516119814,-0.3793994,,,,
0.121,-0.485697086,-0.732688769,-0.605318426,-0.656276061,-0.520673741,,,,
0.121333333,-0.557433592,-0.662271795,-0.605318426,-0.545239736,-0.518576938,,,,
0.121666667,-0.542894031,-0.674078113,-0.674078113,-0.573242728,-0.463535599,,,,
0.122,-0.500280221,-0.703002914,-0.662271795,-0.556550799,-0.478103459,,,,
0.122333333,-0.500280221,-0.606265811,-0.576309562,-0.545239736,-0.392833895,,,,
0.122666667,-0.474456774,-0.674078113,-0.604369126,-0.528477057,-0.506134709,,,,
0.123,-0.530462758,-0.590821316,-0.634268803,-0.529583203,-0.535198116,,,,
0.123333333,-0.529402342,-0.648722115,-0.578262819,-0.599179319,-0.478103459,,,,
0.123666667,-0.541844572,-0.633349675,-0.63242869,-0.545239736,-0.562197208,,,,
0.124,-0.585464841,-0.619800914,-0.605318426,-0.60124572,-0.534165958,,,,
0.124333333,-0.541844572,-0.634268803,-0.578262819,-0.558704231,-0.478103459,,,,
0.124666667,-0.543941374,-0.549255927,-0.633349675,-0.545239736,-0.562197208,,,,
0.125,-0.500280221,-0.661380925,-0.648722115,-0.656276061,-0.45118914,,,,
0.125333333,-0.585464841,-0.633349675,-0.534730517,-0.517236744,-0.45118914,,,,
0.125666667,-0.585464841,-0.661380925,-0.578262819,-0.557628602,-0.491580998,,,,
0.126,-0.543941374,-0.577287176,-0.660488254,-0.557628602,-0.45007221,,,,
0.126333333,-0.543941374,-0.688547818,-0.578262819,-0.628244811,-0.492656627,,,,
0.126666667,-0.570939431,-0.619800914,-0.674957514,-0.629248712,-0.462429453,,,,
0.127,-0.529402342,-0.605318426,-0.661380925,-0.572182313,-0.478103459,,,,
0.127333333,-0.543941374,-0.606265811,-0.703852255,-0.586721345,-0.507195124,,,,
0.127666667,-0.55846575,-0.662271795,-0.605318426,-0.572182313,-0.463535599,,,,
0.128,-0.501371093,-0.633349675,-0.617930628,-0.628244811,-0.477012587,,,,
0.128333333,-0.585464841,-0.577287176,-0.634268803,-0.517236744,-0.43435571,,,,
0.128666667,-0.543941374,-0.660488254,-0.689412174,-0.515000627,-0.42204096,,,,
0.129,-0.584458912,-0.661380925,-0.618866715,-0.641764801,-0.507195124,,,,
0.129333333,-0.500280221,-0.591783801,-0.549255927,-0.543060191,-0.533131715,,,,
0.129666667,-0.543941374,-0.590821316,-0.618866715,-0.559777692,-0.562197208,,,,
0.13,-0.473339844,-0.591783801,-0.577287176,-0.488088564,-0.419743637,,,,
0.130333333,-0.556399349,-0.606265811,-0.689412174,-0.529583203,-0.547671797,,,,
0.130666667,-0.613496091,-0.618866715,-0.605318426,-0.628244811,-0.42204096,,,,
0.131,-0.502459766,-0.63242869,-0.592744346,-0.572182313,-0.478103459,,,,
0.131333333,-0.55846575,-0.577287176,-0.576309562,-0.572182313,-0.394009711,,,,
0.131666667,-0.474456774,-0.633349675,-0.63242869,-0.544151063,-0.518576938,,,,
0.132,-0.500280221,-0.63242869,-0.689412174,-0.60124572,-0.547671797,,,,
0.132333333,-0.514848632,-0.633349675,-0.661380925,-0.488088564,-0.507195124,,,,
0.132666667,-0.557433592,-0.633349675,-0.634268803,-0.573242728,-0.4366224,,,,
0.133,-0.472220657,-0.618866715,-0.550259827,-0.545239736,-0.547671797,,,,
0.133333333,-0.474456774,-0.646912115,-0.605318426,-0.600213562,-0.505072151,,,,
0.133666667,-0.474456774,-0.576309562,-0.605318426,-0.517236744,-0.549707858,,,,
0.134,-0.529402342,-0.688547818,-0.63242869,-0.572182313,-0.463535599,,,,
0.134333333,-0.585464841,-0.662271795,-0.703852255,-0.60124572,-0.406281967,,,,
0.134666667,-0.473339844,-0.633349675,-0.661380925,-0.571119755,-0.45118914,,,,
0.135,-0.585464841,-0.689412174,-0.660488254,-0.572182313,-0.534165958,,,,
0.135333333,-0.500280221,-0.662271795,-0.63242869,-0.528477057,-0.463535599,,,,
0.135666667,-0.515924261,-0.633349675,-0.619800914,-0.528477057,-0.4074448,,,,
0.136,-0.572975491,-0.576309562,-0.674957514,-0.640772027,-0.478103459,,,,
0.136333333,-0.485697086,-0.578262819,-0.634268803,-0.629248712,-0.518576938,,,,
0.136666667,-0.500280221,-0.563766687,-0.549255927,-0.572182313,-0.42204096,,,,
0.137,-0.487907147,-0.633349675,-0.5337094,-0.501537803,-0.45118914,,,,
0.137333333,-0.556399349,-0.534730517,-0.592744346,-0.627238883,-0.4366224,,,,
0.137666667,-0.569918314,-0.562775916,-0.550259827,-0.557628602,-0.394009711,,,,
0.138,-0.514848632,-0.688547818,-0.661380925,-0.528477057,-0.462429453,,,,
0.138333333,-0.556399349,-0.717443423,-0.550259827,-0.641764801,-0.45118914,,,,
0.138666667,-0.500280221,-0.717443423,-0.605318426,-0.656276061,-0.490503195,,,,
0.139,-0.473339844,-0.662271795,-0.521224677,-0.556550799,-0.518576938,,,,
0.139333333,-0.557433592,-0.689412174,-0.660488254,-0.557628602,-0.45118914,,,,
0.139666667,-0.529402342,-0.633349675,-0.605318426,-0.670772685,-0.506134709,,,,
0.14,-0.473339844,-0.633349675,-0.549255927,-0.612698285,-0.478103459,,,,
0.140333333,-0.474456774,-0.674957514,-0.617930628,-0.599179319,-0.506134709,,,,
0.140666667,-0.585464841,-0.576309562,-0.562775916,-0.545239736,-0.478103459,,,,
0.141,-0.557433592,-0.606265811,-0.576309562,-0.612698285,-0.45118914,,,,
0.141333333,-0.541844572,-0.674078113,-0.605318426,-0.543060191,-0.506134709,,,,
0.141666667,-0.513770829,-0.674078113,-0.660488254,-0.573242728,-0.43435571,,,,
0.142,-0.530462758,-0.634268803,-0.661380925,-0.656276061,-0.45118914,,,,
0.142333333,-0.585464841,-0.647818028,-0.646912115,-0.600213562,-0.533131715,,,,
0.142666667,-0.529402342,-0.717443423,-0.63242869,-0.488088564,-0.491580998,,,,
0.143,-0.459890034,-0.605318426,-0.550259827,-0.657251704,-0.492656627,,,,
0.143333333,-0.457623344,-0.633349675,-0.606265811,-0.60124572,-0.533131715,,,,
0.143666667,-0.55846575,-0.688547818,-0.634268803,-0.572182313,-0.507195124,,,,
0.144,-0.500280221,-0.689412174,-0.674957514,-0.627238883,-0.463535599,,,,
0.144333333,-0.458757833,-0.605318426,-0.577287176,-0.600213562,-0.4366224,,,,
0.144666667,-0.55846575,-0.577287176,-0.561783143,-0.544151063,-0.463535599,,,,
0.145,-0.473339844,-0.604369126,-0.550259827,-0.584624542,-0.45118914,,,,
0.145333333,-0.445308594,-0.660488254,-0.522256836,-0.557628602,-0.535198116,,,,
0.145666667,-0.542894031,-0.676711,-0.605318426,-0.545239736,-0.4366224,,,,
0.146,-0.457623344,-0.606265811,-0.634268803,-0.572182313,-0.45118914,,,,
0.146333333,-0.571958488,-0.619800914,-0.605318426,-0.643744346,-0.518576938,,,,
0.146666667,-0.556399349,-0.578262819,-0.605318426,-0.473492404,-0.507195124,,,,
0.147,-0.572975491,-0.674078113,-0.620733231,-0.488088564,-0.3793994,,,,
0.147333333,-0.572975491,-0.576309562,-0.550259827,-0.573242728,-0.43435571,,,,
0.147666667,-0.570939431,-0.619800914,-0.605318426,-0.543060191,-0.3793994,,,,
0.148,-0.598984831,-0.717443423,-0.605318426,-0.572182313,-0.547671797,,,,
0.148333333,-0.473339844,-0.604369126,-0.689412174,-0.573242728,-0.507195124,,,,
0.148666667,-0.569918314,-0.688547818,-0.506685117,-0.516119814,-0.533131715,,,,
0.149,-0.445308594,-0.717443423,-0.63242869,-0.488088564,-0.507195124,,,,
0.149333333,-0.485697086,-0.604369126,-0.690274787,-0.515000627,-0.506134709,,,,
0.149666667,-0.514848632,-0.605318426,-0.591783801,-0.545239736,-0.533131715,,,,
0.15,-0.628953261,-0.577287176,-0.577287176,-0.585674002,-0.506134709,,,,
0.150333333,-0.529402342,-0.662271795,-0.675835141,-0.629248712,-0.576707968,,,,
0.150666667,-0.557433592,-0.620733231,-0.605318426,-0.629248712,-0.518576938,,,,
0.151,-0.543941374,-0.688547818,-0.605318426,-0.655298447,-0.4366224,,,,
0.151333333,-0.543941374,-0.605318426,-0.577287176,-0.586721345,-0.3793994,,,,
0.151666667,-0.472220657,-0.591783801,-0.578262819,-0.531788808,-0.506134709,,,,
0.152,-0.529402342,-0.589856885,-0.521224677,-0.573242728,-0.535198116,,,,
0.152333333,-0.430712433,-0.562775916,-0.604369126,-0.515000627,-0.45118914,,,,
0.152666667,-0.55846575,-0.676711,-0.606265811,-0.573242728,-0.45118914,,,,
0.153,-0.543941374,-0.633349675,-0.661380925,-0.60124572,-0.43435571,,,,
0.153333333,-0.585464841,-0.674957514,-0.660488254,-0.572182313,-0.534165958,,,,
0.153666667,-0.572975491,-0.660488254,-0.689412174,-0.60124572,-0.563201108,,,,
0.154,-0.514848632,-0.633349675,-0.550259827,-0.543060191,-0.547671797,,,,
0.154333333,-0.529402342,-0.605318426,-0.634268803,-0.627238883,-0.43435571,,,,
0.154666667,-0.501371093,-0.607211289,-0.520190434,-0.517236744,-0.477012587,,,,
0.155,-0.543941374,-0.634268803,-0.493193428,-0.656276061,-0.462429453,,,,
0.155333333,-0.570939431,-0.606265811,-0.589856885,-0.600213562,-0.42204096,,,,
0.155666667,-0.570939431,-0.717443423,-0.522256836,-0.656276061,-0.462429453,,,,
0.156,-0.502459766,-0.605318426,-0.550259827,-0.60124572,-0.507195124,,,,
0.156333333,-0.585464841,-0.604369126,-0.449488172,-0.60124572,-0.478103459,,,,
0.156666667,-0.557433592,-0.605318426,-0.5337094,-0.627238883,-0.464639513,,,,
0.157,-0.530462758,-0.688547818,-0.493193428,-0.600213562,-0.406281967,,,,
0.157333333,-0.556399349,-0.576309562,-0.550259827,-0.584624542,-0.535198116,,,,
0.157666667,-0.55846575,-0.605318426,-0.661380925,-0.586721345,-0.462429453,,,,
0.158,-0.430712433,-0.63242869,-0.619800914,-0.584624542,-0.42204096,,,,
0.158333333,-0.474456774,-0.633349675,-0.634268803,-0.627238883,-0.463535599,,,,
0.158666667,-0.485697086,-0.634268803,-0.661380925,-0.629248712,-0.45118914,,,,
0.159,-0.500280221,-0.605318426,-0.561783143,-0.544151063,-0.490503195,,,,
0.159333333,-0.543941374,-0.703002914,-0.617930628,-0.545239736,-0.506134709,,,,
0.159666667,-0.489008837,-0.577287176,-0.591783801,-0.516119814,-0.547671797,,,,
0.16,-0.514848632,-0.703852255,-0.606265811,-0.572182313,-0.506134709,,,,
0.160333333,-0.430712433,-0.633349675,-0.578262819,-0.643744346,-0.518576938,,,,
0.160666667,-0.556399349,-0.634268803,-0.550259827,-0.528477057,-0.549707858,,,,
0.161,-0.529402342,-0.647818028,-0.634268803,-0.501537803,-0.477012587,,,,
0.161333333,-0.502459766,-0.689412174,-0.577287176,-0.530687117,-0.42204096,,,,
0.161666667,-0.529402342,-0.633349675,-0.506685117,-0.572182313,-0.505072151,,,,
0.162,-0.556399349,-0.662271795,-0.5337094,-0.60124572,-0.491580998,,,,
0.162333333,-0.585464841,-0.619800914,-0.633349675,-0.543060191,-0.535198116,,,,
0.162666667,-0.514848632,-0.549255927,-0.505635657,-0.500403314,-0.43435571,,,,
0.163,-0.614471734,-0.660488254,-0.521224677,-0.571119755,-0.490503195,,,,
0.163333333,-0.572975491,-0.576309562,-0.522256836,-0.572182313,-0.533131715,,,,
0.163666667,-0.514848632,-0.561783143,-0.617930628,-0.628244811,-0.535198116,,,,
0.164,-0.502459766,-0.661380925,-0.661380925,-0.628244811,-0.491580998,,,,
0.164333333,-0.55846575,-0.549255927,-0.605318426,-0.655298447,-0.479192132,,,,
0.164666667,-0.55846575,-0.605318426,-0.564755462,-0.627238883,-0.42204096,,,,
0.165,-0.585464841,-0.577287176,-0.576309562,-0.600213562,-0.491580998,,,,
0.165333333,-0.445308594,-0.617930628,-0.660488254,-0.573242728,-0.45118914,,,,
0.165666667,-0.557433592,-0.606265811,-0.689412174,-0.573242728,-0.520673741,,,,
0.166,-0.458757833,-0.578262819,-0.550259827,-0.60124572,-0.547671797,,,,
0.166333333,-0.445308594,-0.604369126,-0.646004371,-0.612698285,-0.562197208,,,,
0.166666667,-0.584458912,-0.634268803,-0.562775916,-0.572182313,-0.463535599,,,,
0.167,-0.473339844,-0.633349675,-0.521224677,-0.60124572,-0.506134709,,,,
0.167333333,-0.514848632,-0.688547818,-0.536766577,-0.545239736,-0.590228457,,,,
0.167666667,-0.502459766,-0.592744346,-0.63242869,-0.587766577,-0.463535599,,,,
0.168,-0.514848632,-0.578262819,-0.619800914,-0.572182313,-0.507195124,,,,
0.168333333,-0.55846575,-0.577287176,-0.634268803,-0.584624542,-0.45118914,,,,
0.168666667,-0.514848632,-0.577287176,-0.604369126,-0.473492404,-0.562197208,,,,
0.169,-0.500280221,-0.660488254,-0.63242869,-0.572182313,-0.463535599,,,,
0.169333333,-0.586468742,-0.689412174,-0.590821316,-0.516119814,-0.534165958,,,,
0.169666667,-0.55846575,-0.604369126,-0.577287176,-0.60124572,-0.533131715,,,,
0.17,-0.543941374,-0.662271795,-0.591783801,-0.60124572,-0.518576938,,,,
0.170333333,-0.474456774,-0.534730517,-0.521224677,-0.557628602,-0.45118914,,,,
0.170666667,-0.614471734,-0.619800914,-0.605318426,-0.529583203,-0.491580998,,,,
0.171,-0.513770829,-0.633349675,-0.605318426,-0.572182313,-0.4366224,,,,
0.171333333,-0.474456774,-0.576309562,-0.633349675,-0.60124572,-0.479192132,,,,
0.171666667,-0.514848632,-0.549255927,-0.535749574,-0.60124572,-0.521718973,,,,
0.172,-0.585464841,-0.633349675,-0.521224677,-0.60124572,-0.462429453,,,,
0.172333333,-0.474456774,-0.606265811,-0.521224677,-0.60124572,-0.448953023,,,,
0.172666667,-0.541844572,-0.633349675,-0.548249998,-0.572182313,-0.518576938,,,,
0.173,-0.556399349,-0.634268803,-0.550259827,-0.600213562,-0.534165958,,,,
0.173333333,-0.529402342,-0.633349675,-0.576309562,-0.60124572,-0.534165958,,,,
0.173666667,-0.515924261,-0.689412174,-0.550259827,-0.656276061,-0.464639513,,,,
0.174,-0.514848632,-0.646004371,-0.661380925,-0.572182313,-0.505072151,,,,
0.174333333,-0.530462758,-0.606265811,-0.689412174,-0.572182313,-0.42204096,,,,
0.174666667,-0.529402342,-0.633349675,-0.63242869,-0.501537803,-0.463535599,,,,
0.175,-0.501371093,-0.688547818,-0.576309562,-0.545239736,-0.506134709,,,,
0.175333333,-0.55846575,-0.689412174,-0.564755462,-0.545239736,-0.506134709,,,,
0.175666667,-0.556399349,-0.576309562,-0.577287176,-0.584624542,-0.535198116,,,,
0.176,-0.501371093,-0.549255927,-0.661380925,-0.557628602,-0.518576938,,,,
0.176333333,-0.514848632,-0.606265811,-0.561783143,-0.572182313,-0.42204096,,,,
0.176666667,-0.501371093,-0.633349675,-0.63242869,-0.517236744,-0.45118914,,,,
0.177,-0.529402342,-0.662271795,-0.576309562,-0.600213562,-0.563201108,,,,
0.177333333,-0.529402342,-0.703852255,-0.522256836,-0.556550799,-0.547671797,,,,
0.177666667,-0.598984831,-0.633349675,-0.591783801,-0.628244811,-0.533131715,,,,
0.178,-0.473339844,-0.604369126,-0.646912115,-0.600213562,-0.561191279,,,,
0.178333333,-0.55846575,-0.732688769,-0.590821316,-0.572182313,-0.562197208,,,,
0.178666667,-0.556399349,-0.662271795,-0.619800914,-0.545239736,-0.506134709,,,,
0.179,-0.585464841,-0.689412174,-0.549255927,-0.585674002,-0.562197208,,,,
0.179333333,-0.501371093,-0.633349675,-0.605318426,-0.656276061,-0.505072151,,,,
0.179666667,-0.530462758,-0.648722115,-0.478639718,-0.643744346,-0.535198116,,,,
0.18,-0.515924261,-0.605318426,-0.548249998,-0.544151063,-0.42204096,,,,
0.180333333,-0.529402342,-0.589856885,-0.564755462,-0.517236744,-0.535198116,,,,
0.180666667,-0.485697086,-0.620733231,-0.634268803,-0.627238883,-0.507195124,,,,
0.181,-0.515924261,-0.634268803,-0.63242869,-0.501537803,-0.590228457,,,,
0.181333333,-0.627992715,-0.521224677,-0.591783801,-0.627238883,-0.505072151,,,,
0.181666667,-0.514848632,-0.590821316,-0.605318426,-0.629248712,-0.479192132,,,,
0.182,-0.529402342,-0.660488254,-0.578262819,-0.545239736,-0.43435571,,,,
0.182333333,-0.543941374,-0.620733231,-0.562775916,-0.545239736,-0.42204096,,,,
0.182666667,-0.500280221,-0.689412174,-0.564755462,-0.627238883,-0.448953023,,,,
0.183,-0.556399349,-0.647818028,-0.634268803,-0.515000627,-0.4074448,,,,
0.183333333,-0.585464841,-0.689412174,-0.578262819,-0.500403314,-0.535198116,,,,
0.183666667,-0.556399349,-0.717443423,-0.63242869,-0.517236744,-0.562197208,,,,
0.184,-0.570939431,-0.619800914,-0.549255927,-0.641764801,-0.463535599,,,,
0.184333333,-0.489008837,-0.676711,-0.617930628,-0.545239736,-0.562197208,,,,
0.184666667,-0.570939431,-0.578262819,-0.578262819,-0.656276061,-0.3793994,,,,
0.185,-0.474456774,-0.633349675,-0.617930628,-0.629248712,-0.42204096,,,,
0.185333333,-0.529402342,-0.731869369,-0.563766687,-0.557628602,-0.42204096,,,,
0.185666667,-0.473339844,-0.675835141,-0.591783801,-0.627238883,-0.575717197,,,,
0.186,-0.501371093,-0.688547818,-0.660488254,-0.571119755,-0.506134709,,,,
0.186333333,-0.502459766,-0.577287176,-0.634268803,-0.517236744,-0.533131715,,,,
0.186666667,-0.613496091,-0.604369126,-0.605318426,-0.572182313,-0.42204096,,,,
0.187,-0.514848632,-0.620733231,-0.63242869,-0.571119755,-0.520673741,,,,
0.187333333,-0.556399349,-0.604369126,-0.63242869,-0.571119755,-0.521718973,,,,
0.187666667,-0.514848632,-0.647818028,-0.605318426,-0.627238883,-0.518576938,,,,
0.188,-0.445308594,-0.577287176,-0.63242869,-0.556550799,-0.42204096,,,,
0.188333333,-0.529402342,-0.617930628,-0.605318426,-0.544151063,-0.491580998,,,,
0.188666667,-0.529402342,-0.633349675,-0.576309562,-0.571119755,-0.448953023,,,,
0.189,-0.430712433,-0.633349675,-0.550259827,-0.572182313,-0.4074448,,,,
