test,sample0,sample0,sample1,sample1,sample2,sample2,R=9mm,H=45mm,t=1.2mm,flow=1.2ml/min
dv (ml),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),p (kpa),,,,
2.554666667,-1.707321961,-1.666134472,-1.736155692,-1.484158575,-2.027327263,-2.003061603,,,,
2.555333333,-1.623240754,-1.652176527,-1.666049657,-1.596197304,-2.013508605,-2.017570846,,,,
2.556,-1.721420518,-1.736268836,-1.722169504,-1.554122504,-2.097897932,-2.044883075,,,,
2.556666667,-1.749480082,-1.72225285,-1.750187379,-1.596197304,-2.028384634,-2.07287196,,,,
2.557333333,-1.637285061,-1.638146407,-1.722169504,-1.540121411,-2.013846592,-2.115510799,,,,
2.558,-1.637285061,-1.694180634,-1.694095057,-1.582168666,-2.055302054,-2.074057685,,,,
2.558666667,-1.66530139,-1.722197748,-1.722169504,-1.512161567,-2.097897932,-2.115510799,,,,
2.559333333,-1.66531631,-1.736185503,-1.778203732,-1.56815266,-2.041863705,-2.074057685,,,,
2.56,-1.637285061,-1.680164628,-1.722169504,-1.652246409,-1.972265506,-2.031770219,,,,
2.560666667,-1.66531631,-1.666105365,-1.708139363,-1.455899484,-1.971968967,-2.087889347,,,,
2.561333333,-1.66530139,-1.666163521,-1.778203732,-1.56815266,-2.013846592,-2.0594483,,,,
2.562,-1.66531631,-1.708195878,-1.68025078,-1.540121411,-2.013846592,-2.003385802,,,,
2.562666667,-1.651257047,-1.750214861,-1.764201862,-1.59618391,-2.041863705,-2.115510799,,,,
2.563333333,-1.721420518,-1.652090144,-1.694095057,-1.512018612,-1.999352471,-2.115510799,,,,
2.564,-1.637241826,-1.680164628,-1.722198494,-1.484058912,-2.07027606,-2.031770219,,,,
2.564666667,-1.721420518,-1.62410213,-1.736185503,-1.512090162,-2.028384634,-2.031417051,,,,
2.565333333,-1.749410058,-1.708195878,-1.778203732,-1.554180542,-1.985829478,-2.115948911,,,,
2.566,-1.69334756,-1.736268836,-1.792191487,-1.554122504,-1.958094462,-2.0594483,,,,
2.566666667,-1.721378809,-1.708195878,-1.722169504,-1.512018612,-1.972265506,-2.087889347,,,,
2.567333333,-1.721420518,-1.680149708,-1.638118164,-1.484058912,-2.111687985,-2.031770219,,,,
2.568,-1.749410058,-1.666105365,-1.750187379,-1.554151553,-2.027679009,-2.045249291,,,,
2.568666667,-1.69334756,-1.722197748,-1.694152391,-1.596170543,-2.013846592,-2.003061603,,,,
2.569333333,-1.777441308,-1.750159164,-1.764201862,-1.554151553,-2.055302054,-2.073266404,,,,
2.57,-1.69334756,-1.652176527,-1.722169504,-1.540164559,-2.055302054,-2.059067587,,,,
2.570666667,-1.721337185,-1.694181395,-1.736200363,-1.596170543,-2.056062715,-2.003061603,,,,
2.571333333,-1.665331201,-1.694181395,-1.736185503,-1.596197304,-2.056444198,-1.989215064,,,,
2.572,-1.693334193,-1.736268836,-1.680036564,-1.498202773,-2.04149749,-2.044883075,,,,
2.572666667,-1.777441308,-1.764258377,-1.666220725,-1.498117325,-2.013508605,-2.031064595,,,,
2.573333333,-1.749410058,-1.750326593,-1.680036564,-1.470100212,-2.097897932,-2.073661645,,,,
2.574,-1.707404532,-1.736185503,-1.666135277,-1.56815266,-2.056062715,-2.115510799,,,,
2.574666667,-1.679333077,-1.694180634,-1.666135277,-1.596170543,-1.972265506,-2.0594483,,,,
2.575333333,-1.66531631,-1.764258377,-1.764215256,-1.624256868,-2.126366859,-2.128849729,,,,
2.576,-1.735310846,-1.736268836,-1.638118164,-1.624215159,-2.07027606,-2.07287196,,,,
2.576666667,-1.777441308,-1.708209272,-1.722169504,-1.582169427,-2.013846592,-2.031417051,,,,
2.577333333,-1.69334756,-1.652133379,-1.708139363,-1.582168666,-2.04223066,-2.059067587,,,,
2.578,-1.749410058,-1.680149708,-1.638118164,-1.498117325,-1.957530836,-2.031417051,,,,
2.578666667,-1.749410058,-1.680164628,-1.638118164,-1.498117325,-1.97137768,-2.059829783,,,,
2.579333333,-1.595195355,-1.610129293,-1.708139363,-1.582168666,-1.929795251,-2.0594483,,,,
2.58,-1.637285061,-1.77831607,-1.736155692,-1.554151553,-2.056444198,-2.115073571,,,,
2.580666667,-1.721337185,-1.62410213,-1.666135277,-1.540121411,-2.000000216,-1.989836457,,,,
2.581333333,-1.69334756,-1.750159164,-1.680179519,-1.554151553,-2.055302054,-1.975354552,,,,
2.582,-1.70734943,-1.736268836,-1.680108113,-1.56815266,-2.111687985,-2.073266404,,,,
2.582666667,-1.721378809,-1.680179519,-1.778203732,-1.624215159,-2.013846592,-1.989215064,,,,
2.583333333,-1.707404532,-1.652090144,-1.764215256,-1.638258703,-2.027679009,-2.08747955,,,,
2.584,-1.721420518,-1.652176527,-1.652076864,-1.540121411,-2.069880819,-2.115510799,,,,
2.584666667,-1.623298089,-1.764258377,-1.736155692,-1.666220007,-1.972265506,-2.115510799,,,,
2.585333333,-1.721378809,-1.764258377,-1.806220845,-1.56815266,-2.04149749,-2.0594483,,,,
2.586,-1.763383657,-1.750159164,-1.722169504,-1.596197304,-2.027327263,-2.003385802,,,,
2.586666667,-1.637328209,-1.722197748,-1.764215256,-1.610158312,-2.013846592,-2.031417051,,,,
2.587333333,-1.69334756,-1.652176527,-1.736185503,-1.526191658,-2.013846592,-2.087889347,,,,
2.588,-1.665331201,-1.708195878,-1.708225572,-1.652246409,-1.972265506,-2.003385802,,,,
2.588666667,-1.69334756,-1.708195878,-1.750186618,-1.554151553,-1.972265506,-2.08747955,,,,
2.589333333,-1.665331201,-1.722197748,-1.680036564,-1.526191658,-1.929795251,-1.989215064,,,,
2.59,-1.721420518,-1.708169171,-1.750187379,-1.498117325,-2.041863705,-2.017570846,,,,
2.590666667,-1.735310846,-1.62410213,-1.708139363,-1.652246409,-2.069880819,-2.059829783,,,,
2.591333333,-1.665331201,-1.694181395,-1.722169504,-1.624215159,-1.985829478,-2.031064595,,,,
2.592,-1.665331201,-1.764258377,-1.736155692,-1.526134439,-1.985829478,-2.003061603,,,,
2.592666667,-1.693360954,-1.736268836,-1.806220845,-1.512018612,-2.04149749,-2.031417051,,,,
2.593333333,-1.637285061,-1.764258377,-1.778203732,-1.56815266,-1.971673025,-2.044883075,,,,
2.594,-1.721337185,-1.778231975,-1.694095057,-1.512161567,-2.027327263,-2.143542049,,,,
2.594666667,-1.679332316,-1.792191487,-1.651977,-1.56813774,-2.013846592,-2.045249291,,,,
2.595333333,-1.679333077,-1.680149708,-1.666220725,-1.498117325,-2.04223066,-2.031770219,,,,
2.596,-1.721420518,-1.722197748,-1.736185503,-1.58216714,-2.027679009,-2.031064595,,,,
2.596666667,-1.763383657,-1.736268836,-1.694152391,-1.610158312,-2.013846592,-2.08747955,,,,
2.597333333,-1.707321961,-1.638146407,-1.666220725,-1.554180542,-2.028384634,-2.0594483,,,,
2.598,-1.721420518,-1.736185503,-1.722169504,-1.554151553,-1.929795251,-2.031770219,,,,
2.598666667,-1.707404532,-1.652090144,-1.792191487,-1.624215159,-2.04149749,-2.115073571,,,,
2.599333333,-1.69334756,-1.722225271,-1.736155692,-1.568167551,-1.999352471,-2.087889347,,,,
2.6,-1.637241826,-1.708195878,-1.722169504,-1.582168666,-1.957530836,-2.031770219,,,,
2.600666667,-1.66530139,-1.59607088,-1.638118164,-1.59618391,-2.056444198,-2.100860844,,,,
2.601333333,-1.763299731,-1.722197748,-1.708225572,-1.498117325,-1.999352471,-1.975354552,,,,
2.602,-1.721420518,-1.806249088,-1.666220725,-1.610158312,-1.971968967,-2.045616246,,,,
2.602666667,-1.749410058,-1.736268836,-1.750187379,-1.596170543,-2.069880819,-2.115510799,,,,
2.603333333,-1.66531631,-1.736268836,-1.79227482,-1.56815266,-2.125915046,-2.0179102,,,,
2.604,-1.777441308,-1.736185503,-1.680036564,-1.624215159,-2.055302054,-2.003385802,,,,
2.604666667,-1.651315202,-1.778231975,-1.722169504,-1.526134439,-1.916146378,-2.0594483,,,,
2.605333333,-1.70734943,-1.694181395,-1.764175155,-1.610158312,-2.013846592,-2.031064595,,,,
2.606,-1.721378809,-1.722197748,-1.680036564,-1.638202893,-2.013846592,-2.08747955,,,,
2.606666667,-1.651315202,-1.722197748,-1.722169504,-1.596170543,-2.013508605,-2.031064595,,,,
2.607333333,-1.70734943,-1.666163521,-1.736185503,-1.540078176,-2.097897932,-2.0179102,,,,
2.608,-1.721420518,-1.736227127,-1.708182511,-1.554180542,-1.972265506,-2.08747955,,,,
2.608666667,-1.749340177,-1.694181395,-1.651977,-1.554180542,-2.027679009,-2.143542049,,,,
2.609333333,-1.679333077,-1.708195878,-1.680179519,-1.652246409,-2.083684993,-2.031770219,,,,
2.61,-1.721420518,-1.694180634,-1.694095057,-1.484058912,-2.069880819,-2.0594483,,,,
2.610666667,-1.763299731,-1.694179872,-1.722169504,-1.596197304,-2.056444198,-2.101707045,,,,
2.611333333,-1.721420518,-1.750159164,-1.680036564,-1.624215159,-2.097897932,-2.115948911,,,,
2.612,-1.637241826,-1.736268836,-1.680036564,-1.56815266,-1.929795251,-2.087070579,,,,
2.612666667,-1.749410058,-1.680164628,-1.722169504,-1.56815266,-2.04223066,-2.0594483,,,,
2.613333333,-1.66530139,-1.694181395,-1.708139363,-1.638202893,-2.069880819,-2.003385802,,,,
2.614,-1.665331201,-1.708195878,-1.722169504,-1.540078176,-2.07027606,-2.003385802,,,,
2.614666667,-1.609253811,-1.652090144,-1.638118164,-1.58216714,-2.04149749,-2.031417051,,,,
2.615333333,-1.721420518,-1.72225285,-1.708182511,-1.512018612,-2.07027606,-2.143542049,,,,
2.616,-1.70734943,-1.750159164,-1.750187379,-1.624256868,-2.027679009,-2.031064595,,,,
2.616666667,-1.721420518,-1.708195878,-1.736155692,-1.56815266,-2.013846592,-2.003385802,,,,
2.617333333,-1.735366543,-1.680149708,-1.806220845,-1.610158312,-2.013846592,-2.115510799,,,,
2.618,-1.69334756,-1.708195878,-1.680036564,-1.484058912,-2.111687985,-2.045983943,,,,
2.618666667,-1.749410058,-1.736268836,-1.764215256,-1.56815266,-2.055682001,-2.08747955,,,,
2.619333333,-1.79140077,-1.77831607,-1.750186618,-1.56815266,-2.069880819,-2.129752444,,,,
2.62,-1.721420518,-1.666163521,-1.778203732,-1.512161567,-1.957812364,-2.031064595,,,,
2.620666667,-1.69334756,-1.652133379,-1.736155692,-1.652246409,-1.957812364,-2.08747955,,,,
2.621333333,-1.637285061,-1.694179872,-1.764175155,-1.540121411,-1.957812364,-2.059829783,,,,
2.622,-1.79140077,-1.764258377,-1.750187379,-1.540078176,-1.985829478,-2.0594483,,,,
2.622666667,-1.66531631,-1.666105365,-1.680036564,-1.666220007,-1.985829478,-2.059829783,,,,
2.623333333,-1.721337185,-1.764258377,-1.750187379,-1.512161567,-1.957530836,-2.0179102,,,,
2.624,-1.721420518,-1.694180634,-1.666135277,-1.666220007,-2.069486374,-2.031770219,,,,
2.624666667,-1.69334756,-1.722197748,-1.680179519,-1.540121411,-2.097897932,-2.08747955,,,,
2.625333333,-1.69334756,-1.666163521,-1.69420961,-1.582169427,-2.027679009,-2.045249291,,,,
2.626,-1.651257047,-1.736268836,-1.666135277,-1.526134439,-2.027679009,-2.031064595,,,,
2.626666667,-1.637285061,-1.638146407,-1.680036564,-1.56815266,-1.972265506,-2.0179102,,,,
2.627333333,-1.721337185,-1.680149708,-1.63823184,-1.596197304,-2.013846592,-2.073266404,,,,
2.628,-1.70734943,-1.62410213,-1.638118164,-1.610213303,-1.943937717,-2.031417051,,,,
2.628666667,-1.637285061,-1.736143962,-1.722169504,-1.540121411,-2.04223066,-2.115510799,,,,
2.629333333,-1.69334756,-1.708195878,-1.680036564,-1.540078176,-1.972265506,-2.143542049,,,,
2.63,-1.679333077,-1.736185503,-1.708139363,-1.624256868,-1.929795251,-2.074057685,,,,
2.630666667,-1.735478275,-1.652133379,-1.736155692,-1.56815266,-2.07027606,-2.101283518,,,,
2.631333333,-1.749340177,-1.680179519,-1.792233111,-1.624173535,-2.069880819,-2.031064595,,,,
2.632,-1.735478275,-1.764258377,-1.750186618,-1.666220007,-1.98551972,-2.003385802,,,,
2.632666667,-1.70734943,-1.694181395,-1.750187379,-1.56815266,-2.07027606,-2.087889347,,,,
2.633333333,-1.721420518,-1.736227127,-1.736155692,-1.512161567,-2.069880819,-2.087070579,,,,
2.634,-1.805472557,-1.722197748,-1.638118164,-1.512018612,-2.013846592,-2.0594483,,,,
2.634666667,-1.749480082,-1.708209272,-1.666135277,-1.582169427,-2.069880819,-2.115073571,,,,
2.635333333,-1.66530139,-1.7643284,-1.778203732,-1.624256868,-2.07027606,-2.130205171,,,,
2.636,-1.69334756,-1.666105365,-1.736155692,-1.540121411,-1.98551972,-2.031770219,,,,
2.636666667,-1.749410058,-1.7643284,-1.666135277,-1.58216714,-2.097897932,-2.115948911,,,,
2.637333333,-1.721337185,-1.750159164,-1.764215256,-1.540121411,-2.041863705,-2.059829783,,,,
2.638,-1.637285061,-1.7643284,-1.750186618,-1.512161567,-2.097475259,-2.08747955,,,,
2.638666667,-1.721337185,-1.708209272,-1.680036564,-1.540078176,-2.098321459,-2.143542049,,,,
2.639333333,-1.679333077,-1.694181395,-1.69420961,-1.56815266,-1.986139861,-2.115510799,,,,
2.64,-1.749410058,-1.72217028,-1.722169504,-1.554151553,-2.013846592,-2.059829783,,,,
2.640666667,-1.69334756,-1.764188495,-1.694095057,-1.58216714,-1.957812364,-2.115073571,,,,
2.641333333,-1.651257047,-1.708195878,-1.820124737,-1.582168666,-1.999352471,-2.101283518,,,,
2.642,-1.749410058,-1.680179519,-1.722169504,-1.582168666,-2.069486374,-2.115073571,,,,
2.642666667,-1.665331201,-1.7643284,-1.764215256,-1.582168666,-2.000000216,-2.045249291,,,,
2.643333333,-1.749340177,-1.722197748,-1.764215256,-1.512090162,-2.041863705,-2.115073571,,,,
2.644,-1.721337185,-1.638031622,-1.652076864,-1.638147196,-1.985829478,-2.031770219,,,,
2.644666667,-1.79140077,-1.652176527,-1.750187379,-1.58216714,-2.056444198,-2.0594483,,,,
2.645333333,-1.721378809,-1.736268836,-1.722169504,-1.582169427,-2.056444198,-2.115073571,,,,
2.646,-1.66530139,-1.652133379,-1.806220845,-1.666220007,-1.98551972,-2.115073571,,,,
2.646666667,-1.749480082,-1.722197748,-1.708225572,-1.540078176,-2.013846592,-2.031064595,,,,
2.647333333,-1.70734943,-1.680179519,-1.680179519,-1.498117325,-2.083684993,-2.059067587,,,,
2.648,-1.69334756,-1.750159164,-1.652076864,-1.568167551,-1.999676017,-2.031064595,,,,
2.648666667,-1.79140077,-1.666163521,-1.750187379,-1.582168666,-2.097475259,-2.003385802,,,,
2.649333333,-1.693334193,-1.680179519,-1.750186618,-1.596170543,-2.07027606,-1.975651091,,,,
2.65,-1.69334756,-1.722197748,-1.736155692,-1.624256868,-2.041863705,-2.087889347,,,,
2.650666667,-1.749410058,-1.778231975,-1.722169504,-1.624256868,-2.041863705,-2.045616246,,,,
2.651333333,-1.66530139,-1.708195878,-1.722140456,-1.652316432,-1.957812364,-2.045616246,,,,
2.652,-1.70734943,-1.708195878,-1.722169504,-1.554180542,-2.04149749,-2.143542049,,,,
2.652666667,-1.66530139,-1.750214861,-1.722169504,-1.526191658,-2.013846592,-2.102131428,,,,
2.653333333,-1.721420518,-1.652133379,-1.722169504,-1.596170543,-2.097475259,-2.156838614,,,,
2.654,-1.623298089,-1.7643284,-1.708139363,-1.596170543,-2.027327263,-2.045983943,,,,
2.654666667,-1.66530139,-1.680179519,-1.666220725,-1.624256868,-2.04149749,-1.989525447,,,,
2.655333333,-1.777441308,-1.764258377,-1.708096128,-1.624215159,-2.013846592,-2.073661645,,,,
2.656,-1.651344192,-1.680179519,-1.764215256,-1.554180542,-1.971968967,-2.08747955,,,,
2.656666667,-1.665331201,-1.736227127,-1.708096128,-1.582169427,-2.013846592,-2.115948911,,,,
2.657333333,-1.623240754,-1.652176527,-1.764175155,-1.596170543,-1.98551972,-2.0594483,,,,
2.658,-1.66531631,-1.736227127,-1.708225572,-1.512161567,-2.027679009,-2.059829783,,,,
2.658666667,-1.637285061,-1.652090144,-1.722169504,-1.610158312,-2.013508605,-2.08747955,,,,
2.659333333,-1.749480082,-1.708209272,-1.806220845,-1.554180542,-2.097897932,-2.031770219,,,,
2.66,-1.623240754,-1.750214861,-1.736155692,-1.638258703,-2.069486374,-2.143542049,,,,
2.660666667,-1.749410058,-1.694181395,-1.708139363,-1.61018578,-2.056444198,-2.059829783,,,,
2.661333333,-1.79140077,-1.7643284,-1.736170612,-1.526191658,-2.027679009,-2.059829783,,,,
2.662,-1.665331201,-1.806249088,-1.722169504,-1.540078176,-2.041863705,-2.044883075,,,,
2.662666667,-1.721378809,-1.722197748,-1.736170612,-1.61018578,-1.986139861,-2.031770219,,,,
2.663333333,-1.637285061,-1.652133379,-1.806220845,-1.540078176,-1.957812364,-2.101707045,,,,
2.664,-1.69334756,-1.652133379,-1.680036564,-1.540078176,-2.013846592,-2.044883075,,,,
2.664666667,-1.735366543,-1.652090144,-1.624045615,-1.498117325,-2.013846592,-2.130205171,,,,
2.665333333,-1.609253811,-1.722197748,-1.638118164,-1.59618391,-2.097897932,-2.0594483,,,,
2.666,-1.721337185,-1.7643284,-1.722169504,-1.540078176,-1.985829478,-2.157317745,,,,
2.666666667,-1.721420518,-1.666163521,-1.638118164,-1.582168666,-2.069486374,-2.07287196,,,,
2.667333333,-1.651315202,-1.694180634,-1.750187379,-1.624173535,-2.139226429,-2.101283518,,,,
2.668,-1.749340177,-1.750214861,-1.708225572,-1.540164559,-2.084503762,-2.059829783,,,,
2.668666667,-1.777441308,-1.7643284,-1.680036564,-1.610240882,-2.07027606,-2.128849729,,,,
2.669333333,-1.637285061,-1.736185503,-1.694095057,-1.624173535,-1.985829478,-2.101283518,,,,
2.67,-1.651315202,-1.806249088,-1.750186618,-1.568167551,-2.04149749,-2.102131428,,,,
2.670666667,-1.66530139,-1.778148049,-1.750186618,-1.554122504,-2.083276846,-2.017232177,,,,
2.671333333,-1.609253811,-1.708209272,-1.806220845,-1.526077105,-2.04149749,-2.101283518,,,,
2.672,-1.665331201,-1.736268836,-1.764215256,-1.540078176,-1.985829478,-2.08747955,,,,
2.672666667,-1.665331201,-1.666163521,-1.722169504,-1.526134439,-2.097897932,-2.016894191,,,,
2.673333333,-1.693360954,-1.750159164,-1.736170612,-1.526191658,-2.097897932,-2.128849729,,,,
2.674,-1.735366543,-1.750214861,-1.806220845,-1.624256868,-2.04149749,-2.0594483,,,,
2.674666667,-1.637285061,-1.750159164,-1.764215256,-1.582168666,-2.055302054,-2.102131428,,,,
2.675333333,-1.679332316,-1.736227127,-1.806220845,-1.582168666,-2.013846592,-2.045983943,,,,
2.676,-1.66530139,-1.736227127,-1.764201862,-1.624215159,-2.097897932,-2.08747955,,,,
2.676666667,-1.69334756,-1.750159164,-1.736200363,-1.624256868,-1.957812364,-2.0594483,,,,
2.677333333,-1.623298089,-1.778231975,-1.694095057,-1.652246409,-1.972265506,-2.003385802,,,,
2.678,-1.735310846,-1.66619251,-1.792233111,-1.540164559,-2.097897932,-2.059067587,,,,
2.678666667,-1.693360954,-1.7643284,-1.666135277,-1.554180542,-1.985829478,-2.031417051,,,,
2.679333333,-1.707404532,-1.778148049,-1.736185503,-1.540121411,-2.056444198,-2.08747955,,,,
2.68,-1.651315202,-1.652176527,-1.736155692,-1.540078176,-2.069486374,-2.128849729,,,,
2.680666667,-1.651315202,-1.722197748,-1.722169504,-1.666220007,-2.014185261,-2.087889347,,,,
2.681333333,-1.651315202,-1.736185503,-1.750187379,-1.624256868,-2.097897932,-2.087070579,,,,
2.682,-1.66530139,-1.792289626,-1.778203732,-1.540164559,-2.041863705,-2.003385802,,,,
2.682666667,-1.665331201,-1.750326593,-1.666135277,-1.582168666,-2.013846592,-2.003385802,,,,
2.683333333,-1.749410058,-1.680149708,-1.750187379,-1.59618391,-1.999352471,-2.07287196,,,,
2.684,-1.79140077,-1.694181395,-1.750186618,-1.652246409,-2.111687985,-2.031064595,,,,
2.684666667,-1.70734943,-1.652133379,-1.722198494,-1.610158312,-2.04223066,-2.08747955,,,,
2.685333333,-1.651257047,-1.66619251,-1.722198494,-1.498117325,-1.972265506,-2.171573298,,,,
2.686,-1.721378809,-1.792289626,-1.764188495,-1.582168666,-2.055682001,-2.059829783,,,,
2.686666667,-1.735422353,-1.736227127,-1.722169504,-1.56815266,-1.972265506,-2.059829783,,,,
2.687333333,-1.721378809,-1.778148049,-1.764215256,-1.652246409,-2.013846592,-2.115948911,,,,
2.688,-1.735310846,-1.778231975,-1.69420961,-1.652246409,-2.041863705,-2.171573298,,,,
2.688666667,-1.637285061,-1.666163521,-1.764175155,-1.540078176,-2.111687985,-2.08747955,,,,
2.689333333,-1.721420518,-1.680164628,-1.694095057,-1.624256868,-2.00032507,-2.08747955,,,,
2.69,-1.609253811,-1.750214861,-1.69420961,-1.56815266,-2.041863705,-2.157797844,,,,
2.690666667,-1.749410058,-1.750214861,-1.736185503,-1.56815266,-1.943937717,-2.044883075,,,,
2.691333333,-1.609182262,-1.736227127,-1.69420961,-1.610240882,-2.014185261,-2.143542049,,,,
2.692,-1.69334756,-1.652133379,-1.722169504,-1.526134439,-2.055302054,-2.087070579,,,,
2.692666667,-1.679333077,-1.652133379,-1.680036564,-1.540164559,-2.013846592,-2.128849729,,,,
2.693333333,-1.735478275,-1.708209272,-1.750187379,-1.624173535,-2.069486374,-2.115073571,,,,
2.694,-1.665331201,-1.722225271,-1.806220845,-1.624256868,-2.111687985,-2.017232177,,,,
2.694666667,-1.721420518,-1.736227127,-1.764215256,-1.540078176,-2.027679009,-2.171573298,,,,
2.695333333,-1.693360954,-1.708195878,-1.764215256,-1.554093397,-1.986139861,-2.031064595,,,,
2.696,-1.763383657,-1.750159164,-1.736185503,-1.540164559,-2.041863705,-2.08747955,,,,
2.696666667,-1.66530139,-1.652133379,-1.623917436,-1.582168666,-1.972265506,-2.101283518,,,,
2.697333333,-1.637285061,-1.72217028,-1.708225572,-1.582167904,-2.013846592,-2.031064595,,,,
2.698,-1.66530139,-1.764258377,-1.680036564,-1.512090162,-2.041863705,-2.045249291,,,,
2.698666667,-1.721378809,-1.680179519,-1.722198494,-1.554180542,-2.097897932,-2.031064595,,,,
2.699333333,-1.749340177,-1.680179519,-1.750186618,-1.540164559,-2.125464143,-2.045983943,,,,
2.7,-1.693360954,-1.764258377,-1.778231255,-1.540164559,-2.084503762,-2.045983943,,,,
2.700666667,-1.69334756,-1.7643284,-1.722169504,-1.624256868,-2.013508605,-2.143542049,,,,
