Test ,20220705_1515_4folds_sample2,20220705_1518_4folds_sample2,20220705_1521_4folds_sample2,20220705_1526_4folds_sample0,20220705_1529_4folds_sample0,20220705_1531_4folds_sample0,20220705_1548_4folds_sample3_metadata,20220705_1550_4folds_sample3
dV (ml),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa),P (kpa)
4.038666667,-2.936052289,-2.406291027,-3.194732475,-3.127797325,-2.671201937,-3.064210423,-2.801526826,-2.99655804
4.041555556,-2.740304105,-2.797857782,-2.671728673,-2.931983157,-3.192373,-2.738202809,-3.193220621,-2.73682266
4.044444444,-3.065920934,-2.73347947,-3.390155858,-2.801592547,-3.062373767,-2.737811431,-2.606497771,-2.801658269
4.047333333,-2.674749104,-2.342504805,-2.607812199,-3.193154965,-2.801592547,-2.607812199,-3.322697889,-2.672052377
4.050222222,-2.871216055,-2.406291027,-3.129374638,-3.192764377,-3.192373,-2.868333683,-3.128384387,-2.86773461
4.053111111,-2.805139714,-2.601713618,-2.998984028,-3.323154987,-3.192764377,-2.541733188,-2.931131133,-2.865969868
4.056,-2.219004551,-2.928771411,-2.934082698,-3.323414199,-3.453545597,-2.413304285,-2.737803454,-2.867147548
4.058888889,-2.740304105,-2.797857782,-2.998984028,-2.867865854,-3.258446787,-2.477421589,-2.997472437,-2.670481356
4.061777778,-2.674749104,-2.407208971,-2.672581657,-2.996294756,-3.388059273,-2.67232136,-3.258122214,-2.735381695
4.064666667,-3.065920934,-2.928771411,-3.129765227,-3.323414199,-3.127797325,-2.673235757,-3.45322014,-2.93152586
4.067555556,-3.000039486,-2.73347947,-2.738202809,-2.932636499,-3.128253142,-2.673691574,-2.996031473,-2.410486439
4.070444444,-2.741022411,-2.601713618,-3.194081362,-2.998059498,-2.865706584,-2.541733188,-2.932702154,-2.671267659
4.073333333,-2.804485053,-2.473679243,-3.259765248,-2.998059498,-3.323414199,-2.738202809,-3.062308046,-2.541793143
4.076222222,-2.54344055,-2.734066532,-2.934082698,-3.193154965,-2.931983157,-2.998984028,-2.671136216,-3.127146213
4.079111111,-2.805139714,-2.473679243,-2.998984028,-3.257471101,-3.388059273,-2.541733188,-3.193220621,-3.062439489
4.082,-2.675533822,-2.994129248,-2.802316845,-2.998059498,-3.453673432,-2.86885263,-3.193220621,-2.540877049
4.084888889,-2.804485053,-2.73347947,-2.998984028,-2.997472437,-2.801592547,-2.868333683,-2.735839887,-2.866559302
4.087777778,-2.871216055,-2.471978429,-3.129765227,-3.128253142,-3.061850748,-2.477421589,-3.062308046,-2.540877049
4.090666667,-2.609979217,-2.473679243,-3.325057364,-3.192764377,-3.322895252,-2.347030979,-3.062308046,-2.73682266
4.093555556,-2.480635122,-2.538384299,-3.064407587,-3.127797325,-3.322895252,-2.933497705,-3.192698656,-2.672052377
4.096444444,-2.479654328,-2.213291954,-2.737416506,-2.998059498,-3.388447103,-2.673235757,-2.800608882,-2.86773461
4.099333333,-2.871216055,-2.928380034,-2.86924676,-3.388447103,-3.193154965,-2.803885218,-3.062308046,-2.86773461
4.102222222,-2.610828766,-2.667990191,-2.737416506,-3.062895732,-2.933288525,-2.60728918,-3.257207817,-2.86773461
4.105111111,-2.871216055,-2.798380801,-3.324669535,-3.322895252,-3.453545597,-3.259765248,-2.867997098,-2.606497771
4.108,-2.805139714,-2.603154582,-2.934082698,-3.192764377,-2.931983157,-3.064148213,-2.867997098,-2.73682266
4.110888889,-2.870628994,-2.73347947,-3.324669535,-3.061850748,-3.257471101,-2.803560645,-3.127209079,-2.86773461
4.113777778,-2.54344055,-2.536813278,-2.934082698,-3.062373767,-3.192764377,-2.608334164,-3.193220621,-3.323220708
4.116666667,-2.54344055,-2.473679243,-3.194732475,-3.192764377,-3.453545597,-2.803885218,-3.192175637,-2.997472437
4.119555556,-2.871216055,-2.603872887,-3.194081362,-2.996294756,-3.388059273,-2.41258598,-3.062961387,-2.932048879
4.122444444,-2.935530324,-2.862889962,-2.998984028,-3.062373767,-3.583936207,-2.738202809,-3.192698656,-3.062830077
4.125333333,-2.741022411,-2.342504805,-3.195057048,-3.258446787,-2.866427793,-2.54349793,-3.193220621,-2.80231161
4.128222222,-2.871216055,-2.603872887,-2.543108032,-2.932636499,-2.801592547,-2.283110641,-3.323089266,-2.99655804
4.131111111,-2.54344055,-2.798380801,-2.99846101,-3.127797325,-3.127797325,-3.129374638,-3.192175637,-3.127472098
4.134,-2.740304105,-2.472829693,-3.259765248,-3.128253142,-3.062895732,-2.999111864,-2.931917436,-2.802963636
4.136888889,-2.219004551,-2.603154582,-3.129374638,-3.388059273,-3.192764377,-3.064210423,-2.867147548,-3.323220708
4.139777778,-2.936052289,-2.864260176,-2.804476115,-2.867147548,-3.388059273,-2.934078863,-3.192698656,-3.192830098
4.142666667,-2.674749104,-2.993478135,-2.804476115,-3.062373767,-3.192373,-2.476766928,-3.453479876,-2.932570844
4.145555556,-2.805139714,-2.603154582,-2.998984028,-2.801592547,-3.128253142,-2.933497705,-2.996031473,-2.540877049
4.148444444,-3.000953882,-2.863804359,-2.86924676,-3.192764377,-3.192764377,-3.064085877,-3.583870485,-2.476172883
4.151333333,-3.065920934,-2.863804359,-3.259765248,-3.258446787,-3.583936207,-2.868333683,-3.583870485,-2.932048879
4.154222222,-2.54344055,-2.667990191,-2.998984028,-3.518771991,-2.867865854,-3.259765248,-3.192175637,-2.997928254
4.157111111,-2.674749104,-2.863804359,-2.738987527,-2.998059498,-3.258446787,-2.933885534,-3.258578031,-2.73682266
4.16,-2.740304105,-2.928771411,-2.998984028,-3.061850748,-3.192764377,-2.738593397,-2.932702154,-2.997928254
4.162888889,-2.804485053,-2.798902766,-3.064407587,-3.322895252,-2.73682266,-2.738202809,-3.258122214,-2.801003608
4.165777778,-2.805139714,-2.472829693,-2.86924676,-3.062373767,-3.388640431,-3.19467405,-2.931131133,-2.671267659
4.168666667,-3.000953882,-2.668643532,-2.998984028,-2.931328497,-2.866427793,-3.064085877,-2.932702154,-3.323220708
4.171555556,-2.871216055,-2.797857782,-2.802316845,-2.998059498,-3.127797325,-2.67232136,-3.257207817,-2.932570844
4.174444444,-3.065920934,-2.603872887,-2.934082698,-2.801592547,-3.127797325,-2.998984028,-3.323089266,-3.19308931
4.177333333,-2.740304105,-2.798380801,-3.324669535,-3.128253142,-3.192764377,-2.802909533,-3.061653385,-2.737540965
4.180222222,-2.869451313,-2.342504805,-3.128983261,-3.453545597,-3.453545597,-2.347030979,-3.192175637,-2.997928254
4.183111111,-3.000953882,-2.473679243,-3.129374638,-3.192764377,-2.867865854,-2.673235757,-3.45322014,-2.932048879
4.186,-2.936052289,-2.798902766,-2.674282471,-2.73682266,-2.997472437,-2.60728918,-3.323479854,-2.801658269
4.188888889,-3.000953882,-2.536813278,-2.998984028,-3.128253142,-2.801592547,-2.54349793,-3.583870485,-3.192830098
4.191777778,-2.478671555,-2.603154582,-2.86924676,-2.606497771,-2.867865854,-2.738202809,-3.45322014,-2.997472437
4.194666667,-2.871216055,-2.734066532,-2.934082698,-2.801592547,-2.867147548,-2.54349793,-3.192698656,-3.127472098
4.197555556,-2.871216055,-2.798902766,-3.064407587,-2.998059498,-2.801592547,-2.738202809,-3.45322014,-3.192830098
4.200444444,-3.130953543,-2.928380034,-2.543108032,-2.996294756,-3.323414199,-2.998984028,-3.192698656,-2.93152586
4.203333333,-2.412918298,-2.276818361,-2.804476115,-3.192764377,-3.061850748,-2.738202809,-3.518384162,-3.192570363
4.206222222,-2.871216055,-2.603154582,-2.934082698,-3.258122214,-3.128253142,-2.347030979,-2.998190742,-3.062439489
4.209111111,-2.935007305,-2.603154582,-3.129765227,-2.931328497,-3.192764377,-2.999111864,-3.193220621,-2.737540965
4.212,-2.805139714,-2.603154582,-2.607812199,-3.323154987,-3.192764377,-2.738593397,-3.388121875,-3.388384893
4.214888889,-2.610828766,-3.124454136,-2.867938758,-2.998059498,-3.388059273,-2.54349793,-3.128384387,-2.86773461
4.217777778,-2.870628994,-2.667990191,-3.128983261,-3.127797325,-3.323414199,-2.737811431,-3.061653385,-2.86773461
4.220666667,-2.935530324,-2.797857782,-2.998984028,-2.997472437,-2.931328497,-2.608334164,-3.192175637,-2.737540965
4.223555556,-3.001409699,-2.797857782,-2.934669759,-3.388640431,-3.062373767,-2.998855935,-3.128384387,-3.062439489
4.226444444,-2.608274969,-2.928380034,-2.674282471,-3.323414199,-3.453545597,-2.607812199,-3.062308046,-3.192570363
4.229333333,-2.609979217,-2.667990191,-3.259765248,-3.583936207,-3.127797325,-2.868593419,-3.323089266,-3.062439489
4.232222222,-3.000953882,-2.862889962,-2.804476115,-3.257471101,-3.258122214,-2.542322622,-2.867147548,-2.736102905
4.235111111,-2.936052289,-2.342504805,-3.128983261,-2.998059498,-3.192764377,-2.738593397,-3.323089266,-3.128121898
4.238,-2.610828766,-2.603872887,-2.867938758,-3.453417503,-3.322895252,-2.607812199,-3.193220621,-3.19308931
4.240888889,-2.740304105,-2.536813278,-2.804476115,-3.126882929,-3.062895732,-2.934078863,-3.45322014,-2.932570844
4.243777778,-2.673962802,-2.343485599,-3.325250693,-3.127797325,-3.128253142,-2.738593397,-3.583870485,-2.932048879
4.246666667,-2.673962802,-2.928380034,-3.129765227,-3.061850748,-3.127797325,-2.868333683,-3.128384387,-3.258122214
4.249555556,-2.610828766,-3.059162021,-2.934082698,-3.192764377,-3.453545597,-2.54349793,-3.193220621,-2.932570844
4.252444444,-2.935007305,-2.276818361,-3.325057364,-3.388640431,-3.193154965,-2.738202809,-3.193220621,-3.128121898
4.255333333,-3.065920934,-2.603154582,-2.737416506,-2.867147548,-3.192373,-2.608334164,-3.126619645,-3.323348544
4.258222222,-2.673962802,-3.059162021,-2.804476115,-3.388640431,-3.453673432,-2.737811431,-3.128384387,-3.257734385
4.261111111,-3.001409699,-2.407208971,-2.477421589,-3.062373767,-2.996884191,-3.129371097,-3.323089266,-3.128121898
4.264,-2.871216055,-2.863347622,-2.607812199,-2.996294756,-3.126882929,-2.738202809,-3.193220621,-3.192830098
4.266888889,-2.935530324,-2.603154582,-2.607812199,-3.388059273,-3.388640431,-3.129371097,-3.062308046,-3.192830098
4.269777778,-2.805139714,-2.734066532,-3.128983261,-3.257471101,-3.583936207,-2.738202809,-3.583870485,-3.128121898
4.272666667,-2.871216055,-2.993478135,-2.737416506,-3.192764377,-3.323154987,-3.064085877,-3.127209079,-3.062830077
4.275555556,-3.000039486,-2.798380801,-3.128983261,-3.583936207,-3.583936207,-2.607812199,-3.323089266,-2.93152586
4.278444444,-2.738863141,-2.864260176,-2.934082698,-3.193154965,-3.323154987,-3.064272507,-3.323089266,-3.257734385
4.281333333,-3.000953882,-2.798902766,-2.868593419,-3.649235618,-3.192764377,-2.738202809,-3.258122214,-3.128121898
4.284222222,-2.805139714,-2.537599581,-3.26002446,-2.997472437,-3.192764377,-3.064085877,-3.128384387,-3.062439489
4.287111111,-3.065529557,-2.536813278,-3.128983261,-3.453417503,-3.127797325,-3.064085877,-3.192175637,-3.192570363
4.29,-2.740304105,-2.734066532,-3.129374638,-3.583936207,-2.997472437,-2.868593419,-3.323089266,-3.127797325
4.292888889,-2.544358494,-2.536813278,-3.259765248,-3.192373,-3.126882929,-2.803560645,-3.453479876,-2.997928254
4.295777778,-3.065529557,-2.536813278,-3.259505513,-3.323154987,-2.997472437,-2.868593419,-3.062308046,-2.671267659
4.298666667,-2.741022411,-2.536813278,-2.932905018,-3.192764377,-3.192373,-2.934078863,-3.518384162,-3.128121898
4.301555556,-2.479654328,-2.993478135,-2.674282471,-3.061850748,-3.518647446,-2.998984028,-3.583870485,-2.997928254
4.304444444,-2.738863141,-2.73347947,-2.99846101,-3.453417503,-3.258446787,-2.738593397,-3.192175637,-2.671267659
4.307333333,-3.065920934,-2.797857782,-2.934669759,-3.453545597,-3.061850748,-2.802909533,-3.193220621,-3.257734385
4.310222222,-3.000953882,-2.342504805,-3.390283694,-3.192764377,-3.193154965,-3.259765248,-3.258122214,-2.801658269
4.313111111,-2.610828766,-3.124260417,-2.934082698,-3.388640431,-2.867147548,-2.608334164,-3.323089266,-2.997472437
4.316,-2.935530324,-2.66733553,-3.259765248,-3.258446787,-3.583936207,-2.802909533,-3.453479876,-3.258315543
4.318888889,-2.741022411,-2.798380801,-3.194407247,-3.258122214,-3.64909688,-3.194535311,-2.997472437,-3.062439489
4.321777778,-2.805139714,-2.928380034,-3.064407587,-3.388640431,-3.388640431,-3.064085877,-3.518384162,-3.192570363
4.324666667,-3.261603659,-2.863804359,-3.26002446,-3.062373767,-3.127797325,-2.86885263,-3.062308046,-3.192830098
4.327555556,-3.000953882,-2.928771411,-3.129374638,-3.258446787,-3.323154987,-3.064085877,-3.518384162,-3.258122214
4.330444444,-2.740304105,-2.99445382,-2.934669759,-3.64909688,-3.127797325,-3.064272507,-3.061653385,-3.192830098
4.333333333,-2.544358494,-2.536813278,-2.737416506,-3.583932666,-3.583939755,-2.738593397,-3.193220621,-3.127797325
4.336222222,-2.935530324,-2.603872887,-3.259765248,-3.192764377,-3.583932666,-2.802909533,-2.931917436,-3.19308931
4.339111111,-2.609979217,-2.342504805,-3.194407247,-3.322895252,-3.323154987,-3.129378187,-3.648972334,-3.062439489
4.342,-2.740304105,-3.058902285,-2.999505993,-3.714326817,-3.714326817,-2.673691574,-3.453739087,-2.99655804
4.344888889,-3.065920934,-2.797857782,-3.064407587,-3.714326817,-3.322895252,-2.737811431,-3.51896532,-2.9970157
4.347777778,-3.196051809,-2.406291027,-3.064407587,-3.323154987,-3.062373767,-2.803560645,-3.258122214,-3.062439489
4.350666667,-2.935530324,-2.797857782,-2.99846101,-3.128253142,-3.128253142,-2.803885218,-3.062308046,-2.86773461
4.353555556,-2.935530324,-2.73347947,-3.390155858,-3.323414199,-3.518834076,-2.998855935,-3.64909688,-3.258315543
4.356444444,-2.935530324,-2.798380801,-3.064407587,-3.583932666,-2.997472437,-2.998984028,-3.061653385,-3.19308931
4.359333333,-3.065920934,-2.99445382,-3.064863404,-3.193154965,-3.64909688,-3.194535311,-3.192175637,-2.865969868
4.362222222,-3.196570756,-2.536813278,-2.867938758,-3.453545597,-3.388447103,-3.064272507,-3.126619645,-2.997928254
4.365111111,-2.870628994,-2.472829693,-3.259505513,-3.518834076,-3.649166179,-2.998984028,-3.323089266,-2.997472437
4.368,-3.131278771,-3.124260417,-2.99846101,-3.714326817,-2.997472437,-2.738593397,-3.453739087,-3.062439489
4.370888889,-3.065529557,-2.863347622,-2.804476115,-3.714326817,-3.323414199,-2.868333683,-3.257207817,-2.932570844
4.373777778,-2.804485053,-2.99445382,-3.325250693,-3.258122214,-3.323154987,-2.673235757,-3.258578031,-3.127146213
4.376666667,-2.740304105,-2.99445382,-3.325057364,-3.128253142,-3.64902772,-3.19467405,-3.453479876,-2.737540965
4.379555556,-2.935530324,-2.472829693,-2.868593419,-3.388253384,-3.322895252,-2.607812199,-3.062308046,-3.192570363
4.382444444,-3.066311522,-2.798380801,-3.26002446,-3.323154987,-3.518834076,-3.259765248,-3.45322014,-3.19308931
4.385333333,-3.065529557,-2.863804359,-3.064407587,-3.257471101,-3.322895252,-2.998984028,-3.844651705,-2.997928254
4.388222222,-3.196051809,-3.059162021,-3.129374638,-3.583939755,-3.127797325,-3.064085877,-3.388771675,-2.801003608
4.391111111,-2.804485053,-2.472829693,-3.259765248,-3.714326817,-3.518834076,-2.933885534,-3.583870485,-3.388322557
4.394,-3.065529557,-2.864260176,-3.455382252,-3.583932666,-3.518647446,-2.607812199,-3.649158964,-3.323092615
4.396888889,-3.001409699,-2.732891224,-3.194081362,-3.64902772,-3.258446787,-3.129371097,-3.518384162,-3.388447103
4.399777778,-2.935530324,-3.189552631,-3.455257707,-3.322895252,-3.518834076,-2.868333683,-3.714257554,-3.192830098
4.402666667,-3.196311544,-2.99445382,-3.194407247,-3.388059273,-3.258446787,-2.998984028,-3.257207817,-3.192570363
4.405555556,-2.741022411,-2.537599581,-3.129374638,-3.322895252,-3.388447103,-3.129374638,-3.453479876,-3.062048111
4.408444444,-2.804485053,-2.603872887,-3.128983261,-3.518771991,-3.192764377,-3.259765248,-3.453479876,-2.99655804
4.411333333,-2.479654328,-2.99445382,-3.064407587,-3.127797325,-3.257471101,-2.86885263,-3.38779599,-3.062048111
4.414222222,-2.935530324,-3.058902285,-3.06349319,-3.453545597,-3.64909688,-3.390155858,-3.844651705,-2.93152586
4.417111111,-2.869451313,-2.99380402,-3.325250693,-3.779421768,-3.323154987,-3.39042269,-3.453479876,-2.997472437
4.42,-3.196311544,-3.124066307,-2.868593419,-3.64902772,-3.583936207,-3.325262222,-3.844651705,-3.062830077
4.422888889,-3.000953882,-2.798380801,-2.99846101,-3.714326817,-3.192764377,-3.129374638,-3.257207817,-3.192830098
4.425777778,-3.26121583,-2.667990191,-3.064407587,-3.583939755,-3.323414199,-2.737811431,-3.258578031,-3.388322557
4.428666667,-2.870628994,-3.189552631,-3.259765248,-3.388447103,-3.192764377,-3.194466151,-3.518771991,-3.388322557
4.431555556,-3.001409699,-2.798902766,-2.868593419,-3.258446787,-3.714462007,-3.064210423,-3.453479876,-3.062830077
4.434444444,-3.001409699,-3.059162021,-3.390027765,-3.779823791,-3.453545597,-3.390155858,-3.258122214,-3.192830098
4.437333333,-2.741022411,-2.993478135,-2.80375781,-3.323154987,-3.518771991,-2.868593419,-3.388447103,-3.257928495
4.440222222,-2.673962802,-2.929551801,-2.868593419,-3.388640431,-3.453673432,-3.259900438,-3.257207817,-3.062439489
4.443111111,-2.413967884,-3.058902285,-3.259765248,-3.322895252,-3.192764377,-2.934078863,-3.453479876,-3.323348544
4.446,-2.741022411,-2.99445382,-3.324669535,-3.258446787,-3.323154987,-3.520546468,-3.714257554,-3.51884129
4.448888889,-3.196570756,-2.99380402,-2.934669759,-3.779823791,-3.583936207,-3.259765248,-3.323479854,-2.997472437
4.451777778,-3.000953882,-2.668643532,-3.194081362,-3.388059273,-3.714326817,-3.064210423,-3.128384387,-3.062830077
4.454666667,-2.871216055,-3.058902285,-2.933494452,-3.518647446,-3.258446787,-3.194466151,-3.257207817,-3.258315543
4.457555556,-3.065920934,-2.732891224,-3.194407247,-3.714326817,-3.975108037,-3.129374638,-3.388447103,-3.192830098
4.460444444,-2.480635122,-2.603154582,-3.064407587,-3.714462007,-3.583932666,-3.259900438,-3.127209079,-3.584001928
4.463333333,-3.001409699,-2.732891224,-3.129374638,-3.518834076,-3.453545597,-2.673235757,-3.062308046,-2.99655804
4.466222222,-3.065529557,-3.059162021,-2.998984028,-3.127797325,-3.192764377,-3.39042269,-3.388447103,-3.062830077
4.469111111,-3.131278771,-2.798380801,-3.455382252,-3.258122214,-3.258122214,-3.455850394,-3.453479876,-3.062439489
4.472,-2.479654328,-3.124066307,-3.520546468,-3.453673432,-3.844984259,-3.129374638,-3.583742392,-3.453607777
4.474888889,-3.065920934,-3.31994324,-3.650937078,-3.323154987,-3.322895252,-2.998855935,-3.322697889,-3.127146213
4.477777778,-3.130953543,-2.798902766,-3.194732475,-3.388059273,-3.192764377,-3.194535311,-3.779491067,-2.997928254
4.480666667,-3.131603344,-2.66733553,-3.195057048,-3.714191899,-3.64902772,-2.934078863,-3.714257554,-3.127146213
4.483555556,-3.196051809,-3.058902285,-3.06349319,-3.518771991,-3.583936207,-3.129374638,-3.453479876,-3.323092615
4.486444444,-3.065920934,-3.059162021,-3.259765248,-3.714326817,-3.518771991,-3.389889564,-3.583870485,-3.127146213
4.489333333,-3.326702154,-2.603154582,-2.99846101,-3.388059273,-3.714462007,-3.064210423,-3.453479876,-3.51891073
4.492222222,-2.870628994,-3.059421233,-3.194732475,-3.975108037,-3.714462007,-3.064085877,-3.453479876,-3.584001928
4.495111111,-3.065920934,-2.993478135,-3.520550016,-3.192764377,-3.714326817,-2.803560645,-3.258578031,-2.932048879
4.498,-2.609979217,-2.73347947,-3.064863404,-3.64909688,-3.453673432,-2.868593419,-3.38779599,-2.932048879
4.500888889,-2.870040748,-2.797857782,-3.325250693,-3.714326817,-3.64902772,-3.129374638,-3.583870485,-3.323220708
4.503777778,-3.065920934,-2.864260176,-3.650937078,-3.322895252,-3.779823791,-2.738202809,-3.714257554,-2.932570844
4.506666667,-2.935530324,-3.059162021,-2.80375781,-3.909746657,-3.323154987,-3.325262222,-3.38779599,-3.127472098
4.509555556,-2.805139714,-3.059162021,-3.325250693,-3.518647446,-3.583936207,-2.868593419,-3.518578272,-3.192830098
4.512444444,-3.131603344,-3.319946789,-3.129374638,-3.518647446,-3.844717427,-3.064210423,-3.388447103,-3.323220708
4.515333333,-2.935007305,-3.254654479,-3.129765227,-3.388640431,-3.388640431,-3.064085877,-3.388447103,-3.584001928
4.518222222,-2.871216055,-3.45033385,-3.129374638,-3.844451133,-3.844984259,-3.064272507,-3.518771991,-3.127146213
4.521111111,-3.000039486,-2.798380801,-3.324863645,-3.583936207,-3.64909688,-3.389889564,-3.518578272,-3.323092615
4.524,-3.196311544,-2.994129248,-3.455320043,-3.518647446,-3.388640431,-3.259900438,-3.453479876,-3.19308931
4.526888889,-3.32657406,-3.45033385,-2.998984028,-3.453417503,-3.714462007,-3.259900438,-3.192698656,-3.127797325
4.529777778,-3.457092764,-2.993478135,-3.325057364,-3.975108037,-3.714462007,-3.520148797,-3.453479876,-3.323092615
4.532666667,-3.131603344,-3.059162021,-3.195057048,-4.040071545,-3.779622577,-3.39042269,-3.192698656,-3.388509187
4.535555556,-2.935007305,-3.319946789,-3.259765248,-3.64909688,-3.583936207,-3.194535311,-3.45322014,-3.584001928
4.538444444,-3.196311544,-2.993478135,-3.781327688,-3.714326817,-3.779622577,-2.998855935,-3.192698656,-3.388322557
4.541333333,-3.26121583,-3.45033385,-3.259505513,-3.844717427,-3.779421768,-3.194535311,-3.453739087,-3.323220708
4.544222222,-2.804485053,-3.059162021,-3.064407587,-3.64909688,-3.323154987,-3.259765248,-3.779352609,-3.257734385
4.547111111,-3.065920934,-3.189552631,-3.455382252,-3.453417503,-3.844451133,-3.324659796,-3.518771991,-3.19308931
4.55,-3.196311544,-3.059162021,-3.390283694,-3.453673432,-3.388059273,-3.259765248,-3.518771991,-3.062048111
4.552888889,-3.261603659,-3.124260417,-3.455444337,-3.779221364,-3.192764377,-3.064272507,-3.127797325,-2.932048879
4.555777778,-2.609979217,-3.059162021,-3.390155858,-3.64909688,-3.388640431,-3.650937078,-3.258578031,-2.932048879
4.558666667,-3.066311522,-3.058902285,-3.259505513,-3.583939755,-3.910411963,-2.868593419,-3.388447103,-3.518771991
4.561555556,-3.457092764,-3.124454136,-3.129374638,-3.909746657,-3.844451133,-3.324659796,-3.192698656,-2.997928254
4.564444444,-2.935007305,-3.319946789,-3.325250693,-3.909746657,-3.844451133,-3.194535311,-3.779421768,-3.323220708
4.567333333,-3.326702154,-3.059162021,-3.781327688,-3.714462007,-3.714462007,-3.39042269,-3.64903467,-3.192570363
4.570222222,-3.32657406,-3.450469041,-3.064407587,-3.714326817,-3.64909688,-2.998855935,-3.45322014,-3.192830098
4.573111111,-2.740304105,-3.059162021,-3.064407587,-3.909415009,-3.779421768,-3.325262222,-3.388447103,-3.062439489
4.576,-3.130953543,-3.385103913,-3.520546468,-3.714326817,-3.453417503,-2.999111864,-3.583742392,-3.192830098
4.578888889,-3.000953882,-3.385242652,-3.58584588,-3.714326817,-3.714326817,-2.998984028,-3.649158964,-3.192830098
4.581777778,-2.871216055,-3.189424537,-3.130155029,-4.041000135,-3.518834076,-3.064085877,-3.844651705,-3.258122214
4.584666667,-3.26121583,-2.798380801,-3.71603203,-3.910411963,-3.975108037,-3.389889564,-3.258578031,-3.19308931
4.587555556,-3.001409699,-3.254654479,-3.651072268,-3.453673432,-3.323154987,-3.39042269,-3.583870485,-3.51884129
4.590444444,-3.000953882,-3.254841109,-3.455444337,-3.974710366,-3.64909688,-3.520148797,-3.909746657,-3.258122214
4.593333333,-3.000039486,-2.99445382,-3.390155858,-3.714326817,-3.714462007,-3.389889564,-3.322697889,-3.258122214
4.596222222,-2.870628994,-3.059162021,-3.65080216,-3.453545597,-3.974710366,-3.324659796,-3.518771991,-3.19308931
4.599111111,-2.936052289,-3.189808044,-3.195057048,-3.844717427,-3.975108037,-3.586438567,-3.975042315,-3.258122214
4.602,-3.065920934,-2.603872887,-3.520542927,-3.649235618,-3.518834076,-3.39042269,-3.453479876,-3.51891073
4.604888889,-3.391928548,-3.189552631,-3.259505513,-3.453545597,-3.714326817,-3.259765248,-3.323089266,-3.062439489
4.607777778,-3.196051809,-3.189552631,-3.195057048,-3.844717427,-3.64909688,-2.934078863,-3.714257554,-3.062439489
4.610666667,-3.261603659,-3.254841109,-3.520546468,-3.97550651,-3.844717427,-3.650937078,-3.714264644,-3.388509187
4.613555556,-3.065920934,-3.124454136,-3.259505513,-3.64909688,-3.453673432,-3.585047085,-3.714257554,-3.518771991
4.616444444,-3.065920934,-3.058902285,-3.259505513,-3.453545597,-3.583936207,-3.520148797,-3.649158964,-3.062830077
4.619333333,-3.587618564,-3.31994324,-3.65080216,-3.714326817,-3.714326817,-3.259765248,-3.583870485,-3.062439489
4.622222222,-3.196311544,-2.928771411,-3.129374638,-3.975108037,-3.323154987,-3.194466151,-3.322697889,-3.584001928
4.625111111,-2.870628994,-3.189552631,-3.390027765,-3.910411963,-3.64909688,-2.933885534,-3.583870485,-3.062439489
4.628,-3.196311544,-3.058902285,-3.650937078,-3.779823791,-3.910078974,-3.455517406,-3.714257554,-3.192830098
4.630888889,-3.196311544,-3.319946789,-3.324669535,-3.779221364,-3.583939755,-3.064210423,-3.258122214,-3.388322557
4.633777778,-3.261796988,-3.385103913,-3.390155858,-3.453545597,-3.844984259,-3.390155858,-3.453739087,-3.323220708
4.636666667,-2.870628994,-3.058902285,-3.455382252,-3.453545597,-3.975108037,-3.129371097,-3.714264644,-3.323220708
4.639555556,-2.935530324,-3.189552631,-3.520546468,-4.039608653,-3.844717427,-3.586438567,-3.45322014,-3.062439489
4.642444444,-2.740304105,-2.928771411,-3.259505513,-3.975108037,-4.105498647,-3.390155858,-3.45322014,-3.649498902
4.645333333,-3.001409699,-3.319946789,-3.716434052,-3.909415009,-3.844717427,-3.520944942,-3.453479876,-3.192830098
4.648222222,-3.326702154,-3.124454136,-3.128983261,-3.583936207,-3.453545597,-3.19467405,-3.975309147,-3.323220708
4.651111111,-3.196311544,-3.319946789,-3.455382252,-3.453545597,-3.844717427,-3.259765248,-3.388447103,-3.584001928
4.654,-2.871216055,-3.385242652,-3.716434052,-3.974710366,-4.106028762,-3.520944942,-3.127797325,-3.714392538
4.656888889,-3.261796988,-3.124647465,-3.715831626,-3.453545597,-3.975108037,-3.324659796,-3.583870485,-3.975703874
4.659777778,-3.522253437,-3.319946789,-3.650937078,-4.039608653,-3.518709781,-3.520148797,-3.323089266,-3.258315543
4.662666667,-3.391928548,-2.928771411,-3.715831626,-3.97550651,-3.909415009,-3.39042269,-3.714261095,-3.518702831
4.665555556,-3.131603344,-3.058902285,-3.71603203,-3.974710366,-3.453545597,-3.717026739,-3.909546253,-3.453614867
4.668444444,-3.26121583,-2.994129248,-3.585707141,-3.97550651,-3.518834076,-3.390155858,-3.844786895,-3.584137118
4.671333333,-3.065920934,-3.515228398,-3.325057364,-4.105498647,-3.844717427,-3.520944942,-3.975309147,-3.257734385
4.674222222,-3.391866338,-3.058902285,-3.064407587,-3.974710366,-3.64909688,-3.585047085,-3.649158964,-3.714392538
4.677111111,-3.32657406,-3.515428802,-3.847022224,-3.64902772,-3.779421768,-3.39042269,-3.583998321,-3.844783148
4.68,-3.261796988,-3.254841109,-3.194732475,-4.104969599,-3.974710366,-3.194466151,-4.040736851,-3.584137118
